uid,mod0,mod1,mod2,mod3
id-201,False,True,False,False
id-202,False,True,False,False
id-203,False,True,False,False
id-204,False,True,False,False
id-205,False,False,False,True
id-206,False,False,True,False
id-207,True,False,False,False
id-208,False,False,True,False
id-209,False,False,True,False
id-210,False,True,False,False
id-211,True,False,False,False
id-212,False,True,False,False
id-213,False,False,True,False
id-214,False,True,False,False
id-215,False,True,False,False
id-216,False,False,False,True
id-217,True,False,True,True
id-218,False,False,True,False
id-219,False,False,True,False
id-220,True,False,False,False
id-221,False,False,False,True
id-222,False,True,False,False
id-223,False,False,True,False
id-224,False,False,False,True
id-225,False,True,False,False
id-226,True,False,False,False
id-227,False,False,True,False
id-228,False,False,False,True
id-229,True,False,False,False
id-230,False,True,False,False
id-231,False,False,False,True
id-232,False,False,True,False
id-233,True,False,False,False
id-234,False,False,False,True
id-235,True,False,False,False
id-236,False,True,False,False
id-237,False,True,False,False
id-238,False,False,False,True
id-239,True,False,False,False
id-240,True,False,False,False
id-241,False,False,False,True
id-242,False,True,False,False
id-243,True,False,False,False
id-244,False,False,True,False
id-245,True,False,False,False
id-246,False,False,False,True
id-247,False,True,False,False
id-248,True,False,False,False
id-249,False,False,False,True
id-250,False,False,True,False
id-251,False,False,True,False
id-252,False,False,False,True
id-253,False,False,False,True
id-254,True,False,False,False
id-255,False,False,True,False
id-256,False,True,False,False
id-257,False,True,False,False
id-258,False,False,True,False
id-259,True,False,False,False
id-260,False,True,False,False
id-261,False,True,False,False
id-262,False,False,False,True
id-263,False,True,False,False
id-264,False,False,True,False
id-265,True,False,False,False
id-266,False,True,False,False
id-267,False,False,True,False
id-268,False,False,True,False
id-269,False,False,False,True
id-270,False,False,False,True
id-271,False,False,False,True
id-272,False,False,False,True
id-273,True,False,False,False
id-274,False,True,False,False
id-275,False,False,True,False
id-276,False,False,True,False
id-277,False,False,False,True
id-278,False,False,False,True
id-279,False,True,False,False
id-280,False,True,False,False
id-281,False,False,False,True
id-282,False,False,False,True
id-283,False,False,True,False
id-284,False,True,False,False
id-285,False,False,True,False
id-286,False,False,False,True
id-287,False,False,False,True
id-288,False,True,False,False
id-289,False,False,True,False
id-290,False,True,False,False
id-291,False,False,True,False
id-292,True,False,False,False
id-293,False,False,False,True
id-294,False,False,False,True
id-295,False,False,True,False
id-296,False,False,True,False
id-297,False,False,True,False
id-298,False,False,True,False
id-299,True,False,False,False
id-300,False,False,True,False
id-301,False,False,True,False
id-302,False,False,False,True
id-303,False,False,True,False
id-304,False,False,False,True
id-305,False,False,False,True
id-306,False,False,False,True
id-307,False,False,True,False
id-308,False,False,True,False
id-309,False,False,False,True
id-310,True,False,False,False
id-311,False,False,True,False
id-312,False,False,False,True
id-313,False,False,True,False
id-314,False,False,True,False
id-315,False,False,True,False
id-316,False,True,False,False
id-317,False,True,False,True
id-318,False,True,False,False
id-319,False,False,False,True
id-320,False,False,False,True
id-321,False,False,True,False
id-322,True,False,False,False
id-323,False,False,True,False
id-324,False,False,True,False
id-325,False,False,False,True
id-326,True,False,False,False
id-327,False,True,False,False
id-328,False,False,True,False
id-329,False,True,False,False
id-330,False,True,False,False
id-331,False,False,False,True
id-332,False,True,False,False
id-333,False,True,False,False
id-334,False,False,False,True
id-335,True,False,False,False
id-336,False,False,False,True
id-337,False,False,True,False
id-338,True,False,True,True
id-339,False,False,False,True
id-340,False,True,False,False
id-341,True,False,False,False
id-342,False,False,True,False
id-343,False,True,False,False
id-344,True,False,False,False
id-345,False,False,True,False
id-346,False,False,True,False
id-347,False,True,False,True
id-348,True,False,False,False
id-349,False,False,True,False
id-350,False,False,True,False
id-351,False,False,False,True
id-352,False,False,True,False
id-353,False,False,False,True
id-354,False,True,False,False
id-355,True,False,False,False
id-356,False,False,False,True
id-357,False,True,False,False
id-358,False,False,True,False
id-359,False,True,False,False
id-360,False,True,False,False
id-361,False,True,False,False
id-362,True,False,False,False
id-363,True,False,False,False
id-364,False,False,True,False
id-365,False,False,False,True
id-366,False,False,True,False
id-367,False,False,False,True
id-368,False,False,True,False
id-369,False,False,True,False
id-370,False,False,True,False
id-371,False,True,False,False
id-372,False,False,False,True
id-373,True,False,False,False
id-374,False,False,False,True
id-375,False,False,False,True
id-376,False,False,False,True
id-377,False,False,True,False
id-378,False,True,False,False
id-379,True,False,False,False
id-380,True,False,False,False
id-381,True,False,False,False
id-382,True,False,False,False
id-383,False,False,False,True
id-384,True,False,False,False
id-385,False,False,True,False
id-386,True,False,False,False
id-387,False,True,False,False
id-388,False,False,False,True
id-389,False,False,True,False
id-390,False,True,False,False
id-391,True,False,False,False
id-392,False,True,False,False
id-393,False,False,True,False
id-394,False,False,True,False
id-395,False,False,True,False
id-396,False,True,False,False
id-397,False,False,True,False
id-398,False,False,False,True
id-399,False,False,False,True
id-400,True,False,False,False
id-401,True,False,False,False
id-402,True,True,True,False
id-403,False,False,True,False
id-404,True,False,False,False
id-405,False,False,True,False
id-406,False,False,True,False
id-407,False,True,False,False
id-408,False,True,False,False
id-409,False,False,False,True
id-410,False,False,False,True
id-411,False,False,False,True
id-412,True,True,True,True
id-413,True,False,False,False
id-414,False,True,False,False
id-415,False,False,False,True
id-416,False,False,False,True
id-417,False,True,False,False
id-418,True,False,False,False
id-419,False,False,False,True
id-420,True,False,False,False
id-421,False,True,False,False
id-422,True,False,False,False
id-423,False,False,True,False
id-424,False,False,False,True
id-425,False,True,False,False
id-426,False,True,False,False
id-427,True,False,True,True
id-428,True,False,False,False
id-429,True,False,False,False
id-430,False,True,False,False
id-431,False,False,True,False
id-432,False,False,True,False
id-433,False,True,False,False
id-434,True,False,False,False
id-435,False,False,False,True
id-436,False,True,False,False
id-437,False,True,False,False
id-438,False,False,True,False
id-439,False,False,True,False
id-440,True,False,False,False
id-441,False,True,False,False
id-442,False,False,False,True
id-443,False,True,False,False
id-444,True,False,False,False
id-445,False,False,True,False
id-446,True,False,False,False
id-447,False,False,False,True
id-448,False,True,False,False
id-449,False,False,False,True
id-450,True,False,False,False
id-451,False,True,False,False
id-452,False,False,True,False
id-453,True,True,True,True
id-454,True,False,False,False
id-455,False,False,True,False
id-456,True,False,False,False
id-457,False,True,False,False
id-458,False,False,True,False
id-459,False,True,False,False
id-460,False,False,True,False
id-461,False,True,False,False
id-462,True,False,False,False
id-463,True,False,False,False
id-464,True,False,False,False
id-465,False,False,True,False
id-466,True,False,False,False
id-467,True,False,False,False
id-468,False,True,False,False
id-469,False,False,True,False
id-470,False,True,False,False
id-471,False,False,False,True
id-472,False,True,False,False
id-473,False,False,True,False
id-474,False,False,False,True
id-475,True,False,False,False
id-476,False,True,False,False
id-477,True,False,False,False
id-478,False,True,False,False
id-479,False,True,False,False
id-480,True,False,False,False
id-481,False,False,False,True
id-482,True,False,False,False
id-483,False,True,False,False
id-484,False,True,False,False
id-485,False,False,True,False
id-486,False,True,False,False
id-487,False,False,True,False
id-488,True,False,False,False
id-489,False,False,True,False
id-490,False,False,False,True
id-491,False,False,False,True
id-492,False,True,False,False
id-493,True,False,False,False
id-494,False,False,False,True
id-495,False,True,False,False
id-496,True,False,False,False
id-497,False,False,False,True
id-498,False,False,True,False
id-499,False,False,True,False
id-500,False,True,False,False
id-501,False,False,False,True
id-502,False,False,True,False
id-503,True,False,False,False
id-504,False,True,False,False
id-505,False,False,False,True
id-506,False,False,True,False
id-507,False,False,False,True
id-508,True,False,False,False
id-509,True,False,False,False
id-510,False,True,False,False
id-511,False,True,False,False
id-512,True,False,False,False
id-513,False,False,False,True
id-514,False,False,True,False
id-515,False,False,True,False
id-516,False,False,False,True
id-517,False,True,False,False
id-518,True,False,False,False
id-519,True,False,False,False
id-520,True,False,False,False
id-521,False,False,False,True
id-522,False,True,False,False
id-523,False,False,True,False
id-524,True,False,False,False
id-525,False,True,False,False
id-526,True,False,False,False
id-527,True,False,False,False
id-528,False,True,False,False
id-529,False,False,False,True
id-530,True,False,False,False
id-531,False,False,False,True
id-532,False,True,False,False
id-533,False,True,False,False
id-534,False,True,False,False
id-535,False,False,True,False
id-536,True,True,True,True
id-537,True,False,False,False
id-538,True,False,False,False
id-539,True,False,False,False
id-540,True,False,False,False
id-541,False,True,False,False
id-542,False,False,True,False
id-543,True,False,False,False
id-544,False,True,False,False
id-545,False,False,True,False
id-546,True,False,False,False
id-547,False,False,False,True
id-548,False,True,False,False
id-549,False,False,False,True
id-550,False,True,False,False
id-551,False,False,False,True
id-552,False,True,False,False
id-553,False,False,True,False
id-554,False,False,True,False
id-555,False,True,False,False
id-556,False,False,True,False
id-557,True,False,False,False
id-558,False,False,True,False
id-559,False,False,True,False
id-560,False,False,True,False
id-561,True,False,False,False
id-562,False,False,True,False
id-563,False,False,False,True
id-564,False,True,False,False
id-565,True,False,False,False
id-566,False,False,False,True
id-567,False,False,True,False
id-568,False,True,False,False
id-569,False,False,False,True
id-570,True,True,False,True
id-571,True,False,False,False
id-572,False,False,True,False
id-573,True,False,False,False
id-574,False,True,True,True
id-575,False,False,False,True
id-576,False,False,False,True
id-577,False,False,True,False
id-578,False,False,True,False
id-579,False,False,True,False
id-580,False,False,False,True
id-581,True,False,False,False
id-582,False,False,True,False
id-583,False,False,False,True
id-584,False,False,True,False
id-585,False,False,True,False
id-586,False,False,False,True
id-587,False,False,True,False
id-588,True,False,False,False
id-589,False,False,True,False
id-590,False,False,False,True
id-591,True,False,False,False
id-592,False,True,False,False
id-593,True,False,False,False
id-594,False,False,True,False
id-595,False,False,True,False
id-596,False,False,False,True
id-597,True,False,False,False
id-598,False,False,True,False
id-599,False,False,False,True
id-600,False,True,False,False
id-601,False,False,True,False
id-602,False,False,True,False
id-603,True,False,False,False
id-604,False,True,False,False
id-605,False,True,False,False
id-606,False,True,False,False
id-607,False,False,True,False
id-608,False,False,True,False
id-609,False,False,False,True
id-610,True,False,False,False
id-611,False,False,True,False
id-612,False,False,False,True
id-613,True,False,False,False
id-614,True,False,False,False
id-615,True,False,False,False
id-616,False,True,False,False
id-617,False,False,False,True
id-618,False,False,True,False
id-619,True,False,False,False
id-620,False,True,False,False
id-621,False,False,True,False
id-622,False,False,False,True
id-623,True,False,False,False
id-624,True,False,False,False
id-625,True,False,False,False
id-626,False,False,True,False
id-627,False,True,False,False
id-628,False,False,False,True
id-629,False,True,False,False
id-630,False,True,True,False
id-631,False,True,False,False
id-632,False,False,True,False
id-633,False,False,False,True
id-634,False,False,True,False
id-635,False,True,False,False
id-636,False,True,False,False
id-637,True,False,False,False
id-638,False,False,True,False
id-639,False,False,True,False
id-640,False,False,True,False
id-641,False,False,False,True
id-642,True,False,False,False
id-643,True,False,False,False
id-644,True,False,False,False
id-645,True,False,False,False
id-646,False,False,True,False
id-647,False,True,False,False
id-648,False,False,False,True
id-649,False,True,False,False
id-650,True,False,False,False
id-651,True,False,False,False
id-652,False,False,True,False
id-653,False,False,True,False
id-654,False,False,False,True
id-655,False,False,True,False
id-656,False,False,False,True
id-657,True,False,False,False
id-658,False,True,False,False
id-659,False,False,True,False
id-660,False,False,False,True
id-661,False,False,True,False
id-662,False,False,True,False
id-663,True,False,False,False
id-664,False,False,False,True
id-665,False,True,False,False
id-666,False,True,False,False
id-667,False,False,True,False
id-668,False,False,True,False
id-669,False,True,False,False
id-670,False,True,False,False
id-671,True,False,False,False
id-672,False,False,False,True
id-673,True,False,False,False
id-674,False,True,False,False
id-675,False,False,False,True
id-676,False,False,True,False
id-677,False,True,False,False
id-678,True,False,False,False
id-679,False,False,False,True
id-680,False,True,False,False
id-681,False,True,False,False
id-682,False,False,False,True
id-683,False,False,True,False
id-684,False,False,True,False
id-685,True,False,False,False
id-686,True,False,False,False
id-687,False,False,True,False
id-688,False,False,False,True
id-689,False,True,False,False
id-690,False,False,True,False
id-691,False,True,False,False
id-692,False,True,False,False
id-693,True,False,False,False
id-694,True,False,False,False
id-695,False,False,False,True
id-696,False,True,False,False
id-697,False,True,False,False
id-698,True,False,False,False
id-699,True,False,False,False
id-700,False,False,True,False
id-701,False,False,False,True
id-702,False,False,True,False
id-703,False,False,True,False
id-704,False,False,False,True
id-705,False,True,False,False
id-706,False,True,False,False
id-707,False,False,True,False
id-708,False,False,True,False
id-709,False,False,False,True
id-710,False,False,True,False
id-711,True,False,False,False
id-712,False,False,True,False
id-713,False,False,False,True
id-714,False,False,False,True
id-715,False,True,False,False
id-716,False,False,False,True
id-717,True,False,False,False
id-718,False,False,True,False
id-719,False,False,True,False
id-720,False,False,False,True
id-721,False,True,False,False
id-722,False,False,False,True
id-723,True,False,False,False
id-724,False,False,False,True
id-725,False,False,False,True
id-726,False,True,False,False
id-727,False,False,False,True
id-728,True,False,False,False
id-729,False,False,False,True
id-730,False,True,False,False
id-731,False,False,True,False
id-732,False,False,True,False
id-733,True,False,False,False
id-734,False,False,False,True
id-735,True,False,False,False
id-736,False,False,True,False
id-737,False,True,False,False
id-738,False,False,False,True
id-739,True,False,False,False
id-740,False,False,True,False
id-741,True,False,False,False
id-742,True,False,False,False
id-743,False,True,False,False
id-744,False,True,False,False
id-745,True,False,False,False
id-746,False,False,True,False
id-747,False,False,False,True
id-748,False,True,False,False
id-749,True,True,True,False
id-750,False,True,False,False
id-751,False,False,False,True
id-752,True,False,False,False
id-753,False,False,False,True
id-754,True,False,False,False
id-755,False,False,True,False
id-756,False,False,True,False
id-757,False,False,True,False
id-758,False,False,False,True
id-759,False,True,False,False
id-760,True,False,False,False
id-761,False,True,False,False
id-762,True,False,False,False
id-763,True,False,False,False
id-764,False,False,True,False
id-765,False,True,False,False
id-766,False,False,True,False
id-767,True,False,False,False
id-768,True,False,False,False
id-769,True,False,False,False
id-770,True,False,False,False
id-771,False,False,False,True
id-772,False,False,True,False
id-773,True,False,False,False
id-774,False,True,False,False
id-775,False,False,False,True
id-776,True,False,False,False
id-777,False,True,False,False
id-778,True,False,False,False
id-779,True,False,False,False
id-780,False,True,False,False
id-781,False,False,False,True
id-782,True,False,False,False
id-783,False,False,False,True
id-784,False,False,False,True
id-785,False,False,True,False
id-786,False,False,False,True
id-787,True,False,False,False
id-788,True,False,False,False
id-789,True,False,False,False
id-790,True,False,False,False
id-791,False,False,True,False
id-792,False,False,False,True
id-793,False,False,False,True
id-794,False,False,True,False
id-795,False,True,False,False
id-796,False,False,True,False
id-797,False,False,False,True
id-798,False,False,True,False
id-799,True,False,False,False
id-800,True,False,False,False
id-801,True,False,False,False
id-802,False,True,False,False
id-803,False,False,True,False
id-804,True,False,False,False
id-805,True,False,False,False
id-806,False,False,False,True
id-807,False,False,False,True
id-808,False,False,True,False
id-809,False,False,False,True
id-810,True,False,False,False
id-811,False,False,False,True
id-812,False,True,False,False
id-813,False,False,False,True
id-814,False,True,False,False
id-815,False,False,True,False
id-816,True,False,False,False
id-817,False,True,False,False
id-818,False,False,True,False
id-819,True,False,False,False
id-820,False,True,False,False
id-821,False,True,True,True
id-822,False,True,False,False
id-823,False,False,False,True
id-824,False,False,False,True
id-825,True,False,False,False
id-826,False,False,False,True
id-827,False,True,False,False
id-828,True,True,True,True
id-829,False,False,False,True
id-830,False,False,False,True
id-831,True,False,False,False
id-832,True,False,False,True
id-833,True,True,False,False
id-834,True,False,False,False
id-835,True,False,False,False
id-836,True,False,False,False
id-837,False,False,False,True
id-838,False,False,True,False
id-839,False,True,False,False
id-840,False,True,False,False
id-841,False,False,True,False
id-842,True,False,False,False
id-843,True,False,False,False
id-844,True,False,False,False
id-845,False,False,True,False
id-846,False,False,False,True
id-847,False,False,False,True
id-848,False,True,False,False
id-849,False,True,False,False
id-850,False,True,False,False
id-851,True,False,False,False
id-852,True,False,False,False
id-853,False,False,False,True
id-854,True,False,False,False
id-855,False,True,False,False
id-856,False,False,True,False
id-857,False,False,False,True
id-858,True,False,False,False
id-859,True,False,False,False
id-860,True,False,False,False
id-861,False,False,False,True
id-862,False,False,True,False
id-863,True,False,False,False
id-864,False,False,False,True
id-865,False,False,False,True
id-866,True,False,False,False
id-867,False,False,True,False
id-868,False,True,False,False
id-869,False,True,False,False
id-870,True,False,False,False
id-871,True,False,False,False
id-872,False,True,False,False
id-873,False,False,False,True
id-874,False,False,True,False
id-875,False,True,False,False
id-876,False,False,True,False
id-877,False,False,False,True
id-878,False,True,False,False
id-879,False,False,False,True
id-880,False,False,False,True
id-881,False,True,False,False
id-882,False,False,False,True
id-883,False,True,False,False
id-884,False,False,False,True
id-885,True,False,False,False
id-886,False,True,False,False
id-887,False,False,True,False
id-888,False,False,False,True
id-889,False,False,True,False
id-890,True,False,False,False
id-891,True,False,False,False
id-892,True,False,False,False
id-893,False,True,False,False
id-894,False,True,False,False
id-895,True,False,False,False
id-896,False,False,True,False
id-897,False,False,True,False
id-898,True,False,False,False
id-899,True,True,True,False
id-900,True,False,False,False
id-901,False,True,False,False
id-902,False,False,True,False
id-903,True,False,False,False
id-904,False,False,False,True
id-905,False,True,False,False
id-906,False,False,False,True
id-907,False,False,True,False
id-908,True,True,False,False
id-909,False,False,False,True
id-910,False,False,True,False
id-911,False,False,False,True
id-912,False,True,False,False
id-913,False,True,False,False
id-914,False,True,False,False
id-915,False,False,False,True
id-916,False,True,False,False
id-917,False,False,False,True
id-918,False,False,True,False
id-919,False,True,False,False
id-920,True,False,False,False
id-921,False,False,False,True
id-922,False,False,False,True
id-923,False,True,False,False
id-924,False,True,False,False
id-925,False,False,True,False
id-926,False,False,True,False
id-927,False,True,False,False
id-928,True,False,False,False
id-929,True,False,False,False
id-930,False,True,False,False
id-931,False,True,False,False
id-932,False,True,False,False
id-933,True,False,False,False
id-934,True,False,False,False
id-935,False,False,True,False
id-936,True,False,False,False
id-937,False,False,True,False
id-938,True,True,True,True
id-939,False,False,True,False
id-940,False,False,True,False
id-941,True,False,False,False
id-942,True,False,False,False
id-943,False,True,False,False
id-944,False,False,True,False
id-945,False,True,False,False
id-946,False,False,True,False
id-947,True,False,False,False
id-948,True,False,False,False
id-949,False,True,False,False
id-950,False,False,False,True
id-951,False,True,False,False
id-952,False,False,True,False
id-953,False,False,True,False
id-954,True,False,False,False
id-955,False,False,True,False
id-956,False,True,False,False
id-957,False,False,True,False
id-958,False,False,False,True
id-959,False,False,True,False
id-960,True,False,False,False
id-961,False,False,True,False
id-962,True,False,False,False
id-963,False,True,False,False
id-964,False,False,True,False
id-965,True,True,True,True
id-966,True,False,False,False
id-967,False,True,False,False
id-968,False,False,False,True
id-969,False,False,True,False
id-970,True,True,True,True
id-971,False,False,True,False
id-972,True,False,False,False
id-973,True,False,False,False
id-974,False,False,True,False
id-975,False,True,False,False
id-976,True,False,False,False
id-977,True,True,True,False
id-978,False,True,False,False
id-979,False,False,True,False
id-980,False,True,False,False
id-981,False,True,False,False
id-982,True,False,False,False
id-983,True,False,False,False
id-984,False,True,False,False
id-985,False,False,True,False
id-986,False,True,False,False
id-987,False,False,False,True
id-988,False,False,False,True
id-989,False,False,True,False
id-990,False,False,True,False
id-991,False,False,False,True
id-992,False,False,False,True
id-993,False,True,False,False
id-994,False,True,False,False
id-995,True,False,False,False
id-996,True,False,False,False
id-997,True,False,False,False
id-998,False,True,False,False
id-999,False,False,True,False
id-1000,False,False,False,True
id-1001,False,False,False,True
id-1002,False,False,True,False
id-1003,True,False,False,False
id-1004,False,True,False,False
id-1005,True,False,False,False
id-1006,True,True,True,True
id-1007,False,False,False,True
id-1008,False,True,False,False
id-1009,True,False,False,False
id-1010,False,True,False,False
id-1011,False,True,False,False
id-1012,False,False,False,True
id-1013,False,True,False,False
id-1014,False,False,True,False
id-1015,False,False,True,False
id-1016,True,False,False,False
id-1017,False,False,False,True
id-1018,False,True,False,False
id-1019,True,False,False,False
id-1020,False,True,False,False
id-1021,False,False,True,False
id-1022,False,False,True,False
id-1023,False,False,False,True
id-1024,False,False,True,False
id-1025,True,False,False,False
id-1026,True,False,False,False
id-1027,False,True,False,False
id-1028,False,False,False,True
id-1029,False,True,False,False
id-1030,False,False,True,False
id-1031,True,False,False,False
id-1032,False,False,True,False
id-1033,True,False,False,False
id-1034,False,True,False,False
id-1035,False,False,True,False
id-1036,False,True,False,False
id-1037,True,False,False,False
id-1038,False,False,True,False
id-1039,False,False,False,True
id-1040,True,False,False,False
id-1041,False,True,False,False
id-1042,False,True,False,False
id-1043,False,False,False,True
id-1044,False,False,True,False
id-1045,False,True,False,False
id-1046,False,False,True,False
id-1047,False,True,False,False
id-1048,False,False,False,True
id-1049,True,False,False,False
id-1050,True,True,True,True
id-1051,False,False,False,True
id-1052,False,False,True,False
id-1053,False,True,False,False
id-1054,False,True,False,False
id-1055,False,False,False,True
id-1056,False,True,False,False
id-1057,False,False,False,True
id-1058,False,False,True,False
id-1059,False,False,True,False
id-1060,False,False,True,False
id-1061,False,False,False,True
id-1062,False,False,True,True
id-1063,True,False,False,False
id-1064,True,False,False,False
id-1065,False,True,False,False
id-1066,True,False,False,False
id-1067,False,True,False,False
id-1068,True,False,False,False
id-1069,False,False,True,False
id-1070,False,False,True,False
id-1071,False,False,True,False
id-1072,True,True,True,True
id-1073,False,False,False,True
id-1074,False,False,True,False
id-1075,True,False,False,False
id-1076,False,False,False,True
id-1077,False,True,False,False
id-1078,False,False,False,True
id-1079,False,True,False,False
id-1080,False,True,False,False
id-1081,False,True,False,False
id-1082,False,False,True,False
id-1083,False,False,True,False
id-1084,False,False,False,True
id-1085,False,False,True,False
id-1086,True,False,False,False
id-1087,False,False,True,False
id-1088,False,False,True,False
id-1089,True,False,False,False
id-1090,False,True,False,False
id-1091,True,False,False,False
id-1092,False,False,False,True
id-1093,False,False,True,False
id-1094,False,False,False,True
id-1095,False,False,True,False
id-1096,False,False,True,False
id-1097,False,False,True,False
id-1098,False,True,False,False
id-1099,True,False,False,False
id-1100,False,True,False,False
id-1101,False,False,True,False
id-1102,False,False,True,False
id-1103,False,True,False,False
id-1104,True,False,False,False
id-1105,False,True,False,False
id-1106,False,False,False,True
id-1107,True,False,False,False
id-1108,False,False,False,True
id-1109,False,False,False,True
id-1110,False,False,False,True
id-1111,False,False,False,True
id-1112,False,False,True,False
id-1113,False,False,True,False
id-1114,False,False,True,False
id-1115,True,False,False,False
id-1116,True,False,False,False
id-1117,False,False,False,True
id-1118,False,False,False,True
id-1119,True,False,False,False
id-1120,False,False,True,False
id-1121,False,False,True,False
id-1122,True,False,False,False
id-1123,False,False,True,False
id-1124,True,False,False,False
id-1125,False,False,True,False
id-1126,False,False,False,True
id-1127,False,False,False,True
id-1128,True,False,False,False
id-1129,False,False,False,True
id-1130,True,False,False,False
id-1131,False,True,False,False
id-1132,False,True,False,False
id-1133,False,True,False,False
id-1134,False,True,False,False
id-1135,False,False,True,False
id-1136,False,False,False,True
id-1137,True,False,False,False
id-1138,False,False,True,False
id-1139,True,False,False,False
id-1140,True,False,False,False
id-1141,False,False,False,True
id-1142,True,False,False,False
id-1143,False,False,False,True
id-1144,False,False,True,False
id-1145,False,True,False,False
id-1146,False,False,True,False
id-1147,True,False,False,False
id-1148,False,True,False,True
id-1149,False,False,True,False
id-1150,False,False,True,False
