uid,mod0,mod1,mod2,mod3,mod4,mod5
id-407,False,False,True,True,False,True
id-408,True,True,False,True,True,True
id-409,False,True,True,True,True,True
id-410,False,True,True,True,True,True
id-411,True,True,True,True,True,True
id-412,True,True,True,True,True,True
id-413,False,True,True,False,True,True
id-414,False,True,True,True,True,True
id-415,False,False,True,True,True,True
id-416,False,True,True,True,True,True
id-417,False,True,False,True,True,True
id-418,False,True,True,True,True,True
id-419,False,False,True,True,True,False
id-420,True,True,True,False,True,True
id-421,True,True,False,True,False,False
id-422,False,True,True,True,False,True
id-423,False,True,True,True,True,True
id-424,False,True,True,True,True,True
id-425,True,True,True,True,True,True
id-426,False,True,True,True,True,True
id-427,False,True,True,True,True,True
id-428,False,False,True,True,True,True
id-429,False,True,False,True,True,True
id-430,False,True,True,True,True,True
id-431,False,True,True,True,True,True
id-432,False,True,True,True,True,True
id-433,False,True,True,True,True,False
id-434,False,False,True,True,True,True
id-435,False,True,False,True,True,True
id-436,False,True,True,False,True,True
id-437,False,True,True,True,True,True
id-438,True,True,True,True,True,True
id-439,False,True,False,True,True,True
id-440,True,True,True,True,True,True
id-441,False,True,True,True,False,True
id-442,True,True,True,True,True,True
id-443,True,True,True,True,True,True
id-444,False,True,True,True,True,True
id-445,True,True,True,True,True,True
id-446,False,True,True,True,True,True
id-447,True,True,True,True,True,True
id-448,False,True,True,True,False,True
id-449,True,True,True,True,True,True
id-450,False,True,True,True,True,True
id-451,False,True,True,True,True,True
id-452,False,True,True,True,True,True
id-453,True,True,True,True,True,True
id-454,False,False,True,True,True,True
id-455,False,True,True,False,True,True
id-456,False,True,True,False,True,True
id-457,True,True,True,True,True,True
id-458,False,True,True,True,True,True
id-459,False,True,False,True,True,True
id-460,True,True,True,True,False,True
id-461,False,True,True,True,True,True
id-462,True,True,True,True,False,True
id-463,False,True,True,True,True,True
id-464,False,True,True,True,True,True
id-465,True,True,True,True,False,True
id-466,False,True,True,True,True,True
id-467,False,True,False,True,True,True
id-468,False,True,True,True,True,True
id-469,False,True,True,False,True,True
id-470,False,True,True,True,True,True
id-471,False,False,True,True,True,True
id-472,False,False,True,False,True,True
id-473,False,True,True,True,True,True
id-474,False,True,True,False,True,True
id-475,False,True,True,True,True,True
id-476,True,True,True,True,True,True
id-477,False,True,True,True,True,True
id-478,True,True,True,True,True,True
id-479,True,True,False,True,True,True
id-480,False,True,True,True,True,True
id-481,False,True,True,False,False,True
id-482,True,True,True,True,True,True
id-483,False,True,True,True,True,True
id-484,True,True,True,True,True,True
id-485,True,True,True,True,True,False
id-486,False,True,True,True,True,True
id-487,True,True,True,True,True,True
id-488,False,True,True,True,True,False
id-489,False,True,True,True,True,True
id-490,True,True,True,True,True,True
id-491,False,True,True,True,True,True
id-492,True,True,False,True,False,True
id-493,True,False,True,True,True,True
id-494,True,True,False,True,True,False
id-495,False,True,True,True,True,True
id-496,False,True,True,True,True,True
id-497,False,True,True,True,True,True
id-498,True,True,True,True,True,False
id-499,True,True,True,True,True,True
id-500,True,True,True,True,True,False
id-501,False,True,True,True,True,True
id-502,False,True,True,True,True,True
id-503,False,True,False,True,True,True
id-504,False,True,True,True,True,True
id-505,False,True,True,True,True,True
id-506,False,True,True,True,True,True
id-507,False,True,True,True,True,True
id-508,False,True,True,True,True,True
id-509,True,True,True,False,True,True
id-510,True,True,True,True,True,True
id-511,True,True,True,True,True,True
id-512,False,True,True,True,True,True
id-513,False,True,True,True,True,True
id-514,True,True,False,True,True,True
id-515,False,False,True,True,True,True
id-516,True,True,True,True,True,True
id-517,False,True,True,True,False,True
id-518,False,True,True,True,True,True
id-519,False,False,True,True,True,True
id-520,False,True,True,False,True,True
id-521,False,True,False,True,True,True
id-522,False,True,True,True,True,True
id-523,False,True,True,True,True,True
id-524,True,True,True,False,True,False
id-525,True,True,True,True,True,True
id-526,False,True,True,True,True,True
id-527,False,True,True,True,True,True
id-528,False,True,True,False,True,True
id-529,False,True,True,True,True,True
id-530,True,True,True,True,False,True
id-531,False,True,True,True,True,True
id-532,False,True,True,True,True,True
id-533,True,True,True,True,True,True
id-534,True,True,False,True,True,True
id-535,False,False,False,True,True,True
id-536,True,True,True,True,True,True
id-537,False,True,True,False,False,True
id-538,False,True,True,True,True,True
id-539,False,True,True,True,True,True
id-540,True,True,True,True,True,True
id-541,False,True,False,True,True,True
id-542,True,True,True,True,True,True
id-543,True,True,True,True,True,True
id-544,True,True,True,True,True,True
id-545,True,True,False,False,True,True
id-546,False,True,True,True,True,True
id-547,False,True,True,True,True,True
id-548,True,True,True,True,True,True
id-549,False,True,True,False,False,False
id-550,False,True,True,False,True,True
id-551,True,True,True,True,True,True
id-552,False,True,True,True,True,False
id-553,False,True,False,True,True,True
id-554,True,True,True,True,True,True
id-555,True,True,True,True,True,False
id-556,True,True,True,True,True,True
id-557,True,True,True,True,True,True
id-558,False,True,False,True,False,True
id-559,True,True,True,True,True,True
id-560,True,True,True,True,True,True
id-561,False,True,True,True,True,True
id-562,False,True,True,True,True,True
id-563,True,True,True,True,True,True
id-564,False,True,True,True,True,True
id-565,True,True,True,True,True,True
id-566,True,True,True,True,True,True
id-567,False,True,False,True,True,False
id-568,False,True,True,True,True,True
id-569,False,True,True,True,True,True
id-570,False,True,True,True,False,True
id-571,False,True,False,True,True,False
id-572,False,True,True,True,True,True
id-573,True,False,False,True,True,True
id-574,False,True,True,True,True,True
id-575,False,True,True,True,True,True
id-576,True,True,True,True,True,True
id-577,False,True,True,True,True,True
id-578,False,True,True,True,True,True
id-579,True,True,True,True,True,True
id-580,True,True,True,True,True,True
id-581,True,True,True,True,True,True
id-582,True,True,True,True,True,True
id-583,False,True,True,True,True,True
id-584,True,True,True,True,True,True
id-585,True,True,False,True,True,True
id-586,False,True,True,True,True,True
id-587,True,True,True,True,True,True
id-588,False,True,True,False,True,True
id-589,False,True,True,True,True,True
id-590,False,True,True,False,True,True
id-591,True,True,True,True,True,False
id-592,True,True,True,True,False,True
id-593,False,True,True,True,True,True
id-594,False,True,True,True,False,True
id-595,False,True,True,True,True,True
id-596,False,True,True,True,True,True
id-597,False,True,True,True,True,True
id-598,False,True,True,True,True,True
id-599,True,True,True,True,True,True
id-600,False,False,True,True,True,True
id-601,True,True,True,True,True,True
id-602,True,True,True,True,True,True
id-603,True,True,True,True,True,False
id-604,False,True,True,True,True,True
id-605,False,False,True,True,True,True
id-606,False,True,True,True,True,True
id-607,True,True,True,True,True,True
id-608,True,True,True,True,False,True
id-609,False,True,True,True,False,True
id-610,True,False,False,True,True,True
id-611,False,True,True,True,True,True
id-612,True,False,True,True,True,True
id-613,True,True,True,True,True,True
id-614,False,True,True,True,True,True
id-615,False,True,True,True,True,True
id-616,True,False,True,True,True,True
id-617,False,True,True,True,True,False
id-618,False,True,True,False,False,True
id-619,False,True,True,True,True,True
id-620,False,True,False,True,True,True
id-621,True,False,True,True,True,True
id-622,False,True,True,True,True,True
id-623,False,True,True,True,True,True
id-624,False,False,True,True,True,True
id-625,True,True,True,True,True,True
id-626,False,False,False,True,True,True
id-627,True,False,True,True,True,True
id-628,False,True,True,True,True,True
id-629,True,True,True,True,True,True
id-630,False,True,True,True,True,False
id-631,True,True,True,True,True,True
id-632,False,True,True,True,True,True
id-633,False,True,True,True,True,True
id-634,True,True,True,True,True,True
id-635,False,True,True,True,True,False
id-636,False,True,True,True,True,True
id-637,True,True,True,True,True,True
id-638,False,True,True,True,True,True
id-639,False,True,True,True,True,True
id-640,False,True,True,True,True,True
id-641,True,True,False,True,True,True
id-642,False,True,True,True,False,True
id-643,True,True,True,True,True,True
id-644,False,True,True,True,True,True
id-645,True,True,True,True,True,False
id-646,False,True,True,True,True,True
id-647,False,True,True,True,True,True
id-648,False,True,True,True,True,True
id-649,True,True,True,True,True,True
id-650,False,True,True,False,True,True
id-651,False,True,True,True,True,True
id-652,True,True,True,True,True,True
id-653,True,False,True,True,True,True
id-654,False,True,True,True,True,True
id-655,False,True,True,True,True,True
id-656,False,True,True,True,True,True
id-657,True,False,True,True,True,True
id-658,False,True,True,False,True,True
id-659,False,False,True,True,True,True
id-660,False,True,True,True,True,True
id-661,True,True,True,True,True,True
id-662,False,True,True,True,True,True
id-663,True,False,True,True,True,True
id-664,False,True,False,True,True,True
id-665,False,True,True,True,True,True
id-666,True,False,False,False,True,True
id-667,False,True,False,True,False,True
id-668,False,True,True,True,True,True
id-669,True,True,False,False,True,True
id-670,False,False,True,True,True,True
id-671,True,True,True,True,True,True
id-672,True,True,True,True,True,True
id-673,True,True,True,True,True,True
id-674,False,True,False,True,True,True
id-675,False,True,True,True,True,False
id-676,False,True,False,True,True,True
id-677,True,True,False,True,True,True
id-678,False,True,True,True,True,True
id-679,True,True,True,True,True,True
id-680,False,False,False,True,False,True
id-681,False,True,True,True,True,True
id-682,False,True,True,True,True,True
id-683,True,True,True,True,True,True
id-684,False,True,True,True,True,False
id-685,False,True,False,True,True,False
id-686,True,True,True,True,True,True
id-687,True,True,True,True,True,True
id-688,False,True,True,True,True,True
id-689,False,True,True,True,True,True
id-690,False,True,False,True,True,True
id-691,False,True,True,True,True,True
id-692,True,True,True,False,True,True
id-693,False,True,False,False,True,True
id-694,False,True,True,True,True,True
id-695,False,True,True,True,True,True
id-696,False,True,True,True,True,True
id-697,False,True,True,True,True,False
id-698,True,True,True,False,True,True
id-699,True,True,True,True,False,False
id-700,False,True,True,True,True,True
id-701,True,True,True,False,True,True
id-702,True,True,True,True,True,False
id-703,False,True,True,True,True,True
id-704,False,True,True,True,True,True
id-705,False,True,True,True,True,True
id-706,True,True,False,False,True,True
id-707,False,True,True,True,True,True
id-708,False,True,True,True,True,True
id-709,True,True,True,True,True,True
id-710,False,False,True,True,True,True
id-711,True,True,True,True,True,True
id-712,False,True,True,True,True,True
id-713,True,True,True,True,True,True
id-714,False,True,False,True,True,True
id-715,False,True,True,True,False,True
id-716,True,True,True,True,True,True
id-717,False,True,True,True,True,True
id-718,False,True,True,True,False,True
id-719,False,True,True,True,True,True
id-720,False,True,True,True,True,True
id-721,True,True,True,True,True,True
id-722,True,True,True,True,True,True
id-723,False,True,True,True,True,True
id-724,True,True,True,True,True,True
id-725,False,True,True,True,True,True
id-726,False,True,True,False,True,True
id-727,False,True,True,True,True,True
id-728,False,True,True,False,True,True
id-729,True,True,False,True,True,True
id-730,False,True,True,True,True,True
id-731,False,True,True,True,True,True
id-732,True,True,True,True,True,True
id-733,False,True,True,False,True,True
id-734,True,True,True,True,True,True
id-735,False,True,True,True,False,True
id-736,False,True,True,True,True,True
id-737,True,True,True,True,False,True
id-738,True,True,True,True,True,True
id-739,False,True,True,True,True,True
id-740,True,True,True,True,False,True
id-741,False,False,True,True,True,True
id-742,False,True,True,True,True,True
id-743,False,True,True,True,True,True
id-744,False,True,True,True,True,True
id-745,False,True,True,True,True,True
id-746,True,True,True,True,True,False
id-747,False,True,False,True,True,True
id-748,False,True,True,True,True,True
id-749,True,True,True,False,True,False
id-750,False,True,True,True,True,True
id-751,False,True,True,False,True,True
id-752,False,True,True,True,True,True
id-753,True,True,False,True,False,True
id-754,False,True,True,True,True,True
id-755,True,True,True,True,True,True
id-756,True,True,True,True,False,True
id-757,True,True,False,True,True,True
id-758,False,True,True,True,True,True
id-759,True,True,True,True,True,True
id-760,False,True,True,True,False,True
id-761,False,True,True,True,True,True
id-762,True,True,True,True,True,True
id-763,True,True,True,True,True,True
id-764,True,True,True,True,True,True
id-765,False,True,True,True,True,True
id-766,False,True,False,True,True,True
id-767,True,False,True,True,True,True
id-768,False,True,True,True,True,True
id-769,True,True,True,False,True,True
id-770,False,True,True,True,True,True
id-771,False,True,True,True,True,True
id-772,True,True,False,True,True,False
id-773,False,True,True,True,True,True
id-774,True,True,True,True,True,True
id-775,False,True,True,True,True,True
id-776,True,True,False,True,True,True
id-777,False,True,True,True,True,True
id-778,True,False,True,True,True,True
id-779,False,False,True,True,True,True
id-780,True,True,True,True,True,True
id-781,True,True,True,False,True,True
id-782,False,True,True,True,True,True
id-783,True,True,True,True,True,False
id-784,True,True,True,False,True,True
id-785,True,True,True,True,True,True
id-786,False,True,True,True,True,True
id-787,False,True,True,True,True,True
id-788,False,False,True,True,True,True
id-789,False,True,False,False,True,True
id-790,True,True,True,True,True,True
id-791,True,True,True,True,True,True
id-792,False,True,True,False,True,False
id-793,False,True,True,True,True,True
id-794,False,True,True,True,True,True
id-795,True,True,True,True,True,False
id-796,True,True,True,True,True,True
id-797,True,True,False,True,True,True
id-798,False,True,True,True,True,True
id-799,False,True,True,True,True,True
id-800,False,True,False,True,True,True
id-801,True,True,True,True,False,True
id-802,True,True,True,True,True,True
id-803,False,True,True,True,True,True
id-804,False,True,True,False,True,True
id-805,False,True,False,True,True,True
id-806,False,True,True,True,True,False
id-807,False,False,True,True,True,True
id-808,True,True,True,False,True,True
id-809,True,True,True,True,True,True
id-810,False,True,True,True,True,True
id-811,True,True,True,False,True,True
id-812,True,True,True,True,False,False
id-813,False,True,True,True,True,False
id-814,False,True,True,True,True,True
id-815,True,True,True,True,True,True
id-816,False,True,True,True,True,True
id-817,False,True,True,True,False,True
id-818,True,True,True,True,True,True
id-819,False,True,True,True,True,True
id-820,False,True,True,False,True,True
id-821,False,True,True,True,True,True
id-822,False,True,False,True,True,True
id-823,True,True,True,True,True,True
id-824,True,True,True,False,True,True
id-825,False,True,True,True,True,True
id-826,True,True,True,True,True,True
id-827,False,True,True,True,True,True
id-828,True,True,True,True,True,True
id-829,True,True,True,True,True,True
id-830,False,True,True,True,True,False
id-831,True,True,True,True,True,True
id-832,False,True,True,True,True,True
id-833,True,False,True,True,True,True
id-834,False,True,True,True,True,False
id-835,False,True,True,True,True,False
id-836,False,True,True,True,True,True
id-837,False,True,False,True,True,True
id-838,False,False,True,False,True,True
id-839,True,True,True,True,True,True
id-840,True,True,True,True,True,True
id-841,False,False,True,True,True,True
id-842,True,True,True,True,True,True
id-843,True,True,True,True,True,True
id-844,False,True,True,True,True,True
id-845,False,True,True,False,True,True
id-846,True,True,True,True,True,False
id-847,True,True,True,False,True,True
id-848,False,True,True,True,True,True
id-849,False,True,True,True,True,True
id-850,False,True,True,True,True,True
id-851,True,True,True,True,True,True
id-852,True,True,True,True,True,True
id-853,True,True,False,True,True,True
id-854,False,True,True,True,True,True
id-855,True,True,True,True,True,True
id-856,True,True,True,True,True,True
id-857,False,True,True,True,True,True
id-858,False,True,True,True,True,True
id-859,True,True,True,True,True,True
id-860,True,True,True,True,True,True
id-861,True,True,True,True,True,True
id-862,False,True,True,True,True,True
id-863,False,True,True,True,True,True
id-864,False,True,True,True,True,True
id-865,True,True,True,True,True,False
id-866,False,True,True,True,True,True
id-867,False,True,True,True,True,True
id-868,False,True,True,True,True,True
id-869,False,False,True,True,False,True
id-870,False,True,True,True,True,True
id-871,False,True,False,True,False,True
