uid,mod0,mod1,mod2,mod3,mod4,mod5
id-625,False,True,False,True,False,False
id-626,True,False,True,True,False,False
id-627,True,True,True,True,False,True
id-628,True,False,True,False,True,True
id-629,False,True,False,False,True,False
id-630,True,False,False,True,True,True
id-631,False,True,False,True,False,False
id-632,True,True,True,True,False,True
id-633,True,False,True,True,False,False
id-634,False,False,True,False,True,True
id-635,True,True,False,False,False,True
id-636,True,False,False,False,True,False
id-637,False,True,True,False,True,True
id-638,True,False,False,True,True,True
id-639,False,False,True,True,True,True
id-640,True,False,True,True,True,False
id-641,False,False,False,True,False,True
id-642,False,False,False,True,True,False
id-643,False,False,False,True,False,False
id-644,False,False,False,True,False,True
id-645,False,True,True,True,True,True
id-646,False,False,True,True,True,True
id-647,False,True,False,False,True,False
id-648,False,False,False,True,False,False
id-649,False,True,True,True,False,True
id-650,False,True,True,True,False,True
id-651,True,False,True,True,False,True
id-652,True,False,False,True,False,False
id-653,True,True,False,False,False,True
id-654,False,False,False,True,True,True
id-655,True,True,False,True,False,False
id-656,False,True,True,True,True,True
id-657,False,True,True,True,True,False
id-658,False,True,False,False,True,True
id-659,True,True,True,True,True,False
id-660,True,True,True,True,False,False
id-661,False,True,False,False,True,True
id-662,True,True,True,True,True,False
id-663,False,False,False,True,True,False
id-664,True,True,False,True,True,False
id-665,True,True,True,True,True,True
id-666,True,False,True,True,False,False
id-667,True,True,True,False,False,True
id-668,False,True,False,True,True,True
id-669,True,False,True,False,True,False
id-670,False,False,True,True,True,False
id-671,True,True,True,True,False,False
id-672,True,False,False,True,False,False
id-673,True,True,True,True,True,True
id-674,True,False,True,True,True,True
id-675,False,False,True,True,True,False
id-676,False,True,False,True,True,False
id-677,True,False,True,False,True,False
id-678,False,True,True,True,True,False
id-679,False,False,True,True,True,True
id-680,True,False,True,False,True,False
id-681,True,True,True,True,True,True
id-682,True,True,False,True,True,False
id-683,False,True,True,False,True,False
id-684,False,True,True,False,True,False
id-685,True,False,False,True,True,True
id-686,True,True,True,False,True,False
id-687,True,False,True,True,False,False
id-688,False,True,False,False,True,False
id-689,True,True,False,True,False,False
id-690,False,True,False,False,True,False
id-691,True,True,True,True,False,False
id-692,False,True,False,True,True,True
id-693,False,False,False,True,True,False
id-694,False,False,False,True,True,True
id-695,True,True,True,True,True,True
id-696,True,False,True,True,True,True
id-697,False,False,True,True,True,True
id-698,False,False,True,False,True,False
id-699,True,False,False,True,False,True
id-700,False,False,True,True,True,False
id-701,False,True,True,True,True,True
id-702,False,False,False,True,True,False
id-703,False,True,True,True,True,True
id-704,True,True,False,False,False,False
id-705,False,True,True,True,False,True
id-706,True,True,True,False,True,True
id-707,True,False,False,False,False,True
id-708,False,True,True,True,True,False
id-709,True,False,True,False,False,False
id-710,True,True,True,True,True,False
id-711,True,True,True,False,False,False
id-712,True,False,False,True,True,False
id-713,False,True,True,False,True,True
id-714,True,False,False,True,False,True
id-715,True,False,False,True,True,False
id-716,True,True,True,True,True,False
id-717,False,False,False,True,True,False
id-718,False,False,False,True,True,True
id-719,True,False,True,True,True,False
id-720,False,True,True,True,True,False
id-721,False,True,True,False,True,False
id-722,True,True,False,False,False,False
id-723,False,True,False,True,True,True
id-724,True,False,True,False,False,False
id-725,False,False,False,True,True,False
id-726,True,False,False,True,False,True
id-727,False,True,True,True,False,True
id-728,True,True,False,False,True,True
id-729,False,True,False,True,True,True
id-730,False,True,False,True,True,True
id-731,False,True,True,False,True,False
id-732,False,True,True,True,True,True
id-733,False,False,False,True,True,False
id-734,False,True,True,True,True,False
id-735,True,False,False,True,False,True
id-736,True,True,True,True,False,True
id-737,True,True,True,True,True,False
id-738,False,True,True,True,True,False
id-739,False,False,True,True,False,True
id-740,True,True,False,True,False,True
id-741,True,False,True,True,True,True
id-742,False,False,True,False,False,False
id-743,True,True,False,False,True,True
id-744,False,True,False,True,True,False
id-745,False,True,False,False,True,False
id-746,True,False,True,True,True,True
id-747,False,False,False,True,False,False
id-748,False,True,False,True,True,False
id-749,False,False,True,True,True,True
id-750,False,False,False,True,False,True
id-751,True,True,False,True,False,False
id-752,True,True,True,True,False,False
id-753,True,True,False,True,False,False
id-754,False,True,True,False,True,False
id-755,False,False,False,True,False,True
id-756,False,False,True,True,True,False
id-757,True,False,False,False,False,False
id-758,False,False,True,True,False,False
id-759,False,False,True,True,True,False
id-760,False,False,True,True,False,False
id-761,False,True,True,False,True,False
id-762,True,True,False,True,True,False
id-763,True,True,True,True,True,True
id-764,False,True,True,True,False,False
id-765,False,False,True,True,True,False
id-766,False,True,False,True,True,False
id-767,True,False,True,True,False,True
id-768,True,False,False,True,True,True
id-769,False,False,False,True,True,True
id-770,False,True,True,True,True,False
id-771,True,True,False,True,False,False
id-772,False,True,False,True,True,False
id-773,True,True,True,True,True,False
id-774,True,True,False,True,True,False
id-775,False,False,False,True,False,True
id-776,False,True,False,False,True,True
id-777,True,False,False,True,True,True
id-778,True,False,True,False,True,False
id-779,True,False,True,True,True,True
id-780,True,True,False,True,True,False
id-781,True,False,True,True,True,False
id-782,False,True,True,False,False,False
id-783,False,False,False,True,True,True
id-784,True,True,True,True,True,False
id-785,True,False,True,True,True,True
id-786,True,True,False,True,False,False
id-787,True,True,False,True,True,True
id-788,False,True,False,False,True,False
id-789,False,True,False,True,True,False
id-790,False,True,True,False,True,False
id-791,False,False,True,False,True,True
id-792,True,True,False,True,True,False
id-793,True,True,False,True,False,True
id-794,False,True,True,False,False,False
id-795,False,True,False,False,True,False
id-796,False,True,True,True,True,True
id-797,True,True,False,True,False,False
id-798,True,True,True,False,True,False
id-799,True,True,True,True,True,False
id-800,False,True,True,True,True,False
id-801,False,True,False,False,True,False
id-802,True,False,True,True,True,True
id-803,True,True,False,True,True,False
id-804,False,True,False,False,False,True
id-805,True,True,False,True,True,False
id-806,False,True,True,True,True,True
id-807,True,False,True,True,True,False
id-808,False,True,True,True,False,False
id-809,True,True,True,True,True,False
id-810,False,False,False,True,True,False
id-811,True,True,True,False,True,False
id-812,True,True,True,True,True,True
id-813,True,False,False,True,False,False
id-814,False,True,True,False,True,False
id-815,True,True,True,True,True,True
id-816,False,False,True,True,True,False
id-817,True,False,False,True,False,True
id-818,False,False,True,False,True,False
id-819,True,True,False,True,True,True
id-820,True,False,False,False,True,False
id-821,True,False,True,False,True,False
id-822,False,True,False,True,False,True
id-823,False,False,True,False,True,True
id-824,True,True,True,False,True,True
id-825,False,True,False,False,False,True
id-826,True,True,False,True,True,False
id-827,False,True,False,True,True,False
id-828,False,False,False,True,False,False
id-829,True,False,False,True,True,False
id-830,True,True,False,True,True,True
id-831,True,False,True,False,False,False
id-832,False,False,True,False,True,True
id-833,True,True,True,True,True,False
id-834,False,False,False,True,False,True
id-835,True,True,True,True,True,False
id-836,True,True,False,True,True,False
id-837,True,False,True,True,True,False
id-838,False,False,True,True,True,False
id-839,True,False,False,False,True,False
id-840,False,False,False,True,True,False
id-841,True,False,True,True,True,False
id-842,False,True,False,True,False,True
id-843,True,True,False,True,True,False
id-844,False,True,True,True,True,False
id-845,True,True,False,True,True,False
id-846,True,True,False,False,True,False
id-847,True,True,False,True,True,False
id-848,True,True,True,True,False,False
id-849,True,False,False,True,False,True
id-850,True,False,True,True,False,False
id-851,False,False,True,False,True,False
id-852,True,True,True,True,True,False
id-853,False,False,False,True,True,True
id-854,False,False,False,True,True,False
id-855,False,True,False,True,True,True
id-856,True,False,True,True,True,False
id-857,True,True,True,True,False,False
id-858,True,True,True,True,False,False
id-859,False,True,False,False,True,False
id-860,False,True,False,True,True,False
id-861,True,False,True,True,True,False
id-862,False,False,False,True,True,True
id-863,False,True,True,True,True,True
id-864,True,True,True,True,True,True
id-865,True,False,False,False,False,False
id-866,False,True,True,False,True,False
id-867,True,True,True,True,False,True
id-868,True,True,False,True,True,True
id-869,True,True,True,False,True,True
id-870,False,True,False,False,False,True
id-871,False,True,False,False,True,True
