uid,mod0,mod1,mod2,mod3,mod4,mod5
id-63,False,True,True,True,False,True
id-64,False,True,True,False,True,True
id-65,False,True,False,False,False,True
id-66,False,True,True,False,True,True
id-67,False,False,False,True,True,True
id-68,False,True,True,True,False,False
id-69,False,True,True,True,True,False
id-70,False,True,False,True,True,True
id-71,False,True,True,False,False,False
id-72,False,True,True,False,False,False
id-73,False,False,False,False,True,False
id-74,True,False,False,True,True,True
id-75,False,False,True,False,True,False
id-76,False,False,False,False,True,True
id-77,False,True,True,True,True,True
id-78,False,True,True,True,True,True
id-79,False,True,False,False,True,True
id-80,False,False,True,True,True,True
id-81,False,True,True,False,False,True
id-82,False,True,False,True,True,True
id-83,False,False,False,False,True,True
id-84,False,True,True,True,False,True
id-85,False,False,True,True,True,True
id-86,False,False,True,False,True,False
id-87,True,False,False,False,True,True
id-88,False,False,True,True,True,False
id-89,False,True,False,True,True,False
id-90,False,True,False,True,True,True
id-91,False,False,True,False,False,True
id-92,False,False,True,True,True,True
id-93,False,False,True,False,True,True
id-94,False,True,False,False,False,False
id-95,False,True,False,True,False,True
id-96,False,True,True,True,True,True
id-97,False,True,True,False,False,True
id-98,False,True,False,True,True,True
id-99,False,True,False,True,True,False
id-100,False,False,False,True,False,True
id-101,False,True,False,False,True,True
id-102,False,False,True,True,True,True
id-103,False,False,True,True,True,True
id-104,True,False,True,False,False,True
id-105,True,False,True,False,True,True
id-106,False,False,False,False,False,False
id-107,True,True,True,False,True,False
id-108,True,False,True,True,False,False
id-109,False,False,False,True,True,False
id-110,False,True,True,True,False,False
id-111,False,True,True,True,False,True
id-112,False,True,False,True,False,True
id-113,False,False,True,True,False,True
id-114,False,True,True,False,True,True
id-115,True,False,False,True,True,True
id-116,False,True,True,True,True,False
id-117,False,False,True,False,False,False
id-118,False,True,True,True,False,False
id-119,True,True,False,True,False,True
id-120,False,False,True,True,True,False
id-121,False,False,False,True,False,True
id-122,False,True,False,True,False,False
id-123,False,False,False,True,True,True
id-124,False,True,False,False,True,False
id-125,False,True,True,True,True,True
id-126,False,True,False,True,False,False
id-127,False,True,True,True,True,False
id-128,False,True,True,False,True,False
id-129,False,False,True,False,True,True
id-130,False,True,True,True,False,False
id-131,True,False,True,True,False,True
id-132,False,True,False,True,False,False
id-133,False,True,False,True,False,True
id-134,False,False,True,True,False,False
id-135,False,True,True,True,True,True
id-136,False,True,True,True,True,False
id-137,False,True,True,False,True,False
id-138,False,False,False,True,False,True
id-139,False,True,False,True,True,False
id-140,False,True,False,False,True,True
id-141,False,False,True,False,True,False
id-142,False,False,False,False,False,False
id-143,False,True,True,False,False,False
id-144,False,False,True,True,True,False
id-145,False,False,False,True,False,True
id-146,False,False,False,True,True,True
id-147,False,True,True,True,False,True
id-148,False,True,True,True,True,True
id-149,False,False,False,True,False,False
id-150,False,False,True,True,True,False
id-151,False,False,True,True,False,True
id-152,False,True,True,False,False,True
id-153,False,False,False,True,False,True
id-154,False,False,False,True,True,True
id-155,False,False,False,False,True,True
id-156,False,True,False,True,True,False
id-157,False,True,True,False,False,True
id-158,False,True,True,True,False,False
id-159,False,False,True,False,False,True
id-160,True,True,True,False,False,True
id-161,False,True,False,True,False,True
id-162,False,False,True,False,False,True
id-163,False,False,True,False,False,True
id-164,False,True,False,True,True,False
id-165,False,True,True,True,True,False
id-166,False,True,False,False,False,False
id-167,False,True,False,False,False,True
id-168,False,True,True,False,True,True
id-169,False,False,True,True,False,True
id-170,True,False,False,True,False,True
id-171,False,False,True,False,False,True
id-172,False,True,True,False,True,True
id-173,False,True,False,True,False,False
id-174,False,True,True,False,False,True
id-175,False,False,False,True,False,True
id-176,False,True,True,False,True,True
id-177,False,False,False,True,True,True
id-178,False,True,True,True,True,False
id-179,False,False,False,True,True,False
id-180,False,True,True,False,False,True
id-181,False,False,False,True,True,False
id-182,False,True,False,True,False,False
id-183,False,False,False,True,False,False
id-184,False,False,True,True,False,True
id-185,False,False,False,False,True,True
id-186,False,False,False,False,False,False
id-187,False,True,False,False,True,False
id-188,False,False,False,True,False,False
id-189,False,True,True,True,False,True
id-190,False,False,True,True,False,False
id-191,False,True,True,True,False,True
id-192,False,True,True,True,False,True
id-193,False,False,False,False,False,False
id-194,True,False,True,False,True,True
id-195,False,False,True,False,False,True
id-196,False,True,True,True,True,True
id-197,False,True,False,True,False,True
id-198,False,True,True,True,False,True
id-199,False,True,True,False,False,True
id-200,False,True,False,True,False,True
id-201,False,False,False,True,True,True
id-202,False,False,False,True,True,True
id-203,False,True,True,True,True,True
id-204,False,True,True,True,True,True
id-205,False,True,False,True,False,True
id-206,False,False,False,True,True,True
id-207,False,True,True,True,True,True
id-208,False,True,True,False,True,True
id-209,True,True,True,True,True,False
id-210,False,False,False,True,False,False
id-211,False,True,True,True,True,False
id-212,True,True,False,True,True,True
id-213,False,False,True,False,True,True
id-214,True,False,False,False,True,True
id-215,False,False,False,True,True,True
id-216,False,True,True,True,True,False
id-217,True,True,True,True,True,False
id-218,False,True,True,True,True,False
id-219,False,True,True,True,True,True
id-220,False,True,False,False,False,True
id-221,False,False,True,True,True,False
id-222,False,False,False,True,True,False
id-223,True,True,True,True,True,False
id-224,False,False,False,False,True,False
id-225,False,True,True,False,False,True
id-226,False,False,True,False,False,False
id-227,False,True,False,False,False,True
id-228,False,True,True,False,True,True
id-229,False,False,True,True,True,False
id-230,False,True,False,False,True,False
id-231,False,True,True,True,False,True
id-232,False,True,True,True,False,True
id-233,False,False,True,True,True,True
id-234,False,True,True,False,True,True
id-235,True,True,True,True,True,False
id-236,False,True,True,False,True,False
id-237,False,True,True,False,False,True
id-238,False,True,True,True,False,False
id-239,False,False,False,True,True,False
id-240,True,True,False,False,True,True
id-241,False,True,False,False,True,False
id-242,False,False,True,False,True,False
id-243,False,True,True,False,True,False
id-244,False,False,True,False,False,True
id-245,False,True,True,False,True,True
id-246,True,False,True,True,False,True
id-247,False,False,False,True,True,True
id-248,False,False,True,True,False,False
id-249,False,True,True,False,True,True
id-250,True,True,True,False,True,False
id-251,False,True,True,False,True,True
id-252,False,True,True,False,False,True
id-253,False,True,True,True,False,True
id-254,False,False,False,False,False,True
id-255,False,True,False,False,True,True
id-256,False,True,False,True,True,True
id-257,False,False,True,True,True,False
id-258,False,True,False,True,False,True
id-259,False,False,False,True,True,True
id-260,False,True,False,False,False,False
id-261,False,True,False,True,True,True
id-262,False,True,False,False,True,True
id-263,False,True,True,True,True,True
id-264,False,True,True,False,True,True
id-265,True,True,True,True,False,False
id-266,True,False,True,True,False,False
id-267,False,True,True,False,True,False
id-268,False,False,False,True,False,True
id-269,True,True,False,True,True,False
id-270,False,True,False,True,False,False
id-271,False,True,False,True,True,True
id-272,True,True,False,True,True,True
id-273,False,True,True,False,False,False
id-274,False,True,False,True,True,True
id-275,False,True,True,True,False,False
id-276,False,True,True,True,False,True
id-277,False,True,False,True,False,False
id-278,True,False,True,True,False,False
id-279,False,True,True,False,True,True
id-280,False,False,True,True,False,True
id-281,False,True,True,False,False,True
id-282,False,False,True,False,True,True
id-283,True,True,True,True,False,True
id-284,False,False,True,True,True,True
id-285,False,True,True,False,True,False
id-286,False,True,True,True,False,False
id-287,False,True,False,False,False,True
id-288,False,False,False,True,True,True
id-289,False,True,True,False,True,True
id-290,False,True,True,True,True,True
id-291,False,False,False,True,False,False
id-292,False,True,True,True,True,True
id-293,False,True,True,True,True,True
id-294,False,False,False,False,True,True
id-295,False,True,True,True,False,False
id-296,False,True,True,True,True,True
id-297,False,False,True,True,False,True
id-298,False,False,True,False,True,True
id-299,False,False,False,True,True,False
id-300,False,True,True,False,True,False
id-301,False,False,True,True,True,True
id-302,True,True,True,True,True,False
id-303,True,False,True,True,False,False
id-304,False,True,False,True,False,True
id-305,False,True,False,True,True,True
id-306,False,True,True,True,True,False
id-307,False,True,False,False,True,True
id-308,False,False,False,True,True,True
id-309,False,False,False,True,True,False
id-310,False,True,True,True,True,False
id-311,True,False,True,False,True,False
id-312,False,True,True,False,True,True
id-313,False,False,False,False,True,False
id-314,True,False,True,False,True,True
id-315,False,True,False,False,True,False
id-316,False,False,False,False,False,True
id-317,False,False,True,True,False,True
id-318,False,True,True,True,False,False
id-319,True,True,True,True,True,False
id-320,False,False,True,True,False,False
id-321,False,True,True,True,False,True
id-322,False,False,False,False,True,True
id-323,False,True,False,True,True,False
id-324,False,True,True,True,True,True
id-325,False,True,False,False,True,True
id-326,False,True,False,True,True,True
id-327,False,True,False,True,True,True
id-328,False,True,True,True,True,True
id-329,False,False,False,False,False,True
id-330,False,True,True,True,True,False
id-331,False,False,False,True,True,False
id-332,False,False,True,False,False,False
id-333,False,True,False,True,False,False
id-334,False,False,False,True,True,False
id-335,True,True,True,False,False,False
id-336,False,False,True,False,False,True
id-337,False,False,False,True,False,True
id-338,False,True,True,True,False,False
id-339,False,False,False,False,True,True
id-340,False,False,False,False,False,True
id-341,False,False,False,True,True,True
id-342,False,False,True,True,False,True
id-343,False,True,False,False,True,False
id-344,False,True,False,True,False,False
id-345,False,True,True,True,False,True
id-346,True,True,True,True,True,True
id-347,True,True,True,True,True,False
id-348,False,True,False,True,False,False
id-349,False,False,False,False,True,True
id-350,False,True,True,False,True,True
id-351,False,True,True,True,True,True
id-352,False,False,True,True,False,False
id-353,False,False,True,True,False,True
id-354,False,True,True,False,False,True
id-355,False,False,True,True,False,True
id-356,False,False,False,True,False,True
id-357,False,True,True,False,True,False
id-358,False,False,True,True,True,True
id-359,False,True,False,False,False,False
id-360,False,False,False,True,False,False
id-361,False,True,True,False,True,False
id-362,False,True,False,True,False,True
id-363,False,True,True,False,True,False
id-364,False,False,True,True,False,False
id-365,False,True,False,True,True,True
id-366,False,True,False,True,False,True
id-367,False,True,True,False,False,True
id-368,False,False,False,True,True,False
id-369,False,False,True,False,True,True
id-370,False,True,True,True,True,True
id-371,False,True,False,False,True,False
id-372,False,True,True,True,False,False
id-373,False,True,True,False,False,True
id-374,False,True,False,True,True,True
id-375,False,False,True,True,True,True
id-376,False,False,False,True,False,False
id-377,False,False,False,True,True,True
id-378,False,False,True,True,False,True
id-379,False,True,True,True,True,True
id-380,False,False,False,True,True,False
id-381,False,False,True,True,False,True
id-382,False,True,False,True,False,False
id-383,False,True,True,False,True,True
id-384,False,True,True,True,True,True
id-385,False,False,True,True,True,True
id-386,False,True,True,True,True,True
id-387,False,True,True,False,False,True
id-388,False,True,True,False,True,True
id-389,False,False,True,False,True,False
id-390,False,True,True,True,False,False
id-391,True,True,True,True,True,True
id-392,False,True,True,True,False,True
id-393,False,True,True,False,False,False
id-394,False,True,False,False,False,False
id-395,False,True,True,True,False,True
id-396,False,False,True,True,True,False
id-397,False,False,False,False,True,True
id-398,False,True,True,False,True,True
id-399,True,False,False,True,True,True
id-400,False,False,True,False,True,False
id-401,False,False,True,True,True,True
id-402,False,True,False,True,True,True
id-403,True,True,True,True,True,True
id-404,False,True,False,True,True,True
id-405,False,True,False,False,True,False
id-406,False,True,False,True,True,True
id-407,False,False,True,True,False,True
id-408,False,True,True,True,True,False
id-409,False,False,True,False,False,True
id-410,False,False,True,True,True,True
id-411,True,True,True,True,True,True
id-412,False,True,True,False,True,True
id-413,False,True,True,True,False,True
id-414,False,True,False,False,False,False
id-415,False,True,False,True,False,True
id-416,False,False,True,True,False,True
id-417,False,False,False,True,False,False
id-418,True,False,False,True,False,True
id-419,False,True,True,False,True,True
id-420,False,True,True,False,False,False
id-421,False,True,False,False,True,True
id-422,True,False,True,True,False,True
id-423,False,True,False,False,False,True
id-424,False,False,True,False,True,True
id-425,False,True,True,False,False,False
id-426,False,True,False,True,False,False
id-427,False,True,False,True,True,False
id-428,False,False,True,False,True,True
id-429,False,False,False,False,False,False
id-430,False,True,True,True,True,False
id-431,False,False,True,True,True,True
id-432,False,True,False,False,True,True
id-433,False,False,False,True,True,False
id-434,False,False,False,True,False,True
id-435,False,True,False,True,True,True
id-436,False,True,True,False,False,True
id-437,False,True,True,True,True,True
id-438,False,True,True,True,False,True
id-439,False,True,False,True,False,True
id-440,False,True,False,False,True,True
id-441,False,True,True,False,False,False
id-442,False,True,False,False,True,False
id-443,False,True,False,False,False,False
id-444,False,True,False,False,True,True
id-445,False,True,False,True,False,False
id-446,False,False,True,False,False,True
id-447,False,False,True,True,False,True
id-448,False,True,False,False,True,True
id-449,False,False,True,True,False,False
id-450,False,False,False,False,False,False
id-451,False,True,True,False,True,True
id-452,False,False,False,True,True,True
id-453,False,False,False,False,True,True
id-454,False,False,False,True,True,False
id-455,False,True,False,True,True,True
id-456,False,True,False,False,False,True
id-457,False,False,True,False,False,False
id-458,False,False,True,False,True,False
id-459,False,True,True,False,True,True
id-460,False,False,False,True,False,True
id-461,False,False,False,True,True,True
id-462,False,True,True,False,True,True
id-463,False,True,False,False,True,False
id-464,False,True,True,True,False,False
id-465,False,False,True,False,True,True
id-466,True,False,False,True,False,False
id-467,False,True,True,True,False,True
id-468,True,True,False,False,True,True
id-469,False,False,True,True,True,True
id-470,False,True,False,True,False,False
id-471,False,False,True,False,True,True
id-472,True,True,True,False,False,False
id-473,False,False,True,False,True,False
id-474,False,True,False,False,True,True
id-475,False,False,False,False,True,True
id-476,False,True,True,False,True,True
id-477,False,True,True,False,True,True
id-478,False,True,False,True,True,False
id-479,False,True,True,True,True,True
id-480,False,True,True,False,False,True
id-481,False,True,False,True,False,False
id-482,False,True,True,True,True,True
id-483,False,True,True,True,True,True
id-484,True,True,True,True,True,False
id-485,False,False,False,True,True,False
id-486,False,False,False,False,False,False
id-487,False,False,True,False,True,True
id-488,False,True,False,True,False,True
id-489,False,True,False,True,True,False
id-490,False,True,False,True,True,False
id-491,False,False,False,True,False,True
id-492,False,True,True,True,True,True
id-493,False,True,True,True,False,False
id-494,False,False,False,True,False,False
id-495,False,False,True,False,True,False
id-496,True,True,True,False,False,True
id-497,False,True,False,False,False,False
id-498,False,True,True,True,True,True
id-499,False,True,True,True,True,True
id-500,False,True,False,False,False,True
id-501,False,False,False,True,True,True
id-502,False,True,True,True,True,True
id-503,False,False,True,False,False,True
id-504,False,True,False,False,False,False
id-505,False,True,False,True,True,False
id-506,False,True,True,True,False,False
id-507,False,True,False,False,True,True
id-508,False,True,True,True,False,True
id-509,False,True,True,True,False,False
id-510,False,True,True,True,True,True
id-511,False,False,False,True,False,False
id-512,False,False,False,True,True,True
id-513,False,True,True,False,True,True
id-514,False,False,True,False,True,True
id-515,False,True,True,False,True,True
id-516,False,False,False,True,False,True
id-517,False,False,True,True,False,True
id-518,False,True,True,False,True,False
id-519,True,False,False,True,True,False
id-520,True,False,False,True,True,True
id-521,False,False,True,True,True,True
id-522,False,False,True,False,False,True
id-523,False,False,True,True,True,True
id-524,False,False,True,True,True,True
id-525,False,True,True,True,False,False
id-526,False,True,True,True,False,False
id-527,False,True,True,False,True,False
id-528,False,False,True,True,False,True
id-529,False,False,True,False,True,False
id-530,False,True,True,False,False,False
id-531,False,True,False,True,False,True
id-532,False,False,False,False,True,False
id-533,False,False,False,True,False,False
id-534,False,False,True,False,True,True
id-535,False,True,True,True,True,True
id-536,False,True,False,True,False,False
id-537,False,True,True,False,False,False
id-538,False,True,True,True,True,True
id-539,False,True,False,False,False,False
id-540,True,True,True,True,True,False
id-541,False,True,True,True,True,False
id-542,False,False,True,True,True,True
id-543,False,True,True,True,True,True
id-544,False,False,True,False,True,False
id-545,False,True,False,False,True,True
id-546,True,False,True,False,True,False
id-547,False,False,False,True,True,False
id-548,False,False,True,True,True,False
id-549,True,True,False,False,True,False
id-550,False,True,False,True,True,False
id-551,False,True,True,True,True,False
id-552,False,True,True,True,False,True
id-553,False,True,True,False,True,True
id-554,True,False,True,False,True,True
id-555,True,True,True,False,True,True
id-556,False,True,False,True,True,True
id-557,False,False,True,True,True,True
id-558,False,False,True,True,False,True
id-559,False,True,False,True,True,True
id-560,False,False,True,True,True,False
id-561,True,False,True,False,True,True
id-562,False,True,True,True,False,False
id-563,False,True,False,False,True,True
id-564,False,True,True,False,False,True
id-565,False,False,False,True,False,True
id-566,True,False,True,False,False,True
id-567,False,True,True,True,True,True
id-568,False,False,False,True,False,False
id-569,False,True,True,True,True,False
id-570,False,True,False,True,False,False
id-571,False,True,True,True,True,True
id-572,False,False,False,True,False,True
id-573,False,False,True,True,True,False
id-574,False,True,True,False,True,True
id-575,False,False,True,True,False,False
id-576,False,False,True,False,True,False
id-577,False,True,False,True,False,True
id-578,False,False,True,False,True,True
id-579,False,True,False,True,False,False
id-580,True,True,True,True,True,True
id-581,False,True,False,True,True,True
id-582,False,True,False,False,False,True
id-583,False,True,True,True,True,True
id-584,False,True,True,False,True,True
id-585,False,True,False,False,True,False
id-586,True,False,True,True,True,True
id-587,False,True,True,True,True,False
id-588,True,True,False,True,True,True
id-589,False,True,True,False,True,True
id-590,False,True,True,False,True,False
id-591,False,False,True,True,False,True
id-592,True,True,True,True,False,True
id-593,False,False,True,True,False,True
id-594,False,False,True,True,True,True
id-595,False,True,False,False,True,False
id-596,False,True,False,True,False,True
id-597,False,True,True,True,False,True
id-598,False,False,True,False,True,True
id-599,False,False,True,True,True,True
id-600,True,True,False,False,True,True
id-601,False,False,True,False,False,True
id-602,False,False,True,True,True,False
id-603,False,True,False,True,True,False
id-604,False,True,True,True,True,True
id-605,False,False,True,False,True,True
id-606,False,True,True,False,True,True
id-607,False,True,True,True,False,False
id-608,False,True,True,True,False,False
id-609,False,False,False,True,True,False
id-610,False,False,False,False,False,False
id-611,False,False,True,False,False,False
id-612,False,True,True,True,True,True
id-613,False,False,True,True,True,False
id-614,False,False,True,False,True,True
id-615,False,False,False,False,True,False
id-616,False,True,False,True,False,True
id-617,True,True,True,True,False,False
id-618,False,True,True,True,False,True
id-619,True,False,False,True,True,False
id-620,False,False,True,False,False,False
id-621,False,True,False,False,False,True
id-622,False,False,False,False,False,True
id-623,False,True,True,False,True,True
id-624,False,True,False,False,False,True
id-625,False,True,True,True,False,True
id-626,False,True,False,False,True,False
id-627,False,True,True,True,False,False
id-628,False,False,False,False,False,True
id-629,False,True,False,False,True,True
id-630,False,False,True,False,True,True
id-631,False,True,True,False,False,False
id-632,False,True,False,True,True,False
id-633,False,False,False,False,True,False
id-634,False,False,False,True,False,True
id-635,False,False,False,True,True,True
id-636,False,False,True,False,False,True
id-637,True,True,True,True,True,False
id-638,True,True,True,True,True,True
id-639,False,True,False,False,False,False
id-640,False,False,False,False,True,True
id-641,False,True,False,False,True,True
id-642,True,False,True,False,False,True
id-643,False,False,True,False,True,True
id-644,False,False,True,True,False,True
id-645,False,False,False,True,True,False
id-646,False,False,True,True,False,True
id-647,False,True,True,True,False,False
id-648,False,True,True,True,True,True
id-649,False,True,False,True,False,True
id-650,False,False,False,False,False,False
id-651,False,True,False,False,False,True
id-652,False,True,False,True,False,True
id-653,False,True,False,True,False,True
id-654,False,True,True,True,False,True
id-655,True,True,True,False,True,False
id-656,False,False,True,False,True,True
id-657,False,False,False,True,False,True
id-658,False,False,False,True,False,True
id-659,False,True,True,True,False,True
id-660,False,False,False,False,True,True
id-661,False,True,True,True,True,False
id-662,False,True,True,True,True,True
id-663,False,True,False,True,False,True
id-664,False,True,True,False,False,True
id-665,False,True,True,False,True,False
id-666,False,True,True,False,True,True
id-667,False,True,True,False,True,True
id-668,False,False,True,True,True,True
id-669,False,True,True,False,True,True
id-670,False,True,True,True,False,True
id-671,False,False,False,False,True,False
id-672,False,True,False,True,True,False
id-673,False,True,True,False,True,True
id-674,False,False,True,False,False,False
id-675,False,False,False,True,True,False
id-676,False,True,True,True,False,True
id-677,False,True,True,False,False,True
id-678,False,False,True,True,True,True
id-679,False,False,True,True,True,True
id-680,False,False,True,True,False,True
id-681,False,False,True,False,False,False
id-682,False,False,True,True,True,False
id-683,False,True,False,True,True,False
id-684,False,True,True,True,True,True
id-685,False,True,False,True,True,False
id-686,False,False,False,True,False,False
id-687,False,True,False,True,True,True
id-688,False,True,False,False,False,True
id-689,False,False,False,True,True,True
id-690,False,True,True,False,True,False
id-691,False,True,False,False,True,True
id-692,False,True,False,True,False,False
id-693,True,False,False,True,False,True
id-694,False,True,True,True,True,False
id-695,False,True,False,True,True,False
id-696,True,True,True,True,False,True
id-697,False,True,True,True,True,False
id-698,True,False,False,True,True,True
id-699,False,True,True,False,True,True
id-700,False,True,True,True,True,True
id-701,False,True,False,False,False,True
id-702,False,False,True,False,True,True
id-703,False,True,False,True,True,True
id-704,False,False,True,True,True,False
id-705,False,False,True,False,True,False
id-706,True,True,True,True,False,True
id-707,False,False,False,False,True,False
id-708,False,False,False,True,True,False
id-709,False,True,False,False,True,False
id-710,False,True,False,True,False,True
id-711,False,True,True,True,False,True
id-712,False,False,True,True,False,True
id-713,False,True,True,True,True,False
id-714,False,False,True,False,True,True
id-715,False,True,False,True,True,False
id-716,False,True,False,True,False,True
id-717,False,True,True,False,True,False
id-718,False,True,False,True,False,True
id-719,False,False,True,True,False,False
id-720,False,True,False,False,True,True
id-721,False,True,True,True,True,False
id-722,False,True,True,True,True,True
id-723,False,False,False,True,False,True
id-724,False,False,True,True,True,True
id-725,False,False,False,True,False,False
id-726,False,False,True,True,True,True
id-727,False,False,False,False,True,True
id-728,False,True,True,True,True,False
id-729,False,True,True,True,True,False
id-730,False,False,False,True,False,True
id-731,False,False,False,False,False,True
id-732,True,True,False,True,True,True
id-733,False,True,True,True,False,True
id-734,False,True,True,False,True,False
id-735,False,False,True,True,False,True
id-736,False,False,True,False,True,True
id-737,False,True,False,True,True,False
id-738,False,False,True,True,False,True
id-739,False,True,True,True,False,True
id-740,False,True,False,False,False,False
id-741,False,True,True,False,True,True
id-742,False,True,False,True,False,False
id-743,False,True,True,True,False,True
id-744,True,True,False,False,True,False
id-745,False,True,True,True,True,True
id-746,False,False,True,False,True,True
id-747,False,True,False,False,True,True
id-748,False,False,False,False,True,True
id-749,False,True,False,False,True,False
id-750,False,True,True,True,True,True
id-751,False,False,True,True,True,False
id-752,False,True,False,True,False,True
id-753,False,True,True,False,False,False
id-754,False,False,True,True,False,True
id-755,False,True,False,False,True,True
id-756,False,False,True,True,False,True
id-757,False,True,True,True,True,False
id-758,False,False,True,True,False,True
id-759,False,False,True,False,False,True
id-760,False,False,True,True,True,True
id-761,False,False,True,False,False,False
id-762,False,False,True,False,False,True
id-763,False,True,False,True,True,False
id-764,False,False,True,False,True,True
id-765,False,False,False,False,False,False
id-766,True,False,False,True,True,True
id-767,False,True,False,False,True,False
id-768,False,False,True,True,False,True
id-769,False,True,False,True,False,True
id-770,False,True,True,False,True,False
id-771,False,True,False,True,True,False
id-772,True,False,False,True,True,False
id-773,False,True,True,True,False,False
id-774,False,True,True,True,True,False
id-775,False,True,True,False,True,True
id-776,False,True,False,True,True,True
id-777,False,True,False,True,False,True
id-778,False,True,True,True,False,True
id-779,False,True,True,False,False,False
id-780,False,True,True,False,True,True
id-781,False,True,True,False,True,True
id-782,True,False,True,False,True,True
id-783,False,False,False,True,False,False
id-784,False,False,False,True,True,True
id-785,False,True,True,True,False,True
id-786,False,True,True,True,True,True
id-787,False,True,True,True,True,True
id-788,False,True,True,False,False,False
id-789,False,True,False,True,False,False
id-790,False,True,False,False,True,True
id-791,False,True,True,True,True,False
id-792,False,True,False,True,False,True
id-793,False,False,False,False,False,True
id-794,False,False,False,False,False,True
id-795,False,True,True,True,False,False
id-796,False,True,True,False,True,False
id-797,False,True,True,True,False,True
id-798,False,False,True,True,True,True
id-799,False,True,False,True,False,True
id-800,False,False,False,False,True,True
id-801,False,False,True,False,True,True
id-802,False,True,True,False,True,False
id-803,False,False,True,False,True,False
id-804,False,False,False,True,True,True
id-805,False,True,False,False,False,True
id-806,False,False,True,False,True,True
id-807,False,True,False,False,False,True
id-808,True,True,True,False,False,False
id-809,False,False,True,True,True,False
id-810,False,False,True,True,True,True
id-811,False,True,True,True,False,True
id-812,False,True,False,True,False,True
id-813,False,True,False,False,True,True
id-814,False,False,False,False,False,True
id-815,False,True,True,True,True,False
id-816,False,False,False,True,True,True
id-817,False,True,True,True,False,True
id-818,False,True,True,False,True,False
id-819,False,False,True,False,True,False
id-820,False,True,True,False,True,True
id-821,False,True,True,True,True,True
id-822,False,True,True,True,False,False
id-823,False,True,True,True,True,True
id-824,False,True,False,True,False,False
id-825,False,True,True,False,True,False
id-826,False,True,True,False,True,True
id-827,False,False,False,True,True,True
id-828,False,False,True,True,True,True
id-829,False,True,True,True,False,False
id-830,False,True,False,True,True,True
id-831,False,False,True,True,False,True
id-832,False,False,True,True,False,True
id-833,True,True,True,False,True,False
id-834,False,False,True,True,False,False
id-835,False,True,True,True,False,False
id-836,False,True,True,False,True,True
id-837,False,False,True,False,True,True
id-838,False,True,True,True,True,False
id-839,False,False,True,False,True,True
id-840,False,True,True,False,True,True
id-841,False,True,True,False,True,True
id-842,False,False,False,True,False,True
id-843,False,False,True,True,False,False
id-844,False,False,True,True,True,False
id-845,False,False,True,True,False,True
id-846,False,True,False,True,False,False
id-847,False,True,True,True,False,True
id-848,False,False,True,True,True,False
id-849,False,True,False,True,True,False
id-850,False,True,True,True,False,True
id-851,False,True,False,False,False,True
id-852,False,False,False,True,False,True
id-853,False,False,False,False,True,True
id-854,False,True,True,False,False,False
id-855,True,True,True,True,False,False
id-856,False,False,True,True,False,False
id-857,False,True,True,False,False,True
id-858,True,False,True,True,True,False
id-859,False,False,True,False,True,False
id-860,False,False,True,True,False,False
id-861,False,False,True,True,True,True
id-862,False,True,True,False,True,False
id-863,False,False,True,True,False,False
id-864,False,False,False,False,False,False
id-865,False,True,False,True,True,False
id-866,False,True,True,True,True,False
id-867,False,True,True,False,False,False
id-868,False,True,True,False,True,True
id-869,True,True,False,False,True,True
id-870,False,True,False,True,True,True
id-871,True,False,False,False,True,True
