uid,mod0,mod1,mod2,mod3
id-142,False,True,True,False
id-143,False,True,False,False
id-144,True,False,True,False
id-145,False,False,True,True
id-146,True,True,True,False
id-147,False,False,True,False
id-148,True,True,True,False
id-149,True,False,False,False
id-150,True,True,True,True
id-151,False,True,False,False
id-152,False,False,True,False
id-153,False,True,False,False
id-154,True,True,True,True
id-155,False,False,True,False
id-156,False,False,True,False
id-157,True,True,False,True
id-158,False,False,False,True
id-159,False,False,False,True
id-160,True,False,False,False
id-161,True,False,True,False
id-162,False,False,True,False
id-163,False,False,True,False
id-164,True,False,False,False
id-165,False,False,True,False
id-166,True,True,True,True
id-167,True,True,True,True
id-168,True,False,False,False
id-169,False,False,False,True
id-170,True,False,False,False
id-171,True,True,True,True
id-172,True,False,False,False
id-173,True,True,False,True
id-174,False,False,False,True
id-175,False,True,True,False
id-176,False,True,False,False
id-177,False,False,False,True
id-178,False,False,False,True
id-179,True,True,True,True
id-180,False,False,True,False
id-181,True,False,False,False
id-182,False,False,False,True
id-183,False,True,True,True
id-184,False,False,True,False
id-185,True,False,False,False
id-186,False,True,True,False
id-187,False,True,False,False
id-188,True,False,False,False
id-189,True,True,False,True
id-190,False,False,False,True
id-191,False,True,True,True
id-192,True,True,True,True
id-193,True,True,True,True
id-194,True,False,True,True
id-195,True,False,False,False
id-196,False,True,False,False
id-197,True,False,False,False
id-198,True,True,True,True
id-199,True,False,True,True
id-200,True,False,True,False
id-201,False,False,True,False
id-202,True,True,False,False
id-203,True,False,True,True
id-204,False,True,True,True
id-205,True,False,True,False
id-206,False,False,True,False
id-207,True,False,True,False
id-208,False,True,True,True
id-209,False,True,False,False
id-210,True,True,False,True
id-211,True,False,False,False
id-212,False,True,False,True
id-213,True,False,True,True
id-214,True,True,True,False
id-215,False,True,False,True
id-216,True,False,False,False
id-217,True,False,True,False
id-218,False,False,True,False
id-219,False,False,False,True
id-220,False,False,True,False
id-221,True,False,False,False
id-222,False,True,True,False
id-223,True,False,False,False
id-224,False,False,True,False
id-225,True,True,False,False
id-226,True,False,False,False
id-227,True,True,False,True
id-228,True,False,False,True
id-229,False,False,True,False
id-230,True,True,True,False
id-231,False,True,False,False
id-232,True,True,True,True
id-233,True,False,True,True
id-234,False,True,True,True
id-235,False,False,False,True
id-236,True,False,True,False
id-237,False,False,False,True
id-238,True,True,True,False
id-239,True,False,False,False
id-240,True,True,False,True
id-241,True,False,True,False
id-242,True,False,True,True
id-243,True,True,False,True
id-244,False,True,False,False
id-245,True,True,True,True
id-246,False,True,False,False
id-247,False,False,True,False
id-248,True,True,True,True
id-249,True,True,True,True
id-250,True,True,True,True
id-251,False,True,True,True
id-252,False,True,True,True
id-253,False,False,True,False
id-254,False,True,False,False
id-255,True,True,True,False
id-256,True,False,False,False
id-257,True,True,True,True
id-258,False,False,False,True
id-259,True,True,False,True
id-260,True,False,True,False
id-261,True,False,False,False
id-262,True,False,True,False
id-263,False,False,True,False
id-264,True,True,False,True
id-265,True,True,True,False
id-266,False,True,True,True
id-267,False,False,True,True
id-268,True,True,False,False
id-269,False,True,False,False
id-270,False,False,True,False
id-271,True,True,True,True
id-272,False,True,False,False
id-273,False,True,False,True
id-274,False,True,False,True
id-275,True,False,False,False
id-276,True,True,False,True
id-277,True,True,True,True
id-278,False,False,False,True
id-279,False,True,False,False
id-280,True,False,False,True
id-281,False,True,False,True
id-282,False,True,False,True
id-283,True,False,True,False
id-284,True,True,True,True
id-285,True,True,False,True
id-286,True,True,True,True
id-287,True,True,False,True
id-288,False,False,True,False
id-289,True,False,False,False
id-290,True,True,True,False
id-291,True,True,False,True
id-292,True,False,False,False
id-293,True,True,True,True
id-294,False,True,True,True
id-295,True,True,True,True
id-296,True,False,False,False
id-297,False,False,True,False
id-298,True,False,False,False
id-299,True,False,False,True
id-300,False,True,False,False
id-301,True,False,True,True
id-302,False,False,True,False
id-303,False,True,False,True
id-304,False,False,True,False
id-305,True,False,False,False
id-306,True,True,True,True
id-307,True,False,True,True
id-308,False,True,False,False
id-309,False,True,False,False
id-310,False,True,True,True
id-311,False,True,True,True
id-312,True,False,True,True
id-313,True,True,False,True
id-314,True,True,True,True
id-315,False,True,True,True
id-316,False,False,True,False
id-317,True,False,False,False
id-318,False,False,False,True
id-319,False,False,True,True
id-320,False,False,True,False
id-321,True,False,False,False
id-322,True,True,False,True
id-323,False,False,False,True
id-324,False,True,True,True
id-325,True,True,True,False
id-326,True,False,True,True
id-327,True,False,False,False
id-328,True,False,False,False
id-329,True,True,False,False
id-330,True,False,False,False
id-331,False,True,False,True
id-332,True,True,True,True
id-333,True,False,False,False
id-334,False,False,True,False
id-335,False,False,False,True
id-336,False,True,False,False
id-337,True,True,True,True
id-338,True,False,False,False
id-339,False,False,False,True
id-340,False,False,False,True
id-341,True,False,False,False
id-342,False,True,True,False
id-343,False,True,True,True
id-344,True,True,True,True
id-345,False,True,False,False
id-346,True,True,False,False
id-347,False,True,False,True
id-348,True,False,False,False
id-349,False,True,True,True
id-350,False,True,True,True
id-351,False,True,True,False
id-352,True,False,False,False
id-353,True,True,False,True
id-354,False,True,True,False
id-355,True,True,True,False
id-356,False,True,True,True
id-357,False,False,True,True
id-358,False,False,False,True
id-359,True,True,True,True
id-360,False,True,False,False
id-361,False,True,False,False
id-362,True,False,False,False
id-363,True,True,True,False
id-364,True,True,False,True
id-365,True,True,True,True
id-366,True,True,False,True
id-367,True,True,False,False
id-368,False,False,False,True
id-369,True,False,True,False
id-370,False,False,True,False
id-371,False,False,False,True
id-372,True,False,True,True
id-373,False,False,False,True
id-374,True,True,True,True
id-375,False,False,False,True
id-376,True,True,True,True
id-377,False,False,False,True
id-378,True,True,True,False
id-379,False,False,True,True
id-380,True,False,False,False
id-381,True,False,False,False
id-382,False,False,True,False
id-383,True,False,False,True
id-384,False,False,True,False
id-385,False,False,True,False
id-386,False,True,False,False
id-387,False,True,False,False
id-388,False,False,False,True
id-389,True,False,False,False
id-390,False,True,False,True
id-391,False,False,True,False
id-392,False,False,True,False
id-393,False,False,True,False
id-394,False,False,True,True
id-395,False,False,False,True
id-396,False,True,False,False
id-397,True,True,False,True
id-398,False,True,True,True
id-399,True,False,False,False
id-400,False,True,False,True
id-401,False,True,False,False
id-402,True,False,False,False
id-403,True,True,True,False
id-404,False,False,True,False
id-405,True,True,True,False
id-406,False,False,False,True
id-407,False,False,False,True
id-408,False,True,True,False
id-409,False,False,False,True
id-410,False,False,False,True
id-411,True,True,True,True
id-412,True,True,True,True
id-413,False,False,True,False
id-414,False,True,True,False
id-415,False,False,True,False
id-416,False,True,True,True
id-417,True,False,True,True
id-418,False,True,False,False
id-419,True,False,True,True
id-420,True,True,True,True
id-421,False,False,True,False
id-422,True,False,False,False
id-423,False,False,False,True
id-424,True,False,False,True
id-425,True,False,False,False
id-426,True,True,True,True
id-427,True,True,False,False
id-428,True,False,False,True
id-429,False,True,False,True
id-430,True,True,True,True
id-431,False,True,False,False
id-432,True,True,False,True
id-433,False,False,True,False
id-434,True,True,True,True
id-435,True,False,True,False
id-436,True,True,False,False
id-437,True,False,True,False
id-438,True,False,True,True
id-439,False,True,False,False
id-440,True,True,False,True
id-441,False,False,True,False
id-442,False,True,True,True
id-443,True,False,True,True
id-444,False,True,False,True
id-445,False,False,True,False
id-446,False,False,False,True
id-447,True,False,True,True
id-448,False,True,True,False
id-449,True,False,True,False
id-450,False,True,False,False
id-451,False,True,False,False
id-452,True,False,False,False
id-453,True,False,False,True
id-454,False,False,False,True
id-455,True,True,True,True
id-456,False,False,True,False
id-457,True,True,True,True
id-458,False,False,True,False
id-459,False,True,True,True
id-460,True,True,True,False
id-461,False,True,False,False
id-462,True,True,True,True
id-463,False,False,True,False
id-464,False,False,False,True
id-465,True,True,True,False
id-466,True,True,True,True
id-467,False,True,True,True
id-468,True,True,True,False
id-469,True,False,True,True
id-470,True,False,False,False
id-471,False,True,True,False
id-472,False,True,True,True
id-473,False,True,True,True
id-474,True,False,False,False
id-475,True,True,True,False
id-476,True,False,False,False
id-477,False,True,True,True
id-478,False,False,False,True
id-479,False,False,False,True
id-480,False,False,True,False
id-481,False,False,False,True
id-482,False,True,False,False
id-483,True,False,False,False
id-484,True,False,False,False
id-485,True,True,True,True
id-486,True,True,True,True
id-487,False,False,True,False
id-488,False,True,False,True
id-489,True,False,False,False
id-490,True,False,False,False
id-491,False,False,False,True
id-492,True,False,False,False
id-493,False,True,False,False
id-494,True,False,True,False
id-495,False,True,False,False
id-496,True,False,False,False
id-497,True,False,False,False
id-498,False,True,True,False
id-499,False,True,False,False
id-500,False,True,True,False
id-501,False,False,True,False
id-502,True,True,True,False
id-503,False,True,True,False
id-504,True,True,False,True
id-505,True,True,True,True
id-506,True,False,False,True
id-507,False,True,False,True
id-508,True,True,True,True
id-509,False,False,False,True
id-510,False,True,False,False
id-511,True,False,False,False
id-512,True,False,False,False
id-513,False,True,False,False
id-514,True,True,True,False
id-515,False,False,False,True
id-516,False,False,True,False
id-517,False,True,False,False
id-518,True,True,True,True
id-519,False,True,False,True
id-520,True,False,False,False
id-521,True,True,False,False
id-522,False,True,False,True
id-523,True,False,True,False
id-524,False,False,True,False
id-525,True,True,False,True
id-526,False,False,True,False
id-527,False,False,False,True
id-528,True,False,True,False
id-529,False,False,False,True
id-530,False,False,True,False
id-531,False,False,False,True
id-532,False,False,True,False
id-533,True,False,True,True
id-534,True,True,False,True
id-535,False,False,False,True
id-536,True,True,False,True
id-537,True,True,True,False
id-538,True,False,True,True
id-539,True,False,True,True
id-540,False,False,True,False
id-541,False,False,True,False
id-542,False,False,False,True
id-543,False,False,True,False
id-544,False,True,True,False
id-545,False,True,True,True
id-546,False,True,False,False
id-547,False,True,True,True
id-548,True,False,False,False
id-549,True,True,False,False
id-550,False,False,False,True
id-551,True,True,False,True
id-552,False,False,True,False
id-553,True,True,False,False
id-554,False,False,False,True
id-555,False,True,True,True
id-556,False,False,True,False
id-557,True,False,True,False
id-558,False,False,True,False
id-559,True,True,False,False
id-560,False,False,False,True
id-561,False,True,False,False
id-562,False,False,True,False
id-563,False,True,True,False
id-564,False,False,True,False
id-565,False,False,True,False
id-566,True,False,False,False
id-567,True,False,True,True
id-568,False,False,False,True
id-569,True,True,False,False
id-570,True,True,True,True
id-571,True,False,True,True
id-572,True,True,False,True
id-573,True,True,False,True
id-574,False,True,True,True
id-575,False,False,False,True
id-576,False,True,False,False
id-577,False,True,False,True
id-578,True,False,False,False
id-579,True,False,True,True
id-580,True,True,False,True
id-581,True,False,True,True
id-582,True,True,False,False
id-583,False,True,False,False
id-584,False,False,True,False
id-585,False,False,False,True
id-586,True,True,False,True
id-587,True,False,False,True
id-588,False,False,True,False
id-589,True,False,False,False
id-590,True,False,False,True
id-591,True,False,False,True
id-592,False,False,False,True
id-593,False,True,True,True
id-594,False,False,False,True
id-595,False,False,False,True
id-596,True,False,True,True
id-597,False,True,False,False
id-598,True,False,False,True
id-599,True,True,True,True
id-600,True,True,True,False
id-601,False,False,False,True
id-602,False,False,True,False
id-603,True,True,True,False
id-604,False,False,False,True
id-605,False,False,False,True
id-606,True,True,False,False
id-607,False,False,True,False
id-608,False,True,True,False
id-609,False,True,True,True
id-610,False,False,True,False
id-611,True,False,True,True
id-612,True,False,False,False
id-613,True,False,False,True
id-614,True,True,True,False
id-615,True,False,True,True
id-616,False,False,False,True
id-617,True,True,True,True
id-618,True,True,True,True
id-619,False,True,False,False
id-620,True,True,True,False
id-621,True,False,True,True
id-622,True,False,False,False
id-623,True,False,True,False
id-624,False,True,False,False
id-625,True,False,True,False
id-626,False,True,True,True
id-627,False,True,False,True
id-628,False,True,True,True
id-629,False,True,False,False
id-630,True,True,False,False
id-631,False,False,False,True
id-632,False,False,True,False
id-633,False,True,True,False
id-634,True,False,False,False
id-635,True,True,True,True
id-636,False,True,False,False
id-637,False,False,False,True
id-638,True,False,False,False
id-639,False,True,False,False
id-640,False,False,True,False
id-641,False,False,True,True
id-642,False,False,True,True
id-643,False,False,True,True
id-644,False,False,False,True
id-645,True,True,False,True
id-646,False,False,True,True
id-647,True,False,False,False
id-648,True,True,True,False
id-649,False,True,True,False
id-650,True,True,True,True
id-651,True,False,False,False
id-652,False,True,False,False
id-653,False,False,True,False
id-654,True,False,False,False
id-655,False,False,True,False
id-656,False,True,False,False
id-657,True,True,True,True
id-658,False,False,False,True
id-659,True,True,False,True
id-660,True,True,True,False
id-661,True,False,False,False
id-662,True,False,False,False
id-663,False,True,False,False
id-664,False,False,True,False
id-665,False,True,False,False
id-666,False,False,False,True
id-667,True,True,False,False
id-668,False,False,True,False
id-669,False,False,False,True
id-670,True,False,False,True
id-671,True,False,False,False
id-672,True,False,True,True
id-673,False,False,False,True
id-674,True,False,False,False
id-675,False,True,True,False
id-676,False,False,True,True
id-677,True,True,True,False
id-678,True,False,True,False
id-679,False,True,True,False
id-680,False,True,False,True
id-681,True,True,True,True
id-682,True,False,False,True
id-683,False,False,True,False
id-684,False,False,False,True
id-685,True,True,False,True
id-686,False,False,False,True
id-687,False,False,True,False
id-688,False,True,True,True
id-689,False,True,True,False
id-690,True,False,False,False
id-691,True,False,False,False
id-692,False,False,False,True
id-693,False,True,False,False
id-694,True,True,True,True
id-695,False,False,True,False
id-696,False,False,False,True
id-697,False,True,False,False
id-698,False,True,False,True
id-699,False,False,True,False
id-700,True,True,False,True
id-701,True,False,False,False
id-702,True,True,False,True
id-703,True,False,False,False
id-704,True,False,False,True
id-705,False,True,False,False
id-706,False,False,True,True
id-707,False,False,True,False
id-708,True,False,False,False
id-709,False,True,False,True
id-710,False,True,False,True
id-711,False,False,False,True
id-712,False,False,False,True
id-713,True,True,False,False
id-714,False,False,True,False
id-715,True,True,False,True
id-716,False,False,True,False
id-717,True,True,True,True
id-718,True,False,True,False
id-719,True,False,True,False
id-720,False,True,False,False
id-721,True,False,False,False
id-722,True,True,True,True
id-723,True,True,True,True
id-724,True,True,True,True
id-725,True,False,False,False
id-726,True,False,False,False
id-727,False,True,True,False
id-728,False,True,False,False
id-729,False,True,True,True
id-730,False,False,True,False
id-731,False,True,True,True
id-732,False,True,True,False
id-733,True,True,True,True
id-734,True,False,False,False
id-735,True,True,False,False
id-736,True,False,False,True
id-737,False,True,True,True
id-738,False,True,True,True
id-739,False,True,False,False
id-740,False,False,True,False
id-741,True,True,True,True
id-742,False,False,True,False
id-743,False,True,False,False
id-744,True,True,False,True
id-745,False,False,True,False
id-746,False,True,True,False
id-747,False,True,False,False
id-748,True,True,False,False
id-749,False,True,True,False
id-750,False,True,True,True
id-751,True,True,False,True
id-752,False,False,True,False
id-753,False,False,False,True
id-754,True,True,True,True
id-755,True,True,False,False
id-756,True,False,False,False
id-757,False,False,True,False
id-758,True,True,False,True
id-759,True,False,False,False
id-760,False,True,False,False
id-761,True,True,True,True
id-762,True,True,True,True
id-763,True,False,True,True
id-764,True,False,False,False
id-765,True,False,True,True
id-766,False,False,True,False
id-767,False,True,False,False
id-768,False,False,True,False
id-769,True,True,False,True
id-770,False,True,False,False
id-771,True,False,False,True
id-772,True,False,True,True
id-773,False,True,False,False
id-774,True,True,True,True
id-775,False,False,True,False
id-776,False,False,True,False
id-777,False,False,True,False
id-778,True,False,False,False
id-779,False,True,True,True
id-780,True,True,False,False
id-781,True,False,True,False
id-782,False,True,False,False
id-783,True,False,False,False
id-784,True,True,False,True
id-785,False,True,False,False
id-786,True,True,False,True
id-787,True,True,False,True
id-788,True,False,False,False
id-789,False,True,False,False
id-790,False,True,False,False
id-791,False,False,False,True
id-792,True,False,False,False
id-793,False,True,True,True
id-794,True,True,True,False
id-795,False,False,True,False
id-796,False,False,False,True
id-797,False,True,True,True
id-798,True,False,False,False
id-799,False,False,True,False
id-800,False,False,False,True
id-801,True,False,False,False
id-802,True,True,False,False
id-803,True,True,True,True
id-804,True,True,True,True
id-805,False,True,False,False
id-806,True,True,False,False
id-807,False,False,False,True
id-808,False,True,False,True
id-809,True,False,False,False
id-810,True,True,True,True
id-811,True,False,False,False
id-812,False,False,False,True
id-813,False,False,True,False
id-814,False,False,True,False
id-815,True,True,True,True
id-816,True,True,True,True
id-817,True,True,False,False
id-818,False,True,False,False
id-819,True,True,True,True
id-820,True,True,True,True
id-821,False,True,False,False
id-822,False,True,False,False
id-823,False,True,False,False
id-824,True,True,False,True
id-825,False,False,False,True
id-826,False,False,False,True
id-827,False,True,False,False
id-828,False,True,False,False
id-829,True,False,False,True
id-830,False,True,False,False
id-831,True,False,False,False
id-832,False,False,True,True
id-833,True,True,False,False
id-834,False,False,False,True
id-835,False,False,False,True
id-836,False,False,False,True
id-837,True,True,True,False
id-838,False,False,False,True
id-839,False,False,False,True
id-840,False,True,False,False
id-841,True,True,True,True
id-842,False,True,False,False
id-843,True,True,True,False
id-844,False,False,False,True
id-845,False,False,False,True
id-846,True,False,False,True
id-847,True,True,True,True
id-848,True,True,False,False
id-849,True,True,True,False
id-850,True,False,True,True
id-851,False,True,False,False
id-852,True,False,True,False
id-853,True,False,False,False
id-854,True,True,True,False
id-855,True,False,False,False
id-856,False,True,True,False
id-857,True,False,False,False
id-858,True,True,False,True
id-859,False,False,True,False
id-860,True,False,True,False
id-861,True,False,True,False
id-862,False,False,True,False
id-863,False,False,True,True
id-864,True,True,True,False
id-865,True,False,False,False
id-866,False,True,False,False
id-867,False,True,False,False
id-868,True,True,True,True
id-869,True,False,True,True
id-870,True,True,True,True
id-871,False,False,False,True
id-872,True,False,False,False
id-873,False,False,False,True
id-874,False,False,True,False
id-875,False,True,False,False
id-876,True,False,False,True
id-877,False,True,True,True
id-878,True,False,False,False
id-879,True,True,False,True
id-880,False,False,False,True
id-881,True,False,True,False
id-882,False,False,True,False
id-883,True,True,True,False
id-884,False,True,False,False
id-885,False,True,True,False
id-886,True,True,True,True
id-887,False,True,True,True
id-888,False,True,True,True
id-889,True,False,False,True
id-890,True,True,True,True
id-891,True,False,False,True
id-892,True,False,True,True
id-893,False,True,False,False
id-894,False,False,False,True
id-895,False,True,True,True
id-896,False,False,False,True
id-897,False,True,False,False
id-898,False,False,True,False
id-899,True,False,False,False
id-900,True,False,True,False
id-901,False,True,False,False
id-902,True,False,False,False
id-903,False,False,False,True
id-904,False,True,False,True
id-905,True,False,False,False
id-906,True,True,True,True
id-907,True,True,True,True
id-908,False,False,True,False
id-909,False,True,True,True
id-910,True,False,False,False
id-911,True,False,True,False
id-912,False,True,False,False
id-913,False,True,True,False
id-914,True,False,False,False
id-915,False,True,False,False
id-916,False,False,True,False
id-917,True,True,True,True
id-918,False,True,False,False
id-919,False,True,False,False
id-920,False,True,True,True
id-921,True,False,False,False
id-922,True,True,False,True
id-923,False,True,False,False
id-924,True,True,False,False
id-925,False,False,True,False
id-926,False,True,True,False
id-927,True,True,True,True
id-928,False,True,True,False
id-929,False,True,True,False
id-930,False,True,True,False
id-931,True,False,False,False
id-932,True,False,False,True
id-933,False,True,True,True
id-934,True,True,True,True
id-935,True,False,False,False
id-936,False,False,True,False
id-937,True,False,False,True
id-938,False,False,True,False
id-939,False,True,False,False
id-940,False,True,False,False
id-941,False,True,False,True
id-942,False,True,False,False
id-943,True,False,False,True
id-944,False,False,True,True
id-945,False,True,False,False
id-946,False,False,True,True
id-947,True,False,False,False
id-948,True,True,True,True
id-949,False,False,False,True
id-950,False,True,False,False
id-951,True,False,True,False
id-952,True,False,False,False
id-953,True,True,False,False
id-954,False,False,False,True
id-955,True,True,False,False
id-956,False,False,True,False
id-957,False,True,False,False
id-958,False,False,True,False
id-959,False,True,False,False
id-960,False,True,False,False
id-961,False,True,False,False
id-962,True,False,True,False
id-963,False,False,False,True
id-964,True,False,True,False
id-965,False,True,False,True
id-966,False,True,False,False
id-967,False,True,False,False
id-968,True,False,False,True
id-969,True,False,False,True
id-970,False,True,False,False
id-971,True,False,False,False
id-972,False,False,False,True
id-973,True,False,True,True
id-974,False,False,True,True
id-975,True,False,True,False
id-976,False,False,False,True
id-977,True,False,False,False
id-978,True,False,False,True
id-979,False,True,False,True
id-980,False,False,True,True
id-981,False,False,True,False
id-982,True,True,False,True
id-983,False,False,True,False
id-984,True,True,True,True
id-985,True,False,True,False
id-986,False,False,False,True
id-987,False,True,True,True
id-988,False,True,False,False
id-989,False,True,False,False
id-990,True,False,True,True
id-991,False,True,False,False
id-992,False,True,False,True
id-993,False,False,True,False
id-994,False,True,True,True
id-995,False,False,True,False
id-996,True,True,True,False
id-997,False,False,False,True
id-998,True,False,True,True
id-999,True,False,False,False
id-1000,True,False,True,True
id-1001,True,True,False,True
id-1002,True,True,False,True
id-1003,True,True,True,False
id-1004,True,True,True,True
id-1005,False,False,True,False
id-1006,True,True,False,True
id-1007,False,True,False,False
id-1008,False,False,False,True
id-1009,True,False,False,False
id-1010,False,True,False,False
id-1011,False,False,True,False
id-1012,False,True,True,True
id-1013,False,True,True,True
id-1014,False,True,True,True
id-1015,False,False,False,True
id-1016,True,False,False,True
id-1017,False,False,True,False
id-1018,True,True,False,True
id-1019,True,True,True,False
id-1020,False,True,False,True
id-1021,False,False,True,True
id-1022,True,False,False,False
id-1023,False,False,True,True
id-1024,False,True,False,False
id-1025,False,True,False,True
id-1026,False,True,False,False
id-1027,True,True,True,True
id-1028,True,True,True,True
id-1029,False,True,True,True
id-1030,False,True,False,False
id-1031,True,False,False,False
id-1032,True,False,False,True
id-1033,False,False,False,True
id-1034,False,True,False,True
id-1035,False,False,False,True
id-1036,True,False,False,False
id-1037,False,True,False,False
id-1038,True,True,False,False
id-1039,True,True,False,True
id-1040,True,False,True,True
id-1041,False,False,True,False
id-1042,False,True,True,True
id-1043,False,True,True,True
id-1044,False,False,False,True
id-1045,True,True,True,True
id-1046,True,False,False,True
id-1047,False,False,True,True
id-1048,True,True,False,False
id-1049,False,True,False,False
id-1050,True,False,True,True
id-1051,True,False,True,False
id-1052,True,False,False,False
id-1053,False,True,False,False
id-1054,False,True,True,False
id-1055,True,False,True,False
id-1056,False,True,False,False
id-1057,True,False,True,True
id-1058,True,False,False,False
id-1059,True,True,True,True
id-1060,True,True,True,False
id-1061,False,False,True,True
id-1062,False,False,False,True
id-1063,True,False,False,False
id-1064,True,False,False,True
id-1065,True,True,True,True
id-1066,False,True,False,True
id-1067,False,True,True,True
id-1068,False,True,False,True
id-1069,True,True,True,False
id-1070,False,True,True,False
id-1071,True,True,False,False
id-1072,False,False,True,False
id-1073,False,False,False,True
id-1074,True,True,True,False
id-1075,True,False,False,False
id-1076,False,True,False,False
id-1077,True,True,False,True
id-1078,True,True,True,True
id-1079,True,False,False,False
id-1080,False,False,False,True
id-1081,False,False,True,False
id-1082,False,False,False,True
id-1083,True,True,True,True
id-1084,False,True,False,False
id-1085,False,False,True,True
id-1086,True,False,True,True
id-1087,True,False,False,False
id-1088,False,False,True,False
id-1089,True,False,False,False
id-1090,True,True,True,True
id-1091,False,False,True,True
id-1092,False,True,False,False
id-1093,True,True,False,True
id-1094,True,True,True,True
id-1095,True,True,False,True
id-1096,False,False,True,True
id-1097,True,False,False,False
id-1098,False,False,True,False
id-1099,True,True,True,False
id-1100,True,False,False,False
id-1101,True,True,True,True
id-1102,False,True,False,False
id-1103,False,True,False,False
id-1104,True,False,True,True
id-1105,True,False,True,False
id-1106,False,False,False,True
id-1107,False,False,True,True
id-1108,False,True,True,True
id-1109,False,False,True,False
id-1110,False,False,True,False
id-1111,True,False,True,True
id-1112,False,False,False,True
id-1113,False,False,True,False
id-1114,False,True,False,False
id-1115,False,True,False,False
id-1116,False,True,True,False
id-1117,False,True,False,False
id-1118,False,True,True,True
id-1119,False,False,False,True
id-1120,True,True,True,False
id-1121,False,False,True,True
id-1122,True,False,True,True
id-1123,True,True,False,True
id-1124,False,True,False,False
id-1125,True,False,False,True
id-1126,True,True,True,True
id-1127,True,False,False,False
id-1128,True,True,False,True
id-1129,True,False,True,False
id-1130,True,True,False,True
id-1131,True,True,False,False
id-1132,False,False,False,True
id-1133,True,False,False,False
id-1134,False,False,True,False
id-1135,False,True,False,True
id-1136,True,False,True,True
id-1137,False,False,True,False
id-1138,False,True,False,False
id-1139,False,True,False,False
id-1140,True,False,False,False
id-1141,False,False,True,False
id-1142,True,True,True,True
id-1143,True,True,False,True
id-1144,False,True,False,False
id-1145,True,True,False,True
id-1146,False,False,True,False
id-1147,False,True,True,False
id-1148,False,True,False,False
id-1149,False,False,False,True
id-1150,False,False,False,True
