uid,mod0,mod1,mod2,mod3,mod4,mod5
id-338,False,False,True,False,False,False
id-339,False,True,True,False,False,True
id-340,False,False,False,True,True,True
id-341,False,False,True,True,True,True
id-342,False,True,False,True,True,False
id-343,False,True,False,False,False,True
id-344,False,False,True,False,False,False
id-345,False,True,True,True,True,True
id-346,False,True,False,True,True,True
id-347,False,True,True,True,True,False
id-348,False,False,False,True,False,True
id-349,False,False,False,True,False,False
id-350,False,True,False,True,True,True
id-351,False,True,False,True,False,True
id-352,False,False,False,True,False,False
id-353,False,False,False,False,False,False
id-354,False,False,False,False,False,False
id-355,False,True,True,True,True,False
id-356,False,False,True,True,False,False
id-357,False,True,False,False,True,True
id-358,False,True,False,False,False,True
id-359,False,False,False,False,False,False
id-360,False,True,True,True,True,False
id-361,False,False,False,True,False,False
id-362,False,True,True,False,True,True
id-363,False,False,False,True,True,False
id-364,False,False,True,False,False,True
id-365,False,True,False,True,False,True
id-366,False,True,False,True,True,True
id-367,False,True,True,True,False,False
id-368,False,False,True,True,False,True
id-369,False,False,False,True,False,True
id-370,False,False,True,True,False,True
id-371,False,False,False,False,True,False
id-372,False,False,True,False,True,False
id-373,False,True,False,False,False,True
id-374,False,False,False,True,False,True
id-375,False,False,True,False,False,True
id-376,False,False,False,True,True,False
id-377,False,True,False,True,True,False
id-378,False,False,True,True,False,False
id-379,False,False,True,False,False,True
id-380,False,True,False,True,True,False
id-381,False,True,True,True,True,True
id-382,False,False,True,True,False,False
id-383,False,True,True,True,True,True
id-384,False,False,True,True,False,True
id-385,False,True,True,True,True,False
id-386,False,True,True,True,False,False
id-387,False,True,True,True,True,True
id-388,False,True,True,True,True,True
id-389,False,False,False,True,True,False
id-390,False,True,False,False,True,False
id-391,False,False,False,True,False,False
id-392,False,True,True,True,False,True
id-393,False,True,False,True,True,False
id-394,False,True,True,False,False,True
id-395,False,True,False,False,False,False
id-396,False,True,True,True,False,True
id-397,False,False,False,True,True,False
id-398,False,True,True,True,True,False
id-399,False,False,False,True,False,True
id-400,False,False,True,False,False,True
id-401,False,False,False,True,False,False
id-402,False,False,True,True,False,False
id-403,False,False,True,False,True,False
id-404,False,True,False,True,False,True
id-405,False,True,True,False,False,True
id-406,False,True,True,True,True,True
id-407,False,False,False,False,True,True
id-408,False,False,True,True,False,True
id-409,False,False,False,True,False,True
id-410,False,False,True,False,False,True
id-411,False,False,True,True,False,False
id-412,False,False,False,True,False,False
id-413,False,True,True,False,False,True
id-414,False,True,True,True,False,True
id-415,False,False,False,True,True,True
id-416,False,True,True,False,True,False
id-417,False,False,True,True,False,True
id-418,False,False,False,False,True,True
id-419,False,False,False,True,True,True
id-420,False,True,True,True,True,False
id-421,False,False,True,True,False,True
id-422,False,False,True,False,True,False
id-423,False,False,False,True,True,True
id-424,False,True,False,False,False,True
id-425,False,True,False,True,True,False
id-426,False,True,True,True,True,False
id-427,False,False,False,False,False,True
id-428,False,False,True,True,False,True
id-429,False,False,True,True,False,False
id-430,False,True,True,True,False,False
id-431,False,True,True,False,True,False
id-432,False,False,True,True,True,False
id-433,False,True,True,False,False,True
id-434,False,False,True,False,False,False
id-435,False,False,False,False,True,True
id-436,False,False,True,False,False,False
id-437,False,True,False,True,True,False
id-438,False,True,True,False,True,True
id-439,False,True,False,True,True,True
id-440,False,True,False,False,False,True
id-441,False,False,False,True,False,True
id-442,False,False,False,True,True,False
id-443,False,False,True,True,True,True
id-444,False,False,True,False,True,True
id-445,False,False,True,True,False,True
id-446,False,False,False,True,False,True
id-447,False,False,False,False,False,True
id-448,False,True,True,False,True,True
id-449,False,True,False,False,True,False
id-450,False,True,False,True,False,False
id-451,False,True,True,False,True,True
id-452,False,True,False,True,False,False
id-453,False,True,False,True,False,True
id-454,False,False,True,True,False,False
id-455,False,False,False,True,True,False
id-456,False,False,False,True,False,False
id-457,False,True,False,True,True,False
id-458,False,False,True,False,True,True
id-459,False,True,False,False,True,False
id-460,False,True,False,False,False,True
id-461,False,False,False,True,False,True
id-462,False,True,True,False,True,True
id-463,False,False,True,False,True,True
id-464,False,True,True,False,False,False
id-465,False,True,True,False,True,False
id-466,False,True,True,False,False,False
id-467,False,False,False,True,False,True
id-468,False,False,True,False,False,False
id-469,False,False,True,False,True,False
id-470,False,True,False,False,True,False
id-471,False,False,True,False,False,True
id-472,False,False,True,True,True,False
id-473,False,False,False,True,True,False
id-474,False,True,False,True,True,False
id-475,False,True,True,False,True,False
id-476,False,False,True,False,False,True
id-477,False,True,False,False,False,False
id-478,False,True,False,True,False,False
id-479,False,True,False,True,True,True
id-480,False,False,False,False,False,True
id-481,False,True,False,False,True,False
id-482,False,False,False,True,True,False
id-483,False,False,True,False,False,False
id-484,False,False,True,False,True,True
id-485,False,False,True,True,False,False
id-486,False,True,True,True,False,True
id-487,False,False,False,False,False,False
id-488,False,False,False,False,False,False
id-489,False,True,False,True,False,True
id-490,False,True,True,True,False,False
id-491,False,True,False,False,True,False
id-492,False,False,True,False,False,False
id-493,False,False,True,True,False,False
id-494,False,True,True,False,False,True
id-495,False,True,True,True,False,False
id-496,False,True,True,False,True,False
id-497,False,False,True,True,True,False
id-498,False,True,True,False,False,True
id-499,False,True,True,False,False,True
id-500,False,True,False,False,True,True
id-501,False,True,True,False,False,False
id-502,False,False,True,False,True,True
id-503,False,True,False,True,True,True
id-504,False,False,False,False,False,False
id-505,False,False,False,True,False,True
id-506,False,True,True,False,True,False
id-507,False,True,True,False,False,True
id-508,False,True,False,True,False,True
id-509,False,True,True,False,False,True
id-510,False,True,True,True,True,False
id-511,False,False,False,True,True,False
id-512,False,True,True,False,True,False
id-513,False,False,True,True,True,True
id-514,False,True,False,False,True,True
id-515,False,False,False,True,True,False
id-516,False,False,True,False,True,True
id-517,False,False,False,False,True,False
id-518,False,False,True,True,False,True
id-519,False,False,False,False,True,False
id-520,False,False,False,False,False,True
id-521,False,True,True,True,False,True
id-522,False,False,True,True,False,True
id-523,False,True,True,True,True,True
id-524,False,False,True,True,True,False
id-525,False,False,True,True,False,True
id-526,False,False,True,False,True,True
id-527,False,False,True,False,True,True
id-528,True,False,False,True,False,False
id-529,False,True,False,False,True,True
id-530,False,False,False,True,True,False
id-531,False,True,True,False,True,False
id-532,False,False,True,False,False,True
id-533,False,True,True,False,False,True
id-534,False,False,True,True,True,True
id-535,False,False,True,True,False,False
id-536,False,True,False,False,True,True
id-537,False,True,True,False,False,True
id-538,False,True,False,False,True,True
id-539,False,True,False,True,True,False
id-540,False,True,False,True,True,True
id-541,False,True,True,True,True,False
id-542,False,False,True,False,False,True
id-543,False,True,False,True,False,False
id-544,False,True,True,False,True,False
id-545,False,True,True,True,True,True
id-546,False,False,True,True,False,False
id-547,False,True,False,False,True,True
id-548,False,True,False,True,False,False
id-549,False,True,False,False,True,False
id-550,False,True,True,False,True,True
id-551,False,True,True,False,False,False
id-552,False,True,False,False,False,False
id-553,False,False,False,True,False,True
id-554,False,True,True,True,False,False
id-555,False,True,False,True,False,False
id-556,False,False,False,False,False,True
id-557,False,False,False,False,True,True
id-558,False,False,False,True,False,False
id-559,False,True,False,True,False,False
id-560,False,True,False,True,False,False
id-561,False,True,False,True,True,False
id-562,False,False,False,False,False,False
id-563,False,True,True,True,True,True
id-564,False,True,True,False,True,False
id-565,False,True,False,False,True,False
id-566,False,False,False,True,False,True
id-567,False,False,False,True,True,True
id-568,False,True,True,True,True,True
id-569,False,True,True,False,True,False
id-570,False,False,True,False,False,False
id-571,False,True,False,False,True,False
id-572,False,False,False,False,True,False
id-573,False,True,False,False,False,True
id-574,False,True,False,False,False,False
id-575,False,False,True,True,False,False
id-576,False,True,False,True,False,True
id-577,False,True,False,False,False,True
id-578,False,True,True,True,False,True
id-579,False,False,True,False,False,False
id-580,False,True,False,True,True,True
id-581,False,True,True,False,True,True
id-582,False,True,True,False,True,False
id-583,False,True,False,True,False,False
id-584,False,True,True,True,True,True
id-585,False,False,False,False,False,True
id-586,False,False,False,False,True,True
id-587,False,False,True,True,False,False
id-588,False,False,True,False,False,False
id-589,False,True,True,False,False,True
id-590,False,True,True,True,True,True
id-591,False,False,True,False,False,False
id-592,False,True,True,False,True,True
id-593,False,True,True,False,True,False
id-594,False,False,False,True,True,True
id-595,False,False,False,False,False,False
id-596,False,True,False,False,True,True
id-597,False,True,False,False,False,False
id-598,False,False,True,True,True,True
id-599,False,True,True,True,False,False
id-600,False,False,False,False,False,False
id-601,False,False,True,False,True,False
id-602,False,False,False,True,True,True
id-603,False,True,True,False,False,True
id-604,False,False,False,False,False,True
id-605,False,False,True,True,False,True
id-606,False,False,False,False,False,True
id-607,False,False,True,False,True,False
id-608,False,False,True,True,True,False
id-609,False,True,False,False,False,False
id-610,False,False,True,True,True,True
id-611,False,False,True,False,True,True
id-612,False,True,False,True,True,False
id-613,False,True,False,False,False,True
id-614,False,False,True,True,True,True
id-615,False,True,False,False,True,True
id-616,False,True,False,True,True,False
id-617,False,True,True,True,False,False
id-618,False,False,True,True,False,False
id-619,False,True,True,True,False,True
id-620,False,False,False,False,True,True
id-621,False,False,True,False,True,False
id-622,False,True,False,False,True,True
id-623,False,False,False,True,True,True
id-624,False,False,False,True,False,True
id-625,False,False,True,False,True,True
id-626,False,False,False,True,False,True
id-627,False,True,False,False,True,True
id-628,False,True,True,False,True,True
id-629,False,False,False,False,True,True
id-630,False,False,False,False,True,False
id-631,False,False,True,True,True,True
id-632,False,False,False,False,False,False
id-633,False,False,False,True,False,False
id-634,False,False,False,True,False,True
id-635,False,False,False,True,True,True
id-636,False,False,False,False,True,False
id-637,False,True,True,False,True,True
id-638,False,True,True,True,False,True
id-639,False,False,False,False,False,True
id-640,False,True,True,True,False,True
id-641,False,False,False,False,True,True
id-642,False,True,False,False,False,True
id-643,False,False,True,False,True,True
id-644,False,False,True,False,False,False
id-645,False,False,False,True,False,False
id-646,False,False,True,False,False,True
id-647,False,False,False,True,True,True
id-648,False,False,False,False,False,False
id-649,False,True,False,False,True,True
id-650,False,False,True,True,False,True
id-651,False,False,False,False,False,False
id-652,False,False,False,False,False,True
id-653,False,False,True,True,True,False
id-654,False,False,True,False,True,False
id-655,False,False,False,True,True,False
id-656,False,True,False,True,True,True
id-657,False,False,False,True,False,False
id-658,False,False,False,True,False,True
id-659,False,False,False,False,False,True
id-660,False,False,True,False,False,True
id-661,False,True,True,True,False,True
id-662,False,True,True,False,False,False
id-663,False,True,True,False,True,True
id-664,False,False,False,True,False,False
id-665,False,True,False,False,False,False
id-666,False,True,True,False,False,True
id-667,False,True,False,False,False,True
id-668,False,False,False,True,False,True
id-669,False,True,True,True,False,False
id-670,False,True,True,True,False,True
id-671,False,True,True,True,True,False
id-672,False,True,False,True,False,False
id-673,False,False,False,True,False,False
id-674,False,True,False,True,False,True
id-675,False,True,False,False,True,False
id-676,False,True,False,True,True,True
id-677,False,False,False,False,False,True
id-678,False,False,True,False,False,False
id-679,False,False,True,True,False,True
id-680,False,False,True,True,True,False
id-681,False,True,True,True,True,False
id-682,False,True,True,True,False,True
id-683,False,False,False,False,True,False
id-684,False,True,True,True,True,True
id-685,False,False,True,False,True,True
id-686,False,True,True,True,True,True
id-687,False,True,False,False,False,True
id-688,False,True,True,False,True,True
id-689,False,False,True,True,False,False
id-690,False,True,False,False,False,True
id-691,False,True,True,True,True,False
id-692,False,False,False,False,True,True
id-693,False,True,True,True,False,True
id-694,False,True,False,True,False,True
id-695,False,False,False,False,False,False
id-696,False,True,False,True,True,False
id-697,False,True,True,False,False,False
id-698,False,False,False,False,True,False
id-699,False,True,False,True,True,True
id-700,False,True,False,False,True,False
id-701,False,False,False,True,True,True
id-702,False,False,True,False,False,True
id-703,False,True,True,True,True,True
id-704,False,True,True,False,True,True
id-705,False,True,False,False,False,True
id-706,False,False,False,False,False,True
id-707,False,True,True,True,True,True
id-708,False,True,True,False,False,True
id-709,False,False,False,False,False,True
id-710,False,False,True,False,True,False
id-711,False,True,True,True,False,True
id-712,False,False,False,True,True,False
id-713,False,True,False,False,True,True
id-714,False,False,False,False,False,False
id-715,False,False,True,False,False,False
id-716,False,False,False,False,False,True
id-717,False,False,False,True,False,False
id-718,False,False,False,True,True,False
id-719,False,True,False,False,False,True
id-720,False,True,True,False,True,True
id-721,False,True,False,True,False,True
id-722,False,True,True,False,True,False
id-723,False,False,True,True,True,False
id-724,False,True,True,True,False,False
id-725,False,False,True,False,True,True
id-726,False,False,False,False,False,True
id-727,False,True,False,False,True,False
id-728,False,False,False,False,False,True
id-729,False,True,True,False,True,True
id-730,False,True,True,False,True,False
id-731,False,False,False,True,False,True
id-732,False,True,False,True,False,False
id-733,False,False,False,False,False,False
id-734,False,True,False,False,False,True
id-735,False,False,False,True,True,True
id-736,False,False,True,False,True,False
id-737,False,True,True,True,False,False
id-738,False,False,True,True,True,False
id-739,False,True,True,False,False,True
id-740,False,True,True,True,False,False
id-741,False,True,True,True,True,False
id-742,False,True,False,False,True,False
id-743,False,False,True,True,True,False
id-744,False,True,True,True,True,True
id-745,False,False,True,True,False,False
id-746,False,False,False,True,True,False
id-747,False,True,True,True,True,True
id-748,False,False,True,True,True,True
id-749,False,True,True,False,False,True
id-750,False,False,False,False,False,False
id-751,False,False,True,True,False,True
id-752,False,False,False,True,False,True
id-753,False,True,True,False,False,False
id-754,False,False,True,False,False,False
id-755,False,False,False,False,True,False
id-756,False,False,True,True,True,False
id-757,False,True,False,True,False,True
id-758,False,True,False,False,False,True
id-759,False,True,False,False,False,True
id-760,False,True,False,False,True,True
id-761,False,False,True,False,True,False
id-762,False,True,True,False,True,True
id-763,False,False,True,False,True,True
id-764,False,True,True,False,False,False
id-765,False,False,False,False,True,False
id-766,False,True,False,True,True,True
id-767,False,True,True,False,True,True
id-768,False,True,False,True,True,True
id-769,False,False,True,True,False,False
id-770,False,True,False,True,True,False
id-771,False,False,True,False,False,False
id-772,False,False,False,False,True,True
id-773,False,False,False,True,False,False
id-774,False,True,True,False,True,False
id-775,False,True,True,False,True,True
id-776,False,False,False,True,True,False
id-777,False,False,False,False,True,False
id-778,False,False,False,True,True,True
id-779,False,False,True,False,False,True
id-780,False,True,True,True,True,True
id-781,False,False,False,True,True,True
id-782,False,True,True,False,False,True
id-783,False,False,False,False,False,False
id-784,False,False,True,False,False,False
id-785,False,False,False,True,False,True
id-786,False,True,True,False,True,False
id-787,False,False,True,True,True,False
id-788,False,True,True,False,False,False
id-789,False,False,True,True,True,False
id-790,False,True,True,True,False,False
id-791,False,True,True,False,False,False
id-792,False,True,False,False,False,True
id-793,False,True,True,True,False,False
id-794,False,True,True,False,True,True
id-795,False,False,True,True,False,False
id-796,False,True,True,True,True,True
id-797,False,False,False,False,False,True
id-798,False,False,False,False,True,False
id-799,False,False,False,False,True,False
id-800,False,True,False,False,False,True
id-801,False,True,True,True,True,True
id-802,False,False,False,False,True,False
id-803,False,False,True,True,False,False
id-804,False,False,False,False,False,False
id-805,False,True,True,True,False,False
id-806,False,False,False,False,True,False
id-807,False,False,True,False,False,True
id-808,False,True,False,False,False,True
id-809,False,True,False,False,True,False
id-810,False,True,True,False,False,True
id-811,False,False,True,True,True,True
id-812,False,False,True,False,False,True
id-813,False,False,False,False,True,False
id-814,False,False,False,False,True,False
id-815,False,True,False,True,True,True
id-816,True,True,False,False,True,True
id-817,False,True,False,True,True,True
id-818,False,True,False,False,True,True
id-819,False,False,True,False,False,True
id-820,False,True,True,True,False,True
id-821,False,False,True,False,True,False
id-822,False,False,True,False,True,True
id-823,False,False,False,True,False,True
id-824,False,False,True,False,False,True
id-825,False,False,True,True,True,False
id-826,False,False,False,True,True,False
id-827,False,True,True,False,False,True
id-828,False,False,True,True,False,False
id-829,False,False,False,False,True,False
id-830,False,True,True,False,False,False
id-831,False,False,True,True,True,True
id-832,False,True,True,True,True,False
id-833,False,True,True,False,True,False
id-834,False,True,True,False,False,False
id-835,False,False,False,True,True,False
id-836,False,True,True,True,True,False
id-837,False,True,True,True,False,False
id-838,False,False,True,False,False,False
id-839,False,True,True,False,False,True
id-840,False,False,False,True,False,True
id-841,False,True,True,False,True,False
id-842,False,True,False,True,True,False
id-843,False,False,True,True,False,False
id-844,False,False,True,True,True,True
id-845,False,True,False,False,False,False
id-846,False,False,False,False,True,True
id-847,False,True,True,False,False,False
id-848,False,True,True,False,False,True
id-849,False,False,False,False,True,True
id-850,False,True,False,True,False,True
id-851,False,True,False,False,False,False
id-852,False,True,False,False,False,True
id-853,False,False,False,True,True,False
id-854,False,True,True,False,False,False
id-855,False,False,False,True,False,True
id-856,False,False,True,True,False,True
id-857,False,False,True,False,True,False
id-858,False,True,False,True,False,False
id-859,False,True,True,False,True,False
id-860,False,False,False,True,True,False
id-861,False,True,True,False,False,True
id-862,False,False,False,False,True,True
id-863,False,True,False,True,True,True
id-864,False,False,True,True,False,True
id-865,False,False,False,False,False,False
id-866,False,True,True,True,True,True
id-867,False,False,False,False,True,True
id-868,False,True,False,True,True,True
id-869,False,True,True,True,False,True
id-870,False,True,True,False,True,True
id-871,False,True,True,False,True,True
