uid,mod0,mod1,mod2,mod3
id-255,True,True,True,True
id-256,False,False,False,True
id-257,True,True,False,False
id-258,False,True,True,True
id-259,True,True,True,False
id-260,True,True,True,True
id-261,True,False,True,True
id-262,True,False,False,True
id-263,True,True,False,True
id-264,True,False,True,True
id-265,True,True,True,True
id-266,True,False,False,True
id-267,True,False,True,True
id-268,True,True,True,True
id-269,True,True,False,False
id-270,True,True,False,True
id-271,True,False,True,False
id-272,False,True,True,True
id-273,True,True,False,False
id-274,True,True,True,False
id-275,True,True,False,True
id-276,True,False,True,True
id-277,False,True,True,True
id-278,True,True,True,True
id-279,False,False,True,False
id-280,True,False,False,True
id-281,False,False,False,True
id-282,True,False,True,False
id-283,True,False,True,False
id-284,True,True,False,True
id-285,False,True,False,True
id-286,False,False,True,True
id-287,True,False,True,False
id-288,True,False,True,False
id-289,True,False,True,True
id-290,True,True,True,False
id-291,True,True,False,True
id-292,False,True,True,True
id-293,True,True,True,True
id-294,True,True,True,True
id-295,True,False,True,True
id-296,True,True,False,False
id-297,True,True,True,False
id-298,True,True,False,True
id-299,False,False,False,True
id-300,True,True,True,False
id-301,True,False,True,True
id-302,True,False,True,True
id-303,True,True,False,True
id-304,False,True,True,False
id-305,False,False,True,True
id-306,True,True,False,False
id-307,False,False,True,False
id-308,True,True,False,True
id-309,True,True,True,True
id-310,False,True,True,False
id-311,True,False,False,True
id-312,True,True,False,True
id-313,True,True,False,True
id-314,True,True,True,True
id-315,False,False,False,True
id-316,True,True,False,True
id-317,False,False,True,True
id-318,True,True,True,False
id-319,False,True,False,False
id-320,True,True,True,False
id-321,True,False,False,True
id-322,True,True,True,True
id-323,False,True,True,True
id-324,True,True,True,True
id-325,False,True,True,False
id-326,False,True,False,False
id-327,True,True,False,True
id-328,True,False,False,True
id-329,True,True,False,False
id-330,False,True,False,False
id-331,True,True,True,True
id-332,True,True,True,True
id-333,True,False,True,True
id-334,True,True,True,False
id-335,True,True,False,False
id-336,False,True,True,True
id-337,False,True,False,True
id-338,False,True,True,True
id-339,True,False,True,True
id-340,False,True,True,False
id-341,False,True,False,True
id-342,False,True,True,True
id-343,True,True,True,True
id-344,True,True,False,True
id-345,True,False,False,True
id-346,True,True,False,False
id-347,False,True,False,False
id-348,True,True,True,True
id-349,False,True,True,True
id-350,True,False,False,True
id-351,True,True,False,False
id-352,False,True,False,True
id-353,False,True,True,True
id-354,True,False,False,False
id-355,True,True,True,False
id-356,True,True,False,True
id-357,True,True,False,False
id-358,False,True,False,False
id-359,False,True,False,True
id-360,False,True,False,True
id-361,True,True,False,True
id-362,True,False,True,True
id-363,True,True,False,False
id-364,True,False,False,False
id-365,False,False,True,True
id-366,True,False,True,True
id-367,True,False,True,False
id-368,True,False,False,True
id-369,True,True,False,False
id-370,True,True,True,True
id-371,True,True,True,False
id-372,True,True,True,False
id-373,True,True,True,False
id-374,False,True,True,False
id-375,True,True,False,True
id-376,True,False,True,True
id-377,True,True,False,False
id-378,False,True,True,True
id-379,True,True,False,True
id-380,False,True,False,True
id-381,True,True,True,True
id-382,False,True,True,True
id-383,False,True,True,False
id-384,True,False,True,True
id-385,False,True,False,True
id-386,True,True,True,True
id-387,False,True,True,False
id-388,True,False,True,False
id-389,False,True,False,True
id-390,False,True,True,True
id-391,False,True,True,True
id-392,False,True,False,True
id-393,True,True,False,False
id-394,True,True,False,True
id-395,True,False,True,False
id-396,True,True,False,True
id-397,True,False,True,False
id-398,False,False,False,True
id-399,False,True,True,True
id-400,True,False,True,False
id-401,True,False,True,False
id-402,True,True,True,False
id-403,True,False,True,False
id-404,False,False,True,False
id-405,False,True,True,True
id-406,True,True,False,False
id-407,True,True,True,True
id-408,False,True,False,True
id-409,False,True,False,True
id-410,False,True,False,True
id-411,True,False,True,True
id-412,True,True,False,True
id-413,True,True,True,True
id-414,True,True,False,True
id-415,True,True,False,False
id-416,True,False,True,False
id-417,True,True,True,True
id-418,False,False,True,True
id-419,False,False,True,True
id-420,False,False,False,True
id-421,False,True,True,True
id-422,True,True,True,False
id-423,False,True,True,True
id-424,True,True,True,True
id-425,True,True,False,True
id-426,True,False,False,True
id-427,False,True,False,True
id-428,True,True,False,True
id-429,True,True,False,False
id-430,True,False,False,False
id-431,True,True,False,True
id-432,True,True,True,True
id-433,True,False,True,False
id-434,True,False,True,False
id-435,True,False,False,True
id-436,False,True,False,True
id-437,True,False,True,False
id-438,True,True,False,False
id-439,True,False,False,True
id-440,False,True,False,True
id-441,True,True,True,True
id-442,False,True,True,False
id-443,False,True,True,False
id-444,False,False,True,True
id-445,True,True,True,True
id-446,True,True,True,False
id-447,False,False,False,True
id-448,False,True,True,True
id-449,True,False,True,False
id-450,False,True,True,True
id-451,True,False,True,False
id-452,False,True,True,True
id-453,True,True,True,False
id-454,True,False,True,True
id-455,False,False,True,False
id-456,True,False,False,False
id-457,True,False,True,True
id-458,True,True,True,True
id-459,True,False,False,False
id-460,True,True,True,False
id-461,True,False,False,True
id-462,True,True,True,True
id-463,True,True,True,True
id-464,True,False,True,False
id-465,True,True,True,False
id-466,False,False,True,True
id-467,True,False,False,True
id-468,True,True,True,True
id-469,True,False,False,False
id-470,True,False,True,False
id-471,True,True,True,False
id-472,False,False,True,False
id-473,True,False,True,True
id-474,False,False,True,True
id-475,True,True,False,True
id-476,True,True,False,True
id-477,True,False,True,True
id-478,False,False,True,False
id-479,False,True,True,False
id-480,False,True,False,True
id-481,True,True,True,False
id-482,False,False,True,True
id-483,True,True,True,True
id-484,False,True,True,False
id-485,False,False,True,True
id-486,False,False,False,True
id-487,True,True,True,True
id-488,True,False,False,True
id-489,True,True,True,False
id-490,False,False,True,True
id-491,True,True,False,False
id-492,True,True,True,False
id-493,True,False,False,True
id-494,True,True,True,False
id-495,False,False,False,True
id-496,True,True,True,False
id-497,False,True,False,True
id-498,True,True,True,False
id-499,False,True,True,True
id-500,True,True,True,True
id-501,False,True,True,True
id-502,True,False,True,False
id-503,True,False,True,True
id-504,False,True,True,True
id-505,True,True,True,False
id-506,True,True,False,False
id-507,False,True,True,True
id-508,False,True,True,True
id-509,True,True,False,True
id-510,True,True,False,True
id-511,False,True,True,True
id-512,True,False,True,True
id-513,True,False,True,False
id-514,True,True,True,False
id-515,True,False,False,False
id-516,True,True,False,True
id-517,True,True,True,True
id-518,True,True,False,True
id-519,True,True,False,True
id-520,False,True,False,False
id-521,True,True,False,False
id-522,True,False,True,True
id-523,True,True,True,False
id-524,False,True,True,True
id-525,True,True,True,True
id-526,True,True,True,False
id-527,False,False,True,False
id-528,True,True,True,False
id-529,False,True,False,True
id-530,True,True,False,True
id-531,False,False,True,True
id-532,False,False,True,True
id-533,False,True,False,True
id-534,False,True,True,True
id-535,True,False,True,True
id-536,True,True,True,True
id-537,True,True,False,True
id-538,False,True,True,True
id-539,True,True,False,True
id-540,False,False,True,True
id-541,False,False,False,True
id-542,False,False,True,True
id-543,True,True,False,False
id-544,True,True,False,False
id-545,True,False,False,True
id-546,False,True,True,True
id-547,True,False,True,True
id-548,True,True,True,False
id-549,False,True,False,False
id-550,True,False,True,True
id-551,False,False,False,True
id-552,True,True,True,True
id-553,False,False,True,True
id-554,True,False,False,True
id-555,True,True,True,True
id-556,False,False,True,True
id-557,True,False,False,True
id-558,True,False,True,False
id-559,False,False,True,True
id-560,False,True,True,True
id-561,False,True,False,True
id-562,True,False,True,True
id-563,True,False,True,True
id-564,True,True,True,False
id-565,True,True,True,False
id-566,True,True,True,False
id-567,False,True,True,True
id-568,True,True,True,False
id-569,False,True,True,True
id-570,True,False,True,True
id-571,True,True,False,True
id-572,True,True,True,True
id-573,False,True,False,True
id-574,False,True,False,True
id-575,True,True,True,True
id-576,True,False,True,True
id-577,True,True,True,False
id-578,True,True,False,True
id-579,True,False,False,True
id-580,True,False,True,True
id-581,True,True,False,True
id-582,False,True,True,True
id-583,False,True,True,False
id-584,True,True,True,True
id-585,True,True,False,True
id-586,True,False,True,True
id-587,False,True,False,True
id-588,True,True,False,False
id-589,True,True,True,True
id-590,True,False,False,True
id-591,True,False,True,False
id-592,True,True,True,False
id-593,True,True,False,True
id-594,True,True,True,False
id-595,False,True,False,False
id-596,True,False,True,True
id-597,True,False,True,True
id-598,False,True,False,True
id-599,True,True,True,True
id-600,False,True,True,True
id-601,True,True,False,True
id-602,False,True,False,False
id-603,True,True,True,True
id-604,True,True,False,True
id-605,True,False,True,True
id-606,True,False,True,False
id-607,False,True,True,True
id-608,False,True,True,True
id-609,True,True,False,False
id-610,False,False,True,True
id-611,True,True,False,False
id-612,False,True,True,True
id-613,True,False,True,True
id-614,False,True,True,True
id-615,False,True,False,False
id-616,True,False,True,False
id-617,True,False,False,False
id-618,False,True,True,True
id-619,True,True,True,True
id-620,True,False,True,True
id-621,True,True,False,False
id-622,False,True,False,True
id-623,True,True,False,True
id-624,True,True,False,False
id-625,True,False,True,False
id-626,False,False,False,True
id-627,True,True,False,False
id-628,True,True,True,True
id-629,True,True,True,False
id-630,False,True,False,True
id-631,True,False,True,False
id-632,False,True,False,True
id-633,True,True,True,False
id-634,True,True,False,True
id-635,True,False,False,False
id-636,True,True,True,False
id-637,True,True,False,False
id-638,False,False,True,False
id-639,True,True,True,True
id-640,True,False,True,False
id-641,True,True,True,False
id-642,False,True,True,True
id-643,False,False,False,True
id-644,True,True,True,True
id-645,True,True,True,True
id-646,False,True,False,True
id-647,True,True,True,False
id-648,True,False,True,False
id-649,False,True,False,False
id-650,False,True,False,True
id-651,True,True,False,True
id-652,False,True,False,False
id-653,False,True,False,True
id-654,True,True,False,True
id-655,False,False,False,True
id-656,False,False,True,True
id-657,True,True,True,False
id-658,True,False,True,True
id-659,True,False,False,True
id-660,True,True,False,True
id-661,True,True,True,False
id-662,False,True,False,True
id-663,True,False,True,True
id-664,True,False,False,False
id-665,False,False,True,False
id-666,True,False,True,True
id-667,True,False,True,False
id-668,True,True,True,False
id-669,True,True,True,False
id-670,True,True,True,True
id-671,False,True,False,True
id-672,True,False,True,False
id-673,True,True,True,True
id-674,True,False,False,True
id-675,True,True,True,True
id-676,False,False,False,True
id-677,True,True,True,False
id-678,True,False,True,False
id-679,True,True,True,True
id-680,False,False,False,True
id-681,False,True,False,True
id-682,False,False,True,True
id-683,True,False,True,True
id-684,False,False,True,True
id-685,True,True,False,True
id-686,True,True,True,True
id-687,True,True,True,True
id-688,False,True,True,False
id-689,True,True,False,False
id-690,False,False,True,True
id-691,False,False,True,True
id-692,True,True,True,True
id-693,True,True,True,False
id-694,True,True,True,True
id-695,True,True,False,True
id-696,True,False,True,True
id-697,False,False,True,True
id-698,False,True,True,True
id-699,True,False,True,True
id-700,True,True,False,True
id-701,False,True,False,True
id-702,True,True,False,True
id-703,True,False,True,False
id-704,True,True,True,False
id-705,True,True,True,False
id-706,True,False,True,True
id-707,False,True,False,True
id-708,False,False,False,True
id-709,False,True,False,True
id-710,False,True,True,False
id-711,False,True,True,False
id-712,True,False,True,False
id-713,False,False,True,True
id-714,True,True,True,True
id-715,False,False,True,False
id-716,True,False,True,True
id-717,False,True,False,False
id-718,True,False,True,True
id-719,True,True,True,True
id-720,True,False,True,False
id-721,True,True,True,True
id-722,True,True,False,False
id-723,True,True,True,False
id-724,True,True,False,True
id-725,True,True,False,False
id-726,False,False,False,True
id-727,True,False,False,True
id-728,False,False,True,True
id-729,False,True,True,True
id-730,False,False,True,True
id-731,False,False,True,True
id-732,True,False,True,True
id-733,True,True,True,False
id-734,False,False,True,True
id-735,False,False,True,False
id-736,False,True,True,True
id-737,True,False,True,False
id-738,True,False,True,False
id-739,True,True,True,True
id-740,False,True,False,True
id-741,True,True,True,True
id-742,True,False,True,True
id-743,False,True,False,True
id-744,False,True,True,False
id-745,True,False,True,False
id-746,True,True,True,True
id-747,True,False,False,False
id-748,True,False,True,False
id-749,False,True,True,False
id-750,False,True,False,True
id-751,True,True,False,False
id-752,True,True,True,True
id-753,False,True,True,True
id-754,True,False,True,False
id-755,True,False,True,False
id-756,False,False,True,True
id-757,True,True,True,True
id-758,True,False,True,True
id-759,True,True,True,True
id-760,False,True,True,False
id-761,True,True,False,False
id-762,False,False,True,False
id-763,True,False,True,False
id-764,True,True,True,False
id-765,False,True,True,False
id-766,True,True,False,False
id-767,True,False,False,True
id-768,True,True,True,True
id-769,True,False,True,True
id-770,False,True,True,True
id-771,True,True,True,True
id-772,False,True,True,False
id-773,True,False,False,True
id-774,True,True,True,False
id-775,True,True,True,True
id-776,False,True,True,True
id-777,True,True,False,False
id-778,True,True,False,False
id-779,True,False,False,True
id-780,True,True,True,True
id-781,False,True,False,True
id-782,True,False,False,False
id-783,False,True,True,False
id-784,False,False,True,True
id-785,True,True,True,False
id-786,True,True,True,True
id-787,False,False,True,True
id-788,False,False,True,False
id-789,False,True,True,False
id-790,False,True,True,True
id-791,False,False,True,False
id-792,True,False,True,True
id-793,True,False,True,False
id-794,True,True,True,False
id-795,True,False,False,True
id-796,True,True,True,False
id-797,True,True,False,False
id-798,True,True,True,False
id-799,False,False,True,True
id-800,True,True,True,True
id-801,True,False,True,True
id-802,True,True,False,True
id-803,False,False,True,True
id-804,True,True,False,False
id-805,True,True,True,True
id-806,True,True,True,True
id-807,True,True,True,True
id-808,False,True,True,False
id-809,True,True,True,True
id-810,False,True,False,True
id-811,False,True,True,False
id-812,True,True,False,True
id-813,True,True,True,False
id-814,True,False,False,True
id-815,False,False,True,True
id-816,True,False,False,True
id-817,True,True,True,True
id-818,True,True,True,False
id-819,True,False,False,True
id-820,True,False,True,False
id-821,True,True,False,False
id-822,True,False,False,True
id-823,False,True,True,True
id-824,True,True,False,False
id-825,True,True,True,False
id-826,False,True,False,True
id-827,True,False,True,False
id-828,True,True,True,False
id-829,True,True,False,False
id-830,True,True,True,True
id-831,False,False,False,True
id-832,True,False,True,True
id-833,True,True,True,True
id-834,True,False,True,False
id-835,True,True,False,True
id-836,True,True,True,True
id-837,True,True,False,True
id-838,True,True,True,False
id-839,True,False,False,True
id-840,True,False,False,False
id-841,True,True,False,False
id-842,True,False,True,False
id-843,True,False,True,True
id-844,True,False,True,True
id-845,True,True,False,False
id-846,True,False,False,True
id-847,True,True,True,True
id-848,True,False,False,False
id-849,False,False,True,False
id-850,True,True,True,False
id-851,True,True,True,True
id-852,False,False,True,True
id-853,True,True,True,True
id-854,True,False,True,False
id-855,True,True,False,False
id-856,True,True,True,False
id-857,True,True,False,True
id-858,True,False,True,True
id-859,True,True,True,True
id-860,True,True,True,False
id-861,True,True,True,True
id-862,False,True,True,True
id-863,False,True,False,True
id-864,False,False,False,True
id-865,False,False,False,True
id-866,False,False,True,True
id-867,False,True,True,True
id-868,True,False,True,True
id-869,False,True,True,True
id-870,False,False,True,True
id-871,False,True,True,True
id-872,True,True,True,True
id-873,False,False,True,False
id-874,True,True,True,True
id-875,True,True,False,True
id-876,True,True,False,True
id-877,False,False,True,True
id-878,False,False,True,False
id-879,True,True,True,False
id-880,False,True,False,False
id-881,True,False,False,False
id-882,True,False,True,True
id-883,True,True,False,False
id-884,True,True,True,False
id-885,True,True,True,True
id-886,True,True,True,False
id-887,True,False,True,True
id-888,False,False,True,False
id-889,True,False,False,True
id-890,False,True,True,False
id-891,True,True,False,True
id-892,True,True,False,False
id-893,True,True,True,True
id-894,False,True,True,False
id-895,False,True,True,True
id-896,False,True,True,False
id-897,False,True,True,False
id-898,True,False,True,True
id-899,False,True,False,False
id-900,True,True,True,True
id-901,False,False,True,False
id-902,False,True,True,True
id-903,True,True,True,True
id-904,True,True,False,False
id-905,True,False,False,False
id-906,True,True,True,False
id-907,True,True,True,False
id-908,True,False,True,True
id-909,False,True,False,False
id-910,False,True,True,False
id-911,True,True,True,True
id-912,True,False,False,True
id-913,True,False,False,True
id-914,False,True,False,False
id-915,True,True,False,True
id-916,True,True,False,True
id-917,False,True,False,True
id-918,False,True,True,False
id-919,False,True,False,True
id-920,True,True,False,False
id-921,True,False,True,True
id-922,True,True,True,False
id-923,True,True,True,True
id-924,False,False,False,True
id-925,True,False,True,False
id-926,True,True,True,False
id-927,True,False,True,True
id-928,False,True,True,True
id-929,False,False,False,True
id-930,False,False,False,True
id-931,True,True,False,True
id-932,True,True,True,False
id-933,False,True,False,True
id-934,False,True,False,True
id-935,True,True,True,False
id-936,False,True,False,False
id-937,False,True,True,False
id-938,True,True,True,False
id-939,True,True,True,True
id-940,True,False,True,False
id-941,True,True,False,False
id-942,True,True,True,False
id-943,True,True,False,False
id-944,True,True,False,False
id-945,True,True,True,False
id-946,True,False,False,False
id-947,True,False,True,False
id-948,True,False,True,False
id-949,False,True,True,True
id-950,False,False,True,True
id-951,True,True,True,False
id-952,False,True,True,False
id-953,True,True,False,True
id-954,False,True,True,True
id-955,True,True,False,True
id-956,False,False,True,True
id-957,False,False,False,True
id-958,True,True,True,True
id-959,True,True,True,False
id-960,True,False,True,False
id-961,True,False,False,True
id-962,True,True,True,False
id-963,False,True,True,False
id-964,True,True,True,True
id-965,True,True,True,False
id-966,True,False,True,True
id-967,True,True,True,False
id-968,True,False,True,True
id-969,True,True,False,True
id-970,True,False,True,False
id-971,True,True,False,True
id-972,True,False,True,False
id-973,True,True,False,True
id-974,True,False,True,True
id-975,True,True,True,False
id-976,False,True,False,True
id-977,True,True,True,True
id-978,False,True,True,False
id-979,False,True,True,False
id-980,True,False,True,True
id-981,False,False,True,True
id-982,False,True,True,True
id-983,False,True,True,True
id-984,False,True,True,True
id-985,True,True,False,False
id-986,True,False,True,False
id-987,True,False,True,True
id-988,True,True,True,True
id-989,False,True,True,False
id-990,True,True,True,False
id-991,True,True,True,False
id-992,True,True,True,False
id-993,True,True,False,False
id-994,True,False,False,True
id-995,True,False,True,True
id-996,True,False,True,True
id-997,False,True,False,True
id-998,True,True,True,True
id-999,True,True,False,False
id-1000,True,True,False,True
id-1001,True,False,True,True
id-1002,True,False,True,False
id-1003,False,False,True,True
id-1004,True,False,True,True
id-1005,False,False,True,True
id-1006,True,True,True,True
id-1007,True,True,False,True
id-1008,True,True,False,False
id-1009,False,False,True,False
id-1010,True,True,True,False
id-1011,True,True,False,True
id-1012,True,True,True,False
id-1013,True,True,False,True
id-1014,True,False,True,True
id-1015,False,False,True,False
id-1016,False,False,True,True
id-1017,True,True,False,True
id-1018,True,True,True,False
id-1019,False,True,False,True
id-1020,True,True,False,True
id-1021,False,True,True,True
id-1022,True,False,True,True
id-1023,True,True,True,False
id-1024,True,True,True,True
id-1025,False,True,False,False
id-1026,True,False,False,False
id-1027,True,True,True,True
id-1028,False,True,False,True
id-1029,True,False,False,False
id-1030,True,True,True,True
id-1031,True,False,True,False
id-1032,True,True,True,True
id-1033,False,False,True,True
id-1034,False,True,True,False
id-1035,True,True,True,True
id-1036,True,True,False,True
id-1037,True,True,False,False
id-1038,False,True,True,False
id-1039,True,False,False,False
id-1040,True,True,False,False
id-1041,True,True,False,True
id-1042,True,True,True,False
id-1043,True,False,False,True
id-1044,True,False,True,False
id-1045,True,True,True,False
id-1046,False,True,False,True
id-1047,False,False,True,True
id-1048,True,True,True,True
id-1049,False,True,True,True
id-1050,True,False,False,False
id-1051,True,True,True,False
id-1052,True,True,False,True
id-1053,False,False,True,False
id-1054,True,True,True,False
id-1055,True,True,True,False
id-1056,False,True,False,False
id-1057,True,False,True,True
id-1058,True,False,False,False
id-1059,False,True,True,False
id-1060,True,False,True,False
id-1061,True,True,False,True
id-1062,True,True,True,True
id-1063,True,False,True,True
id-1064,True,False,True,True
id-1065,False,False,True,True
id-1066,False,True,True,True
id-1067,True,False,False,False
id-1068,False,False,True,False
id-1069,False,True,True,False
id-1070,True,True,True,False
id-1071,False,True,True,True
id-1072,False,True,False,True
id-1073,False,False,True,False
id-1074,False,True,True,True
id-1075,True,True,True,False
id-1076,True,True,True,True
id-1077,False,True,True,True
id-1078,True,True,False,False
id-1079,False,False,False,True
id-1080,False,True,False,False
id-1081,True,False,True,True
id-1082,True,True,True,False
id-1083,False,True,True,True
id-1084,True,True,False,False
id-1085,False,False,True,False
id-1086,True,True,False,True
id-1087,True,False,True,True
id-1088,True,False,True,True
id-1089,False,True,True,False
id-1090,False,True,False,True
id-1091,True,False,False,True
id-1092,True,False,False,False
id-1093,True,True,False,True
id-1094,True,True,True,True
id-1095,False,False,False,True
id-1096,True,False,False,True
id-1097,True,True,True,True
id-1098,False,True,True,False
id-1099,True,False,False,False
id-1100,True,True,True,False
id-1101,True,True,True,True
id-1102,False,False,True,True
id-1103,True,True,False,True
id-1104,True,True,True,True
id-1105,False,False,True,True
id-1106,True,True,True,True
id-1107,True,True,False,False
id-1108,False,False,True,False
id-1109,False,True,True,True
id-1110,True,True,False,True
id-1111,True,True,True,False
id-1112,False,False,True,True
id-1113,True,False,False,True
id-1114,False,False,True,True
id-1115,False,False,True,True
id-1116,False,True,True,False
id-1117,True,False,False,False
id-1118,True,False,False,True
id-1119,True,True,True,True
id-1120,True,True,True,True
id-1121,True,False,True,True
id-1122,False,False,True,False
id-1123,True,True,False,False
id-1124,True,True,True,True
id-1125,True,False,True,True
id-1126,True,False,False,False
id-1127,True,True,True,True
id-1128,True,True,True,False
id-1129,False,True,True,True
id-1130,True,True,True,True
id-1131,True,True,False,True
id-1132,False,False,False,True
id-1133,True,True,True,True
id-1134,False,True,True,False
id-1135,False,True,True,False
id-1136,False,False,True,True
id-1137,True,True,True,False
id-1138,False,False,False,True
id-1139,True,False,True,True
id-1140,True,True,True,False
id-1141,True,False,True,True
id-1142,True,True,True,True
id-1143,False,True,True,True
id-1144,True,True,True,True
id-1145,True,True,True,False
id-1146,True,False,True,False
id-1147,True,False,True,False
id-1148,True,False,True,True
id-1149,True,False,True,True
id-1150,True,True,True,True
