uid,mod0,mod1,mod2,mod3,mod4,mod5
id-326,True,False,False,False,True,False
id-327,False,False,True,False,False,True
id-328,True,True,False,False,True,True
id-329,True,True,True,False,False,False
id-330,True,False,False,False,True,False
id-331,True,False,True,False,True,True
id-332,True,False,True,True,True,True
id-333,True,False,False,True,True,False
id-334,False,True,False,True,False,True
id-335,True,False,False,False,False,True
id-336,False,False,False,True,True,False
id-337,True,False,False,True,True,True
id-338,False,False,False,True,False,False
id-339,True,True,True,False,False,True
id-340,True,False,False,False,True,False
id-341,True,False,False,False,True,False
id-342,True,True,False,False,True,True
id-343,True,False,True,False,False,True
id-344,True,False,False,False,False,False
id-345,False,False,False,True,True,False
id-346,False,True,False,False,True,True
id-347,True,False,False,False,True,True
id-348,False,False,True,True,False,True
id-349,True,False,True,True,True,True
id-350,False,True,False,True,True,False
id-351,False,False,False,True,True,False
id-352,True,False,False,False,True,False
id-353,False,False,True,True,True,False
id-354,True,False,True,True,False,False
id-355,True,True,True,False,True,False
id-356,True,False,False,False,False,True
id-357,True,False,False,False,False,False
id-358,True,False,False,False,True,False
id-359,False,True,False,False,False,True
id-360,True,False,False,False,True,True
id-361,False,True,False,False,False,True
id-362,True,False,False,False,False,False
id-363,True,False,False,False,False,True
id-364,True,False,False,False,True,False
id-365,False,True,True,False,True,False
id-366,True,False,False,False,True,True
id-367,True,False,False,True,True,True
id-368,True,False,False,False,False,False
id-369,True,False,False,True,False,False
id-370,True,False,True,False,True,False
id-371,True,False,False,False,True,False
id-372,True,False,False,True,False,False
id-373,False,False,True,True,True,False
id-374,False,True,False,False,False,False
id-375,True,False,False,True,False,False
id-376,False,True,False,True,False,True
id-377,False,True,False,False,True,False
id-378,False,True,False,False,True,True
id-379,True,False,True,False,True,True
id-380,True,True,False,True,False,True
id-381,True,False,False,False,True,True
id-382,True,False,False,False,True,True
id-383,True,False,False,False,False,False
id-384,True,False,False,False,False,True
id-385,True,False,False,False,True,False
id-386,True,False,False,False,False,True
id-387,False,False,False,True,True,False
id-388,True,False,False,False,False,True
id-389,False,True,True,False,True,False
id-390,True,False,False,False,True,False
id-391,True,True,False,False,False,False
id-392,True,False,False,False,True,False
id-393,False,True,False,True,True,True
id-394,True,True,False,False,True,True
id-395,False,False,False,True,True,False
id-396,True,False,False,False,False,True
id-397,True,False,False,False,False,True
id-398,True,False,False,False,True,False
id-399,True,True,False,False,False,False
id-400,False,True,False,True,True,False
id-401,True,False,False,False,True,True
id-402,True,False,False,False,True,False
id-403,True,False,False,False,True,True
id-404,True,False,False,True,False,False
id-405,True,False,False,True,True,False
id-406,True,False,False,False,True,True
id-407,True,False,False,True,False,True
id-408,True,False,False,False,False,False
id-409,True,False,True,False,True,True
id-410,True,True,False,False,True,False
id-411,True,False,False,False,True,False
id-412,False,False,True,False,False,True
id-413,True,False,False,False,True,False
id-414,False,False,True,False,False,True
id-415,False,True,True,False,True,True
id-416,True,True,False,False,True,True
id-417,True,True,True,False,True,True
id-418,False,True,False,False,True,True
id-419,True,False,False,False,False,True
id-420,True,False,True,False,False,False
id-421,True,False,False,False,True,False
id-422,False,True,False,True,True,False
id-423,True,False,False,False,False,False
id-424,True,False,False,False,True,False
id-425,True,True,True,False,True,True
id-426,False,True,True,False,True,False
id-427,True,False,False,False,False,False
id-428,False,True,True,True,True,False
id-429,False,True,True,True,True,False
id-430,True,False,False,False,True,False
id-431,False,False,True,False,True,False
id-432,False,False,True,True,True,False
id-433,True,False,False,False,False,False
id-434,False,True,False,False,False,True
id-435,True,False,False,False,False,True
id-436,False,True,False,False,False,False
id-437,True,False,False,True,True,True
id-438,True,False,False,True,False,False
id-439,True,True,False,False,True,False
id-440,False,True,False,False,True,True
id-441,True,False,False,True,True,True
id-442,False,True,False,False,True,True
id-443,False,False,True,False,True,True
id-444,True,True,True,True,True,False
id-445,False,True,False,True,True,True
id-446,False,False,False,True,True,False
id-447,False,True,True,False,True,False
id-448,False,False,False,True,False,True
id-449,True,False,False,False,True,True
id-450,True,False,False,False,True,False
id-451,False,False,True,False,True,False
id-452,True,False,False,True,False,False
id-453,False,True,False,True,False,False
id-454,False,False,True,False,False,False
id-455,True,True,False,False,True,False
id-456,True,False,False,False,True,False
id-457,True,False,False,False,True,False
id-458,True,True,False,False,True,False
id-459,False,True,True,True,True,False
id-460,True,False,True,True,True,False
id-461,False,True,True,False,True,False
id-462,True,False,False,False,True,False
id-463,False,False,False,True,True,False
id-464,False,False,True,False,True,False
id-465,False,False,False,True,False,True
id-466,False,True,True,True,False,False
id-467,True,False,False,False,False,True
id-468,False,True,False,True,True,True
id-469,True,True,False,False,True,False
id-470,True,False,False,False,False,True
id-471,True,False,True,False,True,True
id-472,True,False,False,False,True,False
id-473,True,False,False,False,True,False
id-474,False,False,True,False,True,False
id-475,False,True,False,False,False,False
id-476,True,True,False,False,True,False
id-477,False,True,False,False,True,False
id-478,False,True,False,True,False,False
id-479,False,True,False,False,True,False
id-480,False,False,True,False,False,False
id-481,True,False,False,False,True,True
id-482,False,True,False,False,False,True
id-483,False,False,True,False,True,False
id-484,True,False,False,False,False,True
id-485,False,True,True,False,True,False
id-486,False,False,False,True,True,True
id-487,True,False,False,True,True,False
id-488,True,True,True,False,True,True
id-489,False,False,False,True,True,True
id-490,False,True,True,False,False,True
id-491,True,False,False,False,True,False
id-492,False,False,False,True,False,False
id-493,True,True,False,False,True,True
id-494,True,False,False,False,True,False
id-495,False,True,True,True,True,False
id-496,True,False,False,False,True,True
id-497,True,False,True,False,False,False
id-498,True,False,True,False,True,False
id-499,True,True,True,True,True,True
id-500,False,False,True,True,False,False
id-501,True,False,False,True,True,False
id-502,True,True,False,False,True,True
id-503,False,False,False,True,True,True
id-504,True,True,False,False,True,False
id-505,True,False,False,False,False,False
id-506,False,True,False,False,True,True
id-507,True,False,True,False,True,True
id-508,True,False,True,True,True,True
id-509,True,False,False,False,True,False
id-510,True,False,False,False,True,True
id-511,True,True,False,False,True,False
id-512,True,False,False,False,True,False
id-513,False,False,False,True,False,False
id-514,True,True,True,False,False,True
id-515,True,False,False,False,True,False
id-516,True,False,False,True,True,True
id-517,False,False,True,False,False,True
id-518,False,True,False,False,True,False
id-519,False,True,False,False,False,False
id-520,True,False,False,False,True,True
id-521,False,False,True,True,False,False
id-522,True,True,True,True,True,True
id-523,True,False,False,False,True,False
id-524,True,False,False,False,False,False
id-525,False,True,True,False,True,False
id-526,True,False,True,False,True,False
id-527,True,False,True,False,False,True
id-528,True,True,False,False,True,False
id-529,True,False,False,False,False,False
id-530,False,False,True,False,False,True
id-531,False,False,True,True,True,False
id-532,True,False,False,False,True,True
id-533,True,True,False,False,True,False
id-534,True,True,True,True,True,True
id-535,False,True,False,True,True,True
id-536,True,False,False,False,True,False
id-537,True,False,False,False,True,False
id-538,True,True,False,False,False,False
id-539,True,False,False,False,True,True
id-540,True,False,False,False,False,False
id-541,False,False,True,True,True,True
id-542,True,False,False,False,True,False
id-543,True,False,False,True,True,True
id-544,True,False,False,False,True,False
id-545,True,False,False,False,True,False
id-546,True,False,True,True,True,False
id-547,False,False,False,True,True,False
id-548,False,True,False,False,True,False
id-549,True,False,False,False,False,False
id-550,True,False,False,False,False,True
id-551,True,False,False,False,True,False
id-552,False,True,True,False,True,False
id-553,True,False,True,False,True,False
id-554,True,False,False,True,False,False
id-555,False,True,False,False,False,False
id-556,False,True,False,False,False,False
id-557,False,False,True,False,True,False
id-558,True,False,False,True,True,False
id-559,False,False,False,True,False,False
id-560,False,False,True,True,True,True
id-561,False,True,True,False,True,False
id-562,True,False,True,False,True,False
id-563,True,False,False,False,True,False
id-564,False,True,False,False,False,False
id-565,False,False,True,False,True,False
id-566,False,True,True,False,True,False
id-567,True,False,False,False,True,False
id-568,True,False,True,False,True,False
id-569,True,False,False,False,False,True
id-570,True,False,False,False,True,False
id-571,False,True,True,False,True,False
id-572,False,True,False,True,True,False
id-573,False,False,True,True,True,False
id-574,False,True,True,True,False,True
id-575,True,True,False,False,True,False
id-576,True,False,False,False,False,True
id-577,False,True,False,False,False,True
id-578,False,False,False,True,True,False
id-579,True,False,False,False,False,False
id-580,True,False,False,False,False,False
id-581,False,False,True,False,False,False
id-582,True,True,False,True,True,False
id-583,False,True,False,False,True,False
id-584,True,False,True,False,False,True
id-585,False,True,False,False,True,True
id-586,True,False,False,False,True,True
id-587,True,False,False,False,True,False
id-588,True,False,False,False,True,False
id-589,True,False,False,True,True,True
id-590,False,False,True,False,True,True
id-591,False,True,False,False,False,True
id-592,True,True,False,False,False,False
id-593,False,True,False,False,False,False
id-594,False,True,False,False,False,False
id-595,False,True,False,False,True,False
id-596,True,False,False,False,True,False
id-597,True,True,False,False,True,False
id-598,True,False,False,False,True,True
id-599,True,False,False,True,False,False
id-600,True,False,False,True,False,True
id-601,True,False,False,False,True,False
id-602,False,False,False,True,False,True
id-603,True,True,False,True,True,True
id-604,False,False,True,True,True,False
id-605,True,False,False,False,False,False
id-606,False,False,True,True,True,False
id-607,False,True,True,False,False,False
id-608,True,False,False,False,False,False
id-609,True,True,True,False,False,False
id-610,True,False,False,False,True,False
id-611,True,False,False,False,False,True
id-612,True,True,True,True,True,True
id-613,True,False,False,True,True,True
id-614,False,False,True,False,False,False
id-615,False,False,True,True,False,False
id-616,True,False,False,False,False,True
id-617,False,True,False,False,False,True
id-618,False,True,True,True,True,True
id-619,True,False,False,True,False,False
id-620,False,True,False,False,False,False
id-621,True,False,False,False,True,True
id-622,False,True,False,False,True,True
id-623,True,False,False,True,True,False
id-624,True,False,False,False,False,True
id-625,False,True,False,False,False,False
id-626,True,False,False,False,True,False
id-627,False,True,True,False,False,True
id-628,False,False,True,False,False,True
id-629,True,False,False,False,True,False
id-630,True,False,False,True,True,True
id-631,False,True,False,False,False,False
id-632,True,True,False,False,False,True
id-633,True,False,True,False,False,False
id-634,True,False,False,False,True,True
id-635,True,True,False,False,False,True
id-636,True,False,False,False,False,False
id-637,False,True,True,False,True,True
id-638,True,False,False,False,True,True
id-639,True,False,False,False,True,True
id-640,False,False,True,False,True,False
id-641,True,False,False,False,False,True
id-642,True,False,False,False,True,False
id-643,True,False,False,False,True,False
id-644,True,False,False,False,False,True
id-645,False,True,False,True,True,True
id-646,False,False,True,True,True,True
id-647,False,True,False,False,True,False
id-648,False,False,False,True,False,False
id-649,False,True,False,True,False,True
id-650,False,True,True,False,False,True
id-651,True,False,True,True,False,True
id-652,True,False,False,True,False,False
id-653,True,False,False,False,False,True
id-654,True,False,False,False,True,True
id-655,True,False,False,False,False,False
id-656,False,True,True,False,True,True
id-657,False,True,True,False,True,False
id-658,True,False,False,False,True,True
id-659,True,False,True,False,True,False
id-660,True,True,False,False,False,False
id-661,False,True,False,False,True,True
id-662,True,True,True,True,True,False
id-663,False,False,False,True,True,False
id-664,True,False,False,False,True,False
id-665,True,False,False,False,True,True
id-666,False,False,True,False,False,True
id-667,True,True,False,False,False,True
id-668,False,True,False,False,True,True
id-669,True,False,False,False,True,False
id-670,True,False,False,False,True,False
id-671,False,True,True,False,False,False
id-672,True,False,False,True,False,False
id-673,True,True,False,False,True,True
id-674,True,False,True,True,True,True
id-675,True,False,False,False,True,False
id-676,False,True,False,False,True,False
id-677,True,False,False,False,True,False
id-678,False,True,True,False,True,False
id-679,False,False,True,False,True,True
id-680,True,False,True,False,True,True
id-681,False,True,True,True,True,True
id-682,True,False,False,False,True,False
id-683,False,True,False,False,True,False
id-684,False,True,False,False,True,False
id-685,True,False,False,False,True,True
id-686,False,True,True,False,True,False
id-687,True,False,False,True,False,False
id-688,False,True,False,False,True,False
id-689,False,True,False,True,False,False
id-690,False,True,False,False,True,False
id-691,False,False,True,False,False,False
id-692,False,True,False,True,True,True
id-693,True,False,False,False,True,False
id-694,True,False,False,False,True,True
id-695,True,True,False,True,True,True
id-696,True,False,True,False,True,True
id-697,True,False,False,False,True,True
id-698,True,False,False,False,True,False
id-699,True,False,False,False,False,True
id-700,False,False,True,True,True,False
id-701,False,True,True,True,True,True
id-702,True,False,False,False,True,False
id-703,False,True,False,False,True,True
id-704,True,True,False,False,False,False
id-705,False,False,True,False,False,True
id-706,True,True,False,False,True,True
id-707,True,False,False,False,False,True
id-708,False,True,False,True,True,False
id-709,True,False,True,False,False,False
id-710,True,True,False,False,True,False
id-711,True,True,False,False,False,False
id-712,False,False,False,True,True,False
id-713,False,True,False,False,True,True
id-714,True,False,False,False,False,True
id-715,True,False,False,False,True,True
id-716,False,True,True,True,True,False
id-717,True,False,False,False,True,False
id-718,False,False,False,True,True,True
id-719,False,False,True,False,True,False
id-720,False,False,False,True,True,False
id-721,False,True,True,False,True,False
id-722,True,True,False,False,False,False
id-723,False,True,False,False,True,True
id-724,True,False,False,False,False,False
id-725,False,False,False,True,True,False
id-726,True,False,False,False,False,True
id-727,False,True,True,False,False,True
id-728,True,True,False,False,True,True
id-729,False,True,False,False,True,True
id-730,False,True,False,True,True,True
id-731,True,False,False,False,True,False
id-732,False,True,True,False,True,True
id-733,True,False,False,False,True,False
id-734,False,True,False,True,True,False
id-735,True,False,False,False,False,True
id-736,False,True,True,False,False,True
id-737,True,False,False,False,True,False
id-738,False,True,True,False,True,False
id-739,False,False,True,False,False,True
id-740,False,True,False,False,False,True
id-741,True,False,False,False,True,True
id-742,True,False,False,False,False,False
id-743,True,True,False,False,True,True
id-744,False,True,False,True,True,False
id-745,False,True,False,False,True,True
id-746,True,False,True,False,True,True
id-747,True,False,False,False,False,False
id-748,False,True,False,True,True,False
id-749,False,False,True,True,True,True
id-750,True,False,False,False,False,True
id-751,True,True,False,False,False,False
id-752,False,False,True,False,False,False
id-753,True,True,False,True,False,False
id-754,False,True,True,False,True,False
id-755,False,False,False,True,False,True
id-756,False,False,False,True,True,False
id-757,True,False,False,False,False,False
id-758,False,False,True,True,False,False
id-759,True,False,False,False,True,False
id-760,False,False,True,False,False,False
id-761,False,True,False,False,True,False
id-762,True,False,False,False,True,False
id-763,True,True,True,True,True,True
id-764,False,False,True,True,False,False
id-765,False,False,True,True,True,False
id-766,False,True,False,True,True,False
id-767,True,False,True,True,False,True
id-768,False,False,False,True,True,True
id-769,True,False,False,False,True,True
id-770,False,True,False,True,True,False
id-771,False,True,False,True,False,False
id-772,False,True,False,True,True,False
id-773,True,True,True,False,True,False
id-774,True,True,False,False,True,False
id-775,True,False,False,False,False,True
id-776,True,False,False,False,True,True
id-777,True,False,False,True,True,True
id-778,False,False,True,False,True,False
id-779,True,False,False,False,True,True
id-780,True,True,False,False,True,False
id-781,True,False,True,True,True,False
id-782,False,True,False,False,False,False
id-783,True,False,False,False,True,True
id-784,True,True,True,False,True,False
id-785,True,False,True,False,True,True
id-786,True,True,False,True,False,False
id-787,False,True,False,False,True,False
id-788,False,True,False,False,True,False
id-789,True,False,False,False,True,False
id-790,False,True,False,False,True,False
id-791,True,False,False,False,True,True
id-792,True,True,False,True,True,False
id-793,False,True,False,False,False,True
id-794,False,True,True,False,False,False
id-795,False,True,False,False,True,False
id-796,False,True,True,False,True,True
id-797,True,True,False,True,False,False
id-798,False,True,False,False,True,False
id-799,False,True,True,True,True,False
id-800,False,True,True,False,True,False
id-801,True,False,False,False,True,False
id-802,True,False,True,False,True,True
id-803,False,True,False,True,True,False
id-804,False,True,False,False,False,True
id-805,True,False,False,True,True,False
id-806,False,True,True,False,True,True
id-807,False,False,False,True,True,False
id-808,False,True,True,False,True,False
id-809,False,True,True,True,True,False
id-810,False,False,False,True,True,False
id-811,True,False,True,False,True,False
id-812,True,False,True,False,True,True
id-813,True,False,False,False,False,False
id-814,False,True,True,False,True,False
id-815,True,False,True,True,True,True
id-816,True,False,False,False,True,False
id-817,True,False,False,False,False,True
id-818,True,False,False,False,True,False
id-819,True,True,False,True,True,True
id-820,True,False,False,False,True,False
id-821,False,False,True,False,True,False
id-822,False,True,False,True,False,True
id-823,True,False,False,False,True,True
id-824,True,True,True,False,True,True
id-825,True,False,False,False,False,True
id-826,True,True,False,False,True,False
id-827,True,False,False,False,True,False
id-828,True,False,False,False,False,False
id-829,True,False,False,False,True,False
id-830,True,False,False,False,True,False
id-831,True,False,False,False,False,False
id-832,False,False,True,False,True,True
id-833,True,True,False,False,True,False
id-834,False,False,False,True,False,True
id-835,False,True,False,False,True,False
id-836,True,False,False,False,True,False
id-837,True,False,True,True,True,False
id-838,False,False,True,False,True,False
id-839,True,False,False,False,True,False
id-840,True,False,False,False,True,False
id-841,True,False,True,False,True,False
id-842,False,True,False,True,False,True
id-843,False,True,False,False,True,False
id-844,False,True,False,False,True,False
id-845,False,True,False,True,True,False
id-846,False,True,False,False,True,False
id-847,True,True,False,False,True,False
id-848,False,True,True,True,False,False
id-849,True,False,False,False,False,True
id-850,True,False,True,True,False,False
id-851,True,False,False,False,True,False
id-852,True,True,False,False,True,False
id-853,False,False,False,True,True,True
id-854,True,False,False,False,True,False
id-855,False,True,False,False,True,False
id-856,True,False,True,False,False,False
id-857,True,True,True,False,False,False
id-858,True,True,True,False,False,False
id-859,False,True,False,False,True,False
id-860,False,False,False,True,False,False
id-861,True,False,False,True,True,False
id-862,True,False,False,False,True,True
id-863,False,True,True,True,True,True
id-864,True,False,True,True,True,True
id-865,True,False,False,False,False,False
id-866,False,True,True,False,True,False
id-867,True,True,True,False,False,True
id-868,True,True,False,False,True,True
id-869,True,True,True,False,True,True
id-870,False,True,False,False,False,True
id-871,True,False,False,False,True,True
