uid,mod0,mod1,mod2,mod3,mod4,mod5
id-68,False,True,True,True,True,True
id-69,False,True,True,True,True,False
id-70,False,True,False,True,True,True
id-71,True,False,False,True,False,False
id-72,False,True,False,True,True,True
id-73,False,True,True,False,True,False
id-74,False,True,True,True,True,False
id-75,True,True,True,True,True,True
id-76,False,True,True,True,True,True
id-77,False,True,True,True,False,True
id-78,False,True,True,False,True,True
id-79,False,False,True,False,True,True
id-80,False,True,False,True,True,True
id-81,False,True,True,True,True,True
id-82,False,True,True,True,True,False
id-83,False,True,False,False,False,True
id-84,False,True,True,True,True,False
id-85,False,True,False,True,False,False
id-86,True,True,True,True,True,False
id-87,False,False,True,True,False,True
id-88,False,False,True,True,True,True
id-89,False,False,False,True,True,False
id-90,False,True,False,True,True,True
id-91,True,True,True,True,False,True
id-92,False,True,False,True,False,True
id-93,True,True,True,True,False,False
id-94,False,True,True,False,True,True
id-95,False,True,True,True,True,True
id-96,False,False,False,True,True,True
id-97,False,False,True,True,False,True
id-98,False,False,True,True,True,True
id-99,True,True,False,True,False,True
id-100,False,True,True,False,False,False
id-101,False,True,True,False,True,True
id-102,False,True,True,False,True,True
id-103,False,True,True,True,True,True
id-104,False,True,False,False,True,False
id-105,False,False,False,False,True,True
id-106,True,True,True,True,True,True
id-107,False,True,True,True,True,True
id-108,False,True,True,True,False,False
id-109,False,True,True,False,True,True
id-110,False,False,False,True,True,True
id-111,False,True,True,True,True,False
id-112,False,False,True,True,True,True
id-113,False,True,True,True,False,True
id-114,True,True,False,True,False,True
id-115,False,False,True,True,True,False
id-116,False,True,True,True,False,False
id-117,False,False,True,True,True,True
id-118,False,True,True,True,True,False
id-119,False,True,False,True,False,True
id-120,False,True,True,True,True,True
id-121,False,True,False,False,False,True
id-122,False,True,False,True,False,False
id-123,True,True,True,True,True,True
id-124,False,False,False,True,True,True
id-125,False,False,True,False,False,False
id-126,True,True,True,True,True,True
id-127,False,False,False,True,True,False
id-128,False,True,True,True,False,True
id-129,False,True,True,True,False,True
id-130,True,True,True,True,True,False
id-131,False,False,False,True,True,True
id-132,False,True,True,True,True,True
id-133,False,True,False,True,False,True
id-134,False,True,False,True,False,False
id-135,False,True,True,True,True,True
id-136,False,False,False,True,True,True
id-137,False,True,True,True,False,True
id-138,False,True,True,True,True,False
id-139,False,True,True,True,True,True
id-140,False,True,True,True,False,True
id-141,False,True,False,True,False,True
id-142,False,True,True,True,True,False
id-143,False,True,False,True,True,False
id-144,False,True,True,False,True,True
id-145,False,False,False,False,True,True
id-146,False,False,True,True,True,False
id-147,False,True,True,False,True,True
id-148,False,True,True,True,True,True
id-149,False,True,True,True,False,True
id-150,False,True,False,True,True,True
id-151,False,True,True,True,True,True
id-152,False,True,True,True,False,False
id-153,False,False,True,True,True,True
id-154,False,True,True,True,True,True
id-155,False,True,True,True,True,True
id-156,False,False,True,True,True,True
id-157,False,True,True,True,False,True
id-158,False,False,True,True,True,False
id-159,False,True,True,True,True,True
id-160,False,True,True,False,True,False
id-161,False,True,True,True,True,True
id-162,False,True,True,True,True,False
id-163,False,True,True,False,True,True
id-164,False,False,True,True,True,True
id-165,True,True,True,True,True,False
id-166,False,True,True,False,False,True
id-167,False,True,True,True,True,False
id-168,True,True,False,True,True,True
id-169,False,True,True,True,True,True
id-170,False,True,False,False,False,True
id-171,True,True,True,False,True,True
id-172,False,True,True,True,True,False
id-173,False,True,True,True,True,True
id-174,False,True,True,False,True,True
id-175,True,True,True,True,False,True
id-176,False,True,False,False,True,True
id-177,False,True,True,True,True,True
id-178,False,False,True,True,False,False
id-179,False,True,True,False,False,False
id-180,True,False,True,True,True,True
id-181,False,True,False,True,True,False
id-182,False,True,True,True,True,False
id-183,False,True,True,True,True,True
id-184,False,True,True,True,False,True
id-185,False,False,True,True,False,True
id-186,True,True,True,True,True,True
id-187,False,True,True,False,False,True
id-188,False,False,False,True,True,True
id-189,True,True,False,True,True,True
id-190,False,True,False,True,True,True
id-191,True,True,True,True,True,True
id-192,False,False,True,True,False,True
id-193,False,False,True,True,True,True
id-194,True,False,False,True,False,True
id-195,False,True,True,True,True,False
id-196,False,True,True,True,False,True
id-197,True,True,True,True,True,True
id-198,False,True,True,True,True,True
id-199,False,True,False,True,True,False
id-200,True,False,True,False,True,False
id-201,True,True,True,True,True,True
id-202,True,True,False,True,True,True
id-203,False,True,False,True,True,False
id-204,True,True,True,True,True,True
id-205,False,False,True,True,True,True
id-206,False,True,True,False,True,True
id-207,True,True,False,False,False,False
id-208,False,True,True,True,True,True
id-209,False,True,True,True,True,False
id-210,False,True,True,True,True,True
id-211,False,False,True,True,True,True
id-212,False,True,True,False,True,True
id-213,False,True,True,True,True,True
id-214,False,True,True,True,True,False
id-215,True,False,True,False,False,False
id-216,False,False,True,False,True,False
id-217,False,False,True,True,True,True
id-218,False,True,False,False,True,False
id-219,False,True,True,False,True,True
id-220,False,False,False,False,True,True
id-221,False,True,True,True,True,True
id-222,False,True,True,False,True,True
id-223,False,True,True,True,True,True
id-224,False,False,True,True,False,True
id-225,False,True,True,True,False,True
id-226,True,False,True,True,True,True
id-227,False,True,True,False,True,True
id-228,False,True,False,True,False,True
id-229,False,True,True,True,True,True
id-230,False,True,True,False,False,False
id-231,False,True,True,True,False,False
id-232,False,False,True,True,True,True
id-233,False,True,False,True,False,True
id-234,True,False,True,True,True,False
id-235,True,True,False,False,True,True
id-236,False,False,True,True,True,True
id-237,False,True,True,True,True,True
id-238,False,True,False,True,True,True
id-239,True,True,False,True,False,True
id-240,True,True,True,True,True,False
id-241,False,True,True,True,False,True
id-242,True,True,True,True,False,True
id-243,False,False,True,True,False,False
id-244,False,True,True,True,True,True
id-245,True,True,True,True,False,True
id-246,False,False,True,False,True,True
id-247,False,False,True,True,True,False
id-248,False,True,False,True,True,False
id-249,False,True,False,True,True,True
id-250,False,False,True,True,True,True
id-251,False,True,False,False,False,True
id-252,True,True,True,True,False,False
id-253,False,True,True,True,True,True
id-254,False,True,True,False,True,False
id-255,False,True,False,True,False,True
id-256,False,True,True,True,True,True
id-257,True,True,True,False,True,False
id-258,True,False,True,True,False,True
id-259,False,True,True,True,True,False
id-260,False,True,True,True,True,True
id-261,False,True,False,True,False,True
id-262,True,True,False,True,False,True
id-263,False,True,True,False,True,False
id-264,False,True,True,True,False,False
id-265,False,True,True,False,False,True
id-266,False,True,True,True,True,False
id-267,True,True,True,True,True,False
id-268,False,False,True,False,False,True
id-269,True,False,True,False,False,True
id-270,True,True,True,False,True,True
id-271,False,False,False,True,False,True
id-272,False,True,True,True,False,False
id-273,False,True,True,True,True,False
id-274,False,True,False,False,True,False
id-275,False,True,False,True,True,True
id-276,False,True,True,True,False,False
id-277,False,False,True,True,False,False
id-278,False,False,False,False,True,True
id-279,True,True,True,False,True,True
id-280,False,True,True,True,True,False
id-281,False,True,True,True,True,True
id-282,False,False,True,True,True,False
id-283,True,True,True,False,True,True
id-284,False,True,True,True,False,False
id-285,True,True,False,True,True,True
id-286,False,True,True,True,False,True
id-287,False,True,False,False,True,True
id-288,False,True,False,False,True,False
id-289,False,False,True,False,True,False
id-290,True,True,True,True,False,True
id-291,False,True,False,True,True,False
id-292,False,True,True,True,False,True
id-293,False,True,True,False,False,True
id-294,False,True,True,True,True,False
id-295,True,False,False,True,True,True
id-296,False,True,True,True,True,True
id-297,False,True,True,True,True,True
id-298,False,True,True,True,True,False
id-299,True,False,False,False,True,True
id-300,False,True,True,False,True,True
id-301,False,False,True,True,True,True
id-302,False,True,True,True,True,True
id-303,False,False,True,True,True,True
id-304,False,False,True,False,True,True
id-305,False,True,True,True,True,True
id-306,True,True,True,False,True,True
id-307,False,False,True,False,False,True
id-308,False,True,True,False,True,True
id-309,False,True,True,True,True,True
id-310,False,True,False,True,False,True
id-311,False,False,True,False,True,False
id-312,False,False,False,True,True,True
id-313,False,True,True,True,True,True
id-314,False,True,True,False,False,True
id-315,False,True,False,False,True,True
id-316,False,True,False,True,True,False
id-317,False,True,True,False,True,False
id-318,False,True,True,True,True,False
id-319,False,True,True,False,False,True
id-320,False,False,True,True,False,False
id-321,True,True,True,True,False,False
id-322,True,True,False,True,True,True
id-323,False,True,True,True,True,True
id-324,False,True,True,True,True,False
id-325,True,True,True,True,True,False
id-326,True,False,True,True,True,True
id-327,False,True,True,True,True,True
id-328,False,False,False,True,False,True
id-329,False,True,False,False,True,True
id-330,False,False,False,False,False,True
id-331,False,True,False,True,True,True
id-332,False,False,True,True,False,False
id-333,False,True,True,False,True,True
id-334,True,True,False,False,True,False
id-335,False,True,True,True,False,True
id-336,False,False,True,False,True,True
id-337,False,True,False,True,True,True
id-338,True,True,True,False,True,True
id-339,False,True,True,False,False,False
id-340,False,True,False,True,True,True
id-341,False,False,True,True,True,False
id-342,False,True,True,True,True,True
id-343,False,False,True,True,True,True
id-344,True,True,False,True,True,True
id-345,True,False,False,True,True,True
id-346,False,False,True,True,True,True
id-347,False,True,True,False,True,True
id-348,False,True,True,False,False,True
id-349,False,False,False,True,True,False
id-350,False,True,True,True,False,True
id-351,True,False,True,False,False,False
id-352,False,True,True,True,True,True
id-353,False,False,False,False,True,False
id-354,False,True,True,True,True,True
id-355,False,False,True,True,True,True
id-356,True,True,True,True,False,True
id-357,False,False,False,True,True,True
id-358,False,True,False,False,True,False
id-359,False,False,True,True,True,True
id-360,False,True,True,False,True,True
id-361,False,True,False,True,False,False
id-362,False,True,True,False,True,True
id-363,False,True,False,True,True,False
id-364,False,True,True,False,False,True
id-365,True,True,True,True,False,False
id-366,True,False,False,True,False,True
id-367,False,True,True,False,True,True
id-368,False,True,True,False,False,False
id-369,False,True,True,True,False,False
id-370,True,True,False,False,False,True
id-371,True,True,False,True,False,True
id-372,True,True,False,True,True,True
id-373,False,False,True,False,True,True
id-374,False,True,False,True,False,True
id-375,False,False,True,False,True,False
id-376,False,False,True,False,False,True
id-377,True,False,True,True,True,False
id-378,False,True,False,True,True,True
id-379,False,False,False,False,True,True
id-380,True,False,True,True,False,False
id-381,False,True,True,True,False,False
id-382,False,True,True,True,False,True
id-383,False,True,True,False,True,True
id-384,False,False,True,True,True,True
id-385,False,False,True,True,True,False
id-386,False,True,True,False,False,True
id-387,False,False,True,True,False,False
id-388,False,False,True,True,True,False
id-389,False,True,True,True,True,False
id-390,True,True,True,True,True,True
id-391,True,True,True,False,False,True
id-392,False,True,False,True,True,False
id-393,False,False,True,True,False,True
id-394,False,True,False,True,True,True
id-395,True,False,False,False,False,False
id-396,True,False,False,True,False,True
id-397,False,False,True,True,True,True
id-398,False,True,True,True,True,True
id-399,False,True,True,True,True,True
id-400,False,True,True,True,True,True
id-401,True,True,True,False,True,False
id-402,False,False,True,True,True,False
id-403,False,True,True,True,True,True
id-404,False,True,True,False,True,True
id-405,False,False,False,True,False,True
id-406,False,True,True,True,True,True
id-407,False,True,True,False,True,False
id-408,False,True,True,True,True,True
id-409,False,True,False,True,True,True
id-410,False,False,False,True,True,True
id-411,False,True,True,True,False,False
id-412,False,True,True,True,False,True
id-413,False,False,False,True,False,True
id-414,False,True,True,True,False,False
id-415,False,False,False,False,False,False
id-416,False,True,False,True,True,False
id-417,True,True,False,True,True,False
id-418,False,True,True,False,True,True
id-419,False,True,False,True,True,False
id-420,True,True,True,True,True,True
id-421,False,True,True,False,True,True
id-422,False,True,True,True,True,False
id-423,True,True,True,True,True,False
id-424,False,True,True,True,True,False
id-425,False,False,False,True,True,True
id-426,False,True,True,True,True,True
id-427,False,False,True,True,False,True
id-428,False,True,True,False,False,True
id-429,False,True,True,True,True,True
id-430,True,False,True,True,True,False
id-431,True,True,True,False,True,True
id-432,False,True,True,True,True,True
id-433,False,False,False,False,False,True
id-434,False,True,True,False,True,True
id-435,False,True,False,False,True,True
id-436,False,True,True,False,False,False
id-437,False,False,True,True,True,False
id-438,True,False,False,True,True,True
id-439,False,True,True,False,True,True
id-440,True,True,True,True,False,True
id-441,True,True,True,True,True,True
id-442,False,True,False,False,True,True
id-443,False,True,True,True,True,True
id-444,False,True,False,True,True,False
id-445,True,True,True,True,True,True
id-446,False,True,True,True,True,True
id-447,False,True,True,False,True,True
id-448,True,False,True,False,True,True
id-449,False,True,True,True,False,True
id-450,False,True,True,True,False,True
id-451,False,True,True,False,True,True
id-452,False,True,False,False,True,True
id-453,False,True,False,True,True,True
id-454,False,True,False,True,False,False
id-455,False,True,True,False,True,True
id-456,False,False,False,True,True,True
id-457,False,True,True,False,True,False
id-458,False,False,True,True,False,False
id-459,False,False,True,True,False,True
id-460,False,False,True,False,True,True
id-461,False,False,True,True,False,True
id-462,False,True,True,True,True,False
id-463,False,False,True,False,False,True
id-464,False,False,True,True,True,True
id-465,False,False,True,True,False,True
id-466,True,True,True,True,True,True
id-467,True,True,False,True,True,True
id-468,True,True,True,False,False,True
id-469,False,True,False,False,True,False
id-470,False,True,True,True,True,True
id-471,False,False,False,False,True,True
id-472,False,False,False,False,False,False
id-473,False,True,False,True,True,True
id-474,False,True,True,False,False,True
id-475,True,False,True,True,True,True
id-476,False,True,False,True,False,False
id-477,False,False,True,False,False,False
id-478,False,True,False,True,False,True
id-479,True,True,False,True,False,True
id-480,False,False,True,True,False,True
id-481,True,False,True,True,True,False
id-482,True,False,True,True,True,True
id-483,False,True,True,True,True,True
id-484,False,True,True,True,True,False
id-485,False,False,True,False,True,True
id-486,False,False,False,True,False,True
id-487,False,False,True,True,False,True
id-488,False,False,True,False,True,True
id-489,False,True,True,True,True,True
id-490,True,True,True,False,False,True
id-491,True,False,False,True,True,True
id-492,False,True,True,False,False,True
id-493,False,True,True,False,True,False
id-494,False,True,True,True,True,True
id-495,False,False,False,True,True,False
id-496,True,True,False,False,True,True
id-497,False,True,False,True,True,True
id-498,False,True,False,True,True,True
id-499,True,True,False,False,True,True
id-500,False,False,True,False,True,True
id-501,False,False,True,False,True,True
id-502,False,True,False,True,True,False
id-503,False,False,True,False,True,True
id-504,False,False,True,True,True,True
id-505,False,True,False,False,True,False
id-506,False,False,True,True,True,True
id-507,True,True,True,True,True,False
id-508,False,True,False,True,True,True
id-509,False,True,True,True,True,True
id-510,False,True,True,False,False,True
id-511,True,False,True,True,False,True
id-512,True,True,True,False,False,True
id-513,False,True,True,True,True,True
id-514,False,False,True,True,True,True
id-515,True,True,False,True,True,False
id-516,False,False,False,True,True,True
id-517,False,True,True,True,True,True
id-518,False,True,True,False,True,False
id-519,True,True,True,False,True,True
id-520,False,False,False,True,True,True
id-521,False,True,True,True,False,True
id-522,True,True,True,True,True,True
id-523,False,True,True,True,True,False
id-524,True,True,True,True,False,False
id-525,False,True,False,False,True,False
id-526,False,True,True,True,False,True
id-527,False,True,True,False,True,True
id-528,False,False,False,True,False,True
id-529,False,True,True,True,True,False
id-530,False,False,True,True,True,False
id-531,False,True,True,True,False,True
id-532,False,True,True,False,True,True
id-533,False,False,True,False,False,True
id-534,False,False,True,True,False,True
id-535,False,True,False,False,True,True
id-536,False,True,True,True,True,True
id-537,True,True,True,False,False,True
id-538,False,True,True,True,True,False
id-539,True,True,False,True,True,True
id-540,False,True,True,False,True,True
id-541,False,True,False,True,False,True
id-542,False,True,False,True,True,False
id-543,False,False,True,True,True,True
id-544,False,True,False,True,True,True
id-545,False,True,False,False,False,True
id-546,False,True,True,False,True,True
id-547,False,True,True,True,True,True
id-548,False,True,False,True,False,True
id-549,False,True,True,False,False,False
id-550,False,True,True,True,False,False
id-551,False,True,True,False,True,False
id-552,False,True,True,True,True,True
id-553,True,False,True,True,True,True
id-554,False,True,True,False,False,False
id-555,False,True,True,False,True,True
id-556,True,False,True,True,False,True
id-557,False,False,True,True,False,True
id-558,False,True,True,True,True,True
id-559,True,True,True,True,True,True
id-560,False,True,True,True,False,True
id-561,False,False,True,True,True,True
id-562,False,True,True,True,False,True
id-563,True,False,False,True,False,False
id-564,False,False,True,True,True,False
id-565,False,True,False,True,True,True
id-566,False,False,True,True,True,False
id-567,False,True,True,True,True,True
id-568,False,True,False,True,True,True
id-569,False,True,True,True,False,True
id-570,False,True,True,True,True,True
id-571,True,True,True,True,False,False
id-572,False,True,True,False,True,True
id-573,True,True,True,True,True,True
id-574,False,True,True,True,False,True
id-575,False,True,True,True,True,True
id-576,False,False,False,True,True,True
id-577,False,True,True,True,True,False
id-578,True,True,True,True,False,True
id-579,True,False,False,True,True,True
id-580,False,True,True,False,True,True
id-581,False,True,False,False,False,True
id-582,False,True,True,True,True,False
id-583,True,True,True,False,False,False
id-584,False,True,True,True,False,False
id-585,True,True,False,False,True,True
id-586,True,False,True,True,True,False
id-587,False,True,True,True,True,True
id-588,False,False,True,True,False,True
id-589,False,True,True,True,False,True
id-590,False,True,False,False,False,True
id-591,False,True,False,True,True,False
id-592,False,True,True,False,True,True
id-593,False,True,False,True,True,True
id-594,False,True,True,True,False,False
id-595,False,True,True,True,True,True
id-596,False,True,True,True,True,True
id-597,True,True,True,True,True,False
id-598,False,False,True,True,True,True
id-599,False,True,False,False,True,True
id-600,False,True,True,True,True,True
id-601,False,False,False,False,False,False
id-602,False,True,True,False,False,True
id-603,False,True,True,False,True,True
id-604,False,True,True,True,True,True
id-605,False,False,True,True,False,True
id-606,False,True,True,True,False,True
id-607,False,False,False,True,True,False
id-608,False,False,True,True,False,True
id-609,False,True,False,True,True,False
id-610,False,False,True,False,True,True
id-611,False,False,False,True,True,True
id-612,False,True,False,False,True,False
id-613,False,True,True,False,True,False
id-614,False,False,True,False,True,False
id-615,False,True,True,False,True,False
id-616,False,False,True,True,True,False
id-617,False,True,True,True,True,True
id-618,False,True,True,True,True,False
id-619,False,True,False,True,False,False
id-620,False,True,False,True,True,True
id-621,False,True,False,True,True,True
id-622,False,True,False,True,True,True
id-623,False,True,False,False,False,True
id-624,False,True,False,True,True,True
id-625,False,False,False,True,False,True
id-626,False,True,True,False,True,False
id-627,False,False,True,False,False,False
id-628,False,False,True,False,False,False
id-629,True,True,True,True,True,True
id-630,True,True,False,True,True,True
id-631,False,False,True,True,True,True
id-632,False,False,True,True,True,True
id-633,False,False,True,True,False,False
id-634,False,True,True,True,False,True
id-635,False,True,False,False,True,True
id-636,False,True,True,True,False,True
id-637,True,False,True,True,True,True
id-638,False,True,True,False,True,True
id-639,False,True,False,True,True,False
id-640,False,True,True,True,True,True
id-641,False,False,True,True,True,False
id-642,False,True,True,True,True,True
id-643,True,False,False,False,True,False
id-644,False,True,True,False,False,True
id-645,False,True,False,True,False,True
id-646,False,True,True,True,True,True
id-647,True,True,False,False,True,True
id-648,True,True,False,True,True,True
id-649,False,True,True,False,True,True
id-650,False,True,True,True,False,False
id-651,False,True,True,False,True,True
id-652,False,False,True,True,True,True
id-653,False,False,False,True,False,True
id-654,False,True,False,True,True,True
id-655,False,False,True,False,True,False
id-656,False,False,True,False,False,True
id-657,True,True,True,False,True,True
id-658,False,False,True,True,False,True
id-659,False,True,False,True,True,True
id-660,False,True,False,False,True,True
id-661,False,True,True,True,True,True
id-662,False,True,False,False,False,True
id-663,False,True,True,False,True,False
id-664,False,True,False,True,True,True
id-665,False,True,True,True,True,False
id-666,False,False,True,False,False,False
id-667,False,True,False,False,True,False
id-668,True,False,True,False,False,False
id-669,False,True,False,False,True,True
id-670,False,True,True,True,False,True
id-671,False,True,True,True,False,False
id-672,False,False,True,True,True,True
id-673,False,True,True,True,False,False
id-674,False,True,False,True,False,True
id-675,False,True,False,False,True,True
id-676,False,True,False,True,True,False
id-677,False,True,True,True,False,True
id-678,False,True,False,True,True,False
id-679,False,True,True,True,True,False
id-680,True,True,True,True,False,True
id-681,False,True,True,False,True,True
id-682,False,False,False,True,False,True
id-683,False,True,True,True,True,False
id-684,True,True,False,True,True,True
id-685,False,False,True,False,True,False
id-686,False,True,True,False,True,True
id-687,False,False,True,True,False,False
id-688,True,True,False,True,True,True
id-689,False,True,True,True,True,True
id-690,True,True,True,False,True,True
id-691,False,True,False,True,True,True
id-692,False,True,True,True,False,True
id-693,False,True,True,True,True,True
id-694,True,True,False,False,False,False
id-695,False,True,False,True,True,False
id-696,False,False,True,True,True,True
id-697,False,True,True,False,True,False
id-698,False,True,True,False,True,True
id-699,True,True,True,True,True,False
id-700,False,True,False,True,True,True
id-701,False,True,True,True,True,True
id-702,False,False,True,True,True,True
id-703,True,False,True,False,True,False
id-704,False,True,True,True,True,True
id-705,False,False,True,True,True,False
id-706,False,True,True,True,True,True
id-707,True,False,True,True,False,True
id-708,False,True,True,False,True,True
id-709,False,False,True,True,False,True
id-710,True,True,False,False,False,True
id-711,True,True,True,True,True,True
id-712,False,True,True,True,False,False
id-713,False,False,True,False,False,True
id-714,False,True,False,True,False,True
id-715,False,False,False,True,True,True
id-716,False,True,False,False,True,False
id-717,False,True,True,True,False,True
id-718,False,False,True,True,True,True
id-719,False,True,True,False,True,True
id-720,False,True,False,False,False,True
id-721,False,False,True,True,True,True
id-722,True,True,False,True,True,True
id-723,True,True,False,False,True,True
id-724,False,True,True,True,False,False
id-725,False,False,False,True,False,False
id-726,False,True,False,False,True,True
id-727,False,True,True,False,True,True
id-728,False,True,True,True,True,False
id-729,False,True,False,True,True,True
id-730,False,True,True,True,True,True
id-731,True,True,True,False,True,True
id-732,False,True,True,False,False,True
id-733,False,False,True,True,False,True
id-734,False,False,True,True,True,False
id-735,True,True,True,True,True,True
id-736,False,True,True,False,False,True
id-737,False,False,False,False,True,True
id-738,False,True,False,True,False,True
id-739,True,False,False,False,True,False
id-740,False,True,False,True,True,True
id-741,True,True,False,True,False,False
id-742,False,False,True,True,True,False
id-743,False,False,True,False,False,False
id-744,False,True,True,False,False,False
id-745,False,False,False,False,False,True
id-746,True,False,False,True,True,True
id-747,True,True,True,True,True,True
id-748,False,False,True,True,True,True
id-749,False,False,False,True,True,True
id-750,False,True,False,True,False,True
id-751,False,True,True,True,False,True
id-752,False,True,False,False,True,True
id-753,False,True,True,False,False,True
id-754,False,True,True,False,True,True
id-755,False,True,True,False,False,False
id-756,False,False,True,True,True,True
id-757,False,False,False,True,False,False
id-758,False,True,True,True,False,True
id-759,False,True,True,True,True,True
id-760,False,True,True,False,True,True
id-761,False,True,True,False,False,False
id-762,False,True,True,True,False,True
id-763,True,True,True,True,True,True
id-764,False,True,False,True,False,False
id-765,False,True,True,False,True,True
id-766,False,False,True,True,True,True
id-767,True,False,True,True,True,True
id-768,True,True,True,False,False,True
id-769,False,True,True,False,False,True
id-770,True,True,False,True,True,True
id-771,False,True,True,True,True,True
id-772,False,True,False,True,True,True
id-773,True,False,False,False,True,True
id-774,False,True,True,True,True,True
id-775,False,False,True,True,True,True
id-776,False,True,True,True,False,True
id-777,False,True,True,False,True,False
id-778,False,False,True,False,True,True
id-779,False,True,True,True,True,False
id-780,False,True,True,True,False,True
id-781,True,True,True,True,True,True
id-782,False,False,False,True,True,True
id-783,False,True,False,True,True,True
id-784,False,True,True,False,True,True
id-785,False,True,True,True,True,False
id-786,True,True,True,True,True,False
id-787,False,True,False,True,False,True
id-788,False,True,True,True,True,True
id-789,False,False,True,True,True,True
id-790,False,True,True,False,True,True
id-791,False,False,False,False,False,False
id-792,False,True,True,True,True,True
id-793,False,True,False,True,False,True
id-794,False,True,False,True,True,True
id-795,True,False,True,False,False,False
id-796,False,False,True,True,True,True
id-797,False,True,False,True,False,True
id-798,False,False,True,True,False,True
id-799,False,True,True,False,True,False
id-800,False,False,True,True,True,True
id-801,False,True,False,True,True,False
id-802,False,False,False,True,True,True
id-803,False,False,False,True,True,False
id-804,False,True,True,True,True,False
id-805,False,True,True,True,True,True
id-806,False,False,True,False,True,True
id-807,False,True,True,False,True,True
id-808,False,False,False,True,True,False
id-809,False,True,True,True,True,False
id-810,False,True,True,False,True,True
id-811,False,False,True,True,True,True
id-812,False,True,False,True,False,False
id-813,False,True,False,True,True,True
id-814,False,True,True,True,True,True
id-815,False,True,False,True,True,True
id-816,False,True,True,True,True,False
id-817,False,False,False,False,True,False
id-818,False,True,True,True,True,True
id-819,False,True,False,False,True,True
id-820,False,True,True,True,True,True
id-821,False,True,True,True,True,True
id-822,False,True,True,True,True,True
id-823,False,True,True,True,False,True
id-824,False,True,True,True,True,True
id-825,True,False,True,True,True,False
id-826,False,False,True,True,False,True
id-827,False,False,False,True,False,True
id-828,False,False,True,False,True,True
id-829,False,True,False,True,True,True
id-830,False,True,False,True,False,True
id-831,False,True,False,True,False,True
id-832,False,True,True,True,True,True
id-833,False,True,False,False,True,True
id-834,False,False,True,False,False,True
id-835,False,True,True,False,True,True
id-836,True,True,False,True,True,True
id-837,False,True,True,False,True,True
id-838,False,True,False,True,True,True
id-839,False,False,True,True,False,True
id-840,True,True,True,False,False,True
id-841,False,True,True,False,True,True
id-842,False,True,True,True,True,True
id-843,False,True,False,False,True,True
id-844,False,False,False,True,True,False
id-845,False,True,True,False,True,True
id-846,True,True,True,True,False,False
id-847,True,False,True,True,False,False
id-848,False,True,True,True,False,True
id-849,False,False,True,True,True,True
id-850,False,True,True,True,False,False
id-851,False,False,True,True,True,False
id-852,False,True,False,True,False,True
id-853,False,True,True,False,True,False
id-854,True,True,True,True,True,True
id-855,False,True,False,True,True,True
id-856,False,True,False,True,True,True
id-857,False,False,True,True,True,False
id-858,True,True,True,False,True,True
id-859,False,True,True,False,True,True
id-860,False,True,True,True,False,True
id-861,True,True,True,True,True,False
id-862,False,False,False,False,True,True
id-863,False,True,True,True,True,True
id-864,True,True,True,True,False,True
id-865,False,True,False,True,True,True
id-866,False,True,True,True,False,True
id-867,False,True,True,True,True,False
id-868,True,True,True,False,True,False
id-869,True,True,True,True,False,False
id-870,False,True,True,True,False,True
id-871,False,True,False,True,False,False
