uid,mod0,mod1,mod2,mod3
id-148,True,True,True,True
id-149,True,True,True,True
id-150,True,True,True,True
id-151,True,True,True,True
id-152,True,True,True,True
id-153,True,True,True,True
id-154,True,True,True,True
id-155,True,True,True,True
id-156,True,True,True,True
id-157,True,True,True,True
id-158,True,True,True,True
id-159,True,True,True,True
id-160,True,True,True,True
id-161,True,True,True,True
id-162,True,True,True,True
id-163,True,True,True,True
id-164,True,True,True,True
id-165,True,True,True,True
id-166,True,True,True,True
id-167,True,True,True,True
id-168,True,True,True,True
id-169,True,True,True,True
id-170,True,True,True,True
id-171,True,True,True,True
id-172,True,True,True,True
id-173,True,True,True,True
id-174,True,True,True,True
id-175,True,True,True,True
id-176,True,True,True,True
id-177,True,True,True,True
id-178,True,True,True,True
id-179,True,True,True,True
id-180,True,True,True,True
id-181,True,True,True,True
id-182,True,True,True,True
id-183,True,True,True,True
id-184,True,True,True,True
id-185,True,True,True,True
id-186,True,True,True,True
id-187,True,True,True,True
id-188,True,True,True,True
id-189,True,True,True,True
id-190,True,True,True,True
id-191,True,True,True,True
id-192,True,True,True,True
id-193,True,True,True,True
id-194,True,True,True,True
id-195,True,True,True,True
id-196,True,True,True,True
id-197,True,True,True,True
id-198,True,True,True,True
id-199,True,True,True,True
id-200,True,True,True,True
id-201,True,True,True,True
id-202,True,True,True,True
id-203,True,True,True,True
id-204,True,True,True,True
id-205,True,True,True,True
id-206,True,True,True,True
id-207,True,True,True,True
id-208,True,True,True,True
id-209,True,True,True,True
id-210,True,True,True,True
id-211,True,True,True,True
id-212,True,True,True,True
id-213,True,True,True,True
id-214,True,True,True,True
id-215,True,True,True,True
id-216,True,True,True,True
id-217,True,True,True,True
id-218,True,True,True,True
id-219,True,True,True,True
id-220,True,True,True,True
id-221,True,True,True,True
id-222,True,True,True,True
id-223,True,True,True,True
id-224,True,True,True,True
id-225,True,True,True,True
id-226,True,True,True,True
id-227,True,True,True,True
id-228,True,True,True,True
id-229,True,True,True,True
id-230,True,True,True,True
id-231,True,True,True,True
id-232,True,True,True,True
id-233,True,True,True,True
id-234,True,True,True,True
id-235,True,True,True,True
id-236,True,True,True,True
id-237,True,True,True,True
id-238,True,True,True,True
id-239,True,True,True,True
id-240,True,True,True,True
id-241,True,True,True,True
id-242,True,True,True,True
id-243,True,True,True,True
id-244,True,True,True,True
id-245,True,True,True,True
id-246,True,True,True,True
id-247,True,True,True,True
id-248,True,True,True,True
id-249,True,True,True,True
id-250,True,True,True,True
id-251,True,True,True,True
id-252,True,True,True,True
id-253,True,True,True,True
id-254,True,True,True,True
id-255,True,True,True,True
id-256,True,True,True,True
id-257,True,True,True,True
id-258,True,True,True,True
id-259,True,True,True,True
id-260,True,True,True,True
id-261,True,True,True,True
id-262,True,True,True,True
id-263,True,True,True,True
id-264,True,True,True,True
id-265,True,True,True,True
id-266,True,True,True,True
id-267,True,True,True,True
id-268,True,True,True,True
id-269,True,True,True,True
id-270,True,True,True,True
id-271,True,True,True,True
id-272,True,True,True,True
id-273,True,True,True,True
id-274,True,True,True,True
id-275,True,True,True,True
id-276,True,True,True,True
id-277,True,True,True,True
id-278,True,True,True,True
id-279,True,True,True,True
id-280,True,True,True,True
id-281,True,True,True,True
id-282,True,True,True,True
id-283,True,True,True,True
id-284,True,True,True,True
id-285,True,True,True,True
id-286,True,True,True,True
id-287,True,True,True,True
id-288,True,True,True,True
id-289,True,True,True,True
id-290,True,True,True,True
id-291,True,True,True,True
id-292,True,True,True,True
id-293,True,True,True,True
id-294,True,True,True,True
id-295,True,True,True,True
id-296,True,True,True,True
id-297,True,True,True,True
id-298,True,True,True,True
id-299,True,True,True,True
id-300,True,True,True,True
id-301,True,True,True,True
id-302,True,True,True,True
id-303,True,True,True,True
id-304,True,True,True,True
id-305,True,True,True,True
id-306,True,True,True,True
id-307,True,True,True,True
id-308,True,True,True,True
id-309,True,True,True,True
id-310,True,True,True,True
id-311,True,True,True,True
id-312,True,True,True,True
id-313,True,True,True,True
id-314,True,True,True,True
id-315,True,True,True,True
id-316,True,True,True,True
id-317,True,True,True,True
id-318,True,True,True,True
id-319,True,True,True,True
id-320,True,True,True,True
id-321,True,True,True,True
id-322,True,True,True,True
id-323,True,True,True,True
id-324,True,True,True,True
id-325,True,True,True,True
id-326,True,True,True,True
id-327,True,True,True,True
id-328,True,True,True,True
id-329,True,True,True,True
id-330,True,True,True,True
id-331,True,True,True,True
id-332,True,True,True,True
id-333,True,True,True,True
id-334,True,True,True,True
id-335,True,True,True,True
id-336,True,True,True,True
id-337,True,True,True,True
id-338,True,True,True,True
id-339,True,True,True,True
id-340,True,True,True,True
id-341,True,True,True,True
id-342,True,True,True,True
id-343,True,True,True,True
id-344,True,True,True,True
id-345,True,True,True,True
id-346,True,True,True,True
id-347,True,True,True,True
id-348,True,True,True,True
id-349,True,True,True,True
id-350,True,True,True,True
id-351,True,True,True,True
id-352,True,True,True,True
id-353,True,True,True,True
id-354,True,True,True,True
id-355,True,True,True,True
id-356,True,True,True,True
id-357,True,True,True,True
id-358,True,True,True,True
id-359,True,True,True,True
id-360,True,True,True,True
id-361,True,True,True,True
id-362,True,True,True,True
id-363,True,True,True,True
id-364,True,True,True,True
id-365,True,True,True,True
id-366,True,True,True,True
id-367,True,True,True,True
id-368,True,True,True,True
id-369,True,True,True,True
id-370,True,True,True,True
id-371,True,True,True,True
id-372,True,True,True,True
id-373,True,True,True,True
id-374,True,True,True,True
id-375,True,True,True,True
id-376,True,True,True,True
id-377,True,True,True,True
id-378,True,True,True,True
id-379,True,True,True,True
id-380,True,True,True,True
id-381,True,True,True,True
id-382,True,True,True,True
id-383,True,True,True,True
id-384,True,True,True,True
id-385,True,True,True,True
id-386,True,True,True,True
id-387,True,True,True,True
id-388,True,True,True,True
id-389,True,True,True,True
id-390,True,True,True,True
id-391,True,True,True,True
id-392,True,True,True,True
id-393,True,True,True,True
id-394,True,True,True,True
id-395,True,True,True,True
id-396,True,True,True,True
id-397,True,True,True,True
id-398,True,True,True,True
id-399,True,True,True,True
id-400,True,True,True,True
id-401,True,True,True,True
id-402,True,True,True,True
id-403,True,True,True,True
id-404,True,True,True,True
id-405,True,True,True,True
id-406,True,True,True,True
id-407,True,True,True,True
id-408,True,True,True,True
id-409,True,True,True,True
id-410,True,True,True,True
id-411,True,True,True,True
id-412,True,True,True,True
id-413,True,True,True,True
id-414,True,True,True,True
id-415,True,True,True,True
id-416,True,True,True,True
id-417,True,True,True,True
id-418,True,True,True,True
id-419,True,True,True,True
id-420,True,True,True,True
id-421,True,True,True,True
id-422,True,True,True,True
id-423,True,True,True,True
id-424,True,True,True,True
id-425,True,True,True,True
id-426,True,True,True,True
id-427,True,True,True,True
id-428,True,True,True,True
id-429,True,True,True,True
id-430,True,True,True,True
id-431,True,True,True,True
id-432,True,True,True,True
id-433,True,True,True,True
id-434,True,True,True,True
id-435,True,True,True,True
id-436,True,True,True,True
id-437,True,True,True,True
id-438,True,True,True,True
id-439,True,True,True,True
id-440,True,True,True,True
id-441,True,True,True,True
id-442,True,True,True,True
id-443,True,True,True,True
id-444,True,True,True,True
id-445,True,True,True,True
id-446,True,True,True,True
id-447,True,True,True,True
id-448,True,True,True,True
id-449,True,True,True,True
id-450,True,True,True,True
id-451,True,True,True,True
id-452,True,True,True,True
id-453,True,True,True,True
id-454,True,True,True,True
id-455,True,True,True,True
id-456,True,True,True,True
id-457,True,True,True,True
id-458,True,True,True,True
id-459,True,True,True,True
id-460,True,True,True,True
id-461,True,True,True,True
id-462,True,True,True,True
id-463,True,True,True,True
id-464,True,True,True,True
id-465,True,True,True,True
id-466,True,True,True,True
id-467,True,True,True,True
id-468,True,True,True,True
id-469,True,True,True,True
id-470,True,True,True,True
id-471,True,True,True,True
id-472,True,True,True,True
id-473,True,True,True,True
id-474,True,True,True,True
id-475,True,True,True,True
id-476,True,True,True,True
id-477,True,True,True,True
id-478,True,True,True,True
id-479,True,True,True,True
id-480,True,True,True,True
id-481,True,True,True,True
id-482,True,True,True,True
id-483,True,True,True,True
id-484,True,True,True,True
id-485,True,True,True,True
id-486,True,True,True,True
id-487,True,True,True,True
id-488,True,True,True,True
id-489,True,True,True,True
id-490,True,True,True,True
id-491,True,True,True,True
id-492,True,True,True,True
id-493,True,True,True,True
id-494,True,True,True,True
id-495,True,True,True,True
id-496,True,True,True,True
id-497,True,True,True,True
id-498,True,True,True,True
id-499,True,True,True,True
id-500,True,True,True,True
id-501,True,True,True,True
id-502,True,True,True,True
id-503,True,True,True,True
id-504,True,True,True,True
id-505,True,True,True,True
id-506,True,True,True,True
id-507,True,True,True,True
id-508,True,True,True,True
id-509,True,True,True,True
id-510,True,True,True,True
id-511,True,True,True,True
id-512,True,True,True,True
id-513,True,True,True,True
id-514,True,True,True,True
id-515,True,True,True,True
id-516,True,True,True,True
id-517,True,True,True,True
id-518,True,True,True,True
id-519,True,True,True,True
id-520,True,True,True,True
id-521,True,True,True,True
id-522,True,True,True,True
id-523,True,True,True,True
id-524,True,True,True,True
id-525,True,True,True,True
id-526,True,True,True,True
id-527,True,True,True,True
id-528,True,True,True,True
id-529,True,True,True,True
id-530,True,True,True,True
id-531,True,True,True,True
id-532,True,True,True,True
id-533,True,True,True,True
id-534,True,True,True,True
id-535,True,True,True,True
id-536,True,True,True,True
id-537,True,True,True,True
id-538,True,True,True,True
id-539,True,True,True,True
id-540,True,True,True,True
id-541,True,True,True,True
id-542,True,True,True,True
id-543,True,True,True,True
id-544,True,True,True,True
id-545,True,True,True,True
id-546,True,True,True,True
id-547,True,True,True,True
id-548,True,True,True,True
id-549,True,True,True,True
id-550,True,True,True,True
id-551,True,True,True,True
id-552,True,True,True,True
id-553,True,True,True,True
id-554,True,True,True,True
id-555,True,True,True,True
id-556,True,True,True,True
id-557,True,True,True,True
id-558,True,True,True,True
id-559,True,True,True,True
id-560,True,True,True,True
id-561,True,True,True,True
id-562,True,True,True,True
id-563,True,True,True,True
id-564,True,True,True,True
id-565,True,True,True,True
id-566,True,True,True,True
id-567,True,True,True,True
id-568,True,True,True,True
id-569,True,True,True,True
id-570,True,True,True,True
id-571,True,True,True,True
id-572,True,True,True,True
id-573,True,True,True,True
id-574,True,True,True,True
id-575,True,True,True,True
id-576,True,True,True,True
id-577,True,True,True,True
id-578,True,True,True,True
id-579,True,True,True,True
id-580,True,True,True,True
id-581,True,True,True,True
id-582,True,True,True,True
id-583,True,True,True,True
id-584,True,True,True,True
id-585,True,True,True,True
id-586,True,True,True,True
id-587,True,True,True,True
id-588,True,True,True,True
id-589,True,True,True,True
id-590,True,True,True,True
id-591,True,True,True,True
id-592,True,True,True,True
id-593,True,True,True,True
id-594,True,True,True,True
id-595,True,True,True,True
id-596,True,True,True,True
id-597,True,True,True,True
id-598,True,True,True,True
id-599,True,True,True,True
id-600,True,True,True,True
id-601,True,True,True,True
id-602,True,True,True,True
id-603,True,True,True,True
id-604,True,True,True,True
id-605,True,True,True,True
id-606,True,True,True,True
id-607,True,True,True,True
id-608,True,True,True,True
id-609,True,True,True,True
id-610,True,True,True,True
id-611,True,True,True,True
id-612,True,True,True,True
id-613,True,True,True,True
id-614,True,True,True,True
id-615,True,True,True,True
id-616,True,True,True,True
id-617,True,True,True,True
id-618,True,True,True,True
id-619,True,True,True,True
id-620,True,True,True,True
id-621,True,True,True,True
id-622,True,True,True,True
id-623,True,True,True,True
id-624,True,True,True,True
id-625,True,True,True,True
id-626,True,True,True,True
id-627,True,True,True,True
id-628,True,True,True,True
id-629,True,True,True,True
id-630,True,True,True,True
id-631,True,True,True,True
id-632,True,True,True,True
id-633,True,True,True,True
id-634,True,True,True,True
id-635,True,True,True,True
id-636,True,True,True,True
id-637,True,True,True,True
id-638,True,True,True,True
id-639,True,True,True,True
id-640,True,True,True,True
id-641,True,True,True,True
id-642,True,True,True,True
id-643,True,True,True,True
id-644,True,True,True,True
id-645,True,True,True,True
id-646,True,True,True,True
id-647,True,True,True,True
id-648,True,True,True,True
id-649,True,True,True,True
id-650,True,True,True,True
id-651,True,True,True,True
id-652,True,True,True,True
id-653,True,True,True,True
id-654,True,True,True,True
id-655,True,True,True,True
id-656,True,True,True,True
id-657,True,True,True,True
id-658,True,True,True,True
id-659,True,True,True,True
id-660,True,True,True,True
id-661,True,True,True,True
id-662,True,True,True,True
id-663,True,True,True,True
id-664,True,True,True,True
id-665,True,True,True,True
id-666,True,True,True,True
id-667,True,True,True,True
id-668,True,True,True,True
id-669,True,True,True,True
id-670,True,True,True,True
id-671,True,True,True,True
id-672,True,True,True,True
id-673,True,True,True,True
id-674,True,True,True,True
id-675,True,True,True,True
id-676,True,True,True,True
id-677,True,True,True,True
id-678,True,True,True,True
id-679,True,True,True,True
id-680,True,True,True,True
id-681,True,True,True,True
id-682,True,True,True,True
id-683,True,True,True,True
id-684,True,True,True,True
id-685,True,True,True,True
id-686,True,True,True,True
id-687,True,True,True,True
id-688,True,True,True,True
id-689,True,True,True,True
id-690,True,True,True,True
id-691,True,True,True,True
id-692,True,True,True,True
id-693,True,True,True,True
id-694,True,True,True,True
id-695,True,True,True,True
id-696,True,True,True,True
id-697,True,True,True,True
id-698,True,True,True,True
id-699,True,True,True,True
id-700,True,True,True,True
id-701,True,True,True,True
id-702,True,True,True,True
id-703,True,True,True,True
id-704,True,True,True,True
id-705,True,True,True,True
id-706,True,True,True,True
id-707,True,True,True,True
id-708,True,True,True,True
id-709,True,True,True,True
id-710,True,True,True,True
id-711,True,True,True,True
id-712,True,True,True,True
id-713,True,True,True,True
id-714,True,True,True,True
id-715,True,True,True,True
id-716,True,True,True,True
id-717,True,True,True,True
id-718,True,True,True,True
id-719,True,True,True,True
id-720,True,True,True,True
id-721,True,True,True,True
id-722,True,True,True,True
id-723,True,True,True,True
id-724,True,True,True,True
id-725,True,True,True,True
id-726,True,True,True,True
id-727,True,True,True,True
id-728,True,True,True,True
id-729,True,True,True,True
id-730,True,True,True,True
id-731,True,True,True,True
id-732,True,True,True,True
id-733,True,True,True,True
id-734,True,True,True,True
id-735,True,True,True,True
id-736,True,True,True,True
id-737,True,True,True,True
id-738,True,True,True,True
id-739,True,True,True,True
id-740,True,True,True,True
id-741,True,True,True,True
id-742,True,True,True,True
id-743,True,True,True,True
id-744,True,True,True,True
id-745,True,True,True,True
id-746,True,True,True,True
id-747,True,True,True,True
id-748,True,True,True,True
id-749,True,True,True,True
id-750,True,True,True,True
id-751,True,True,True,True
id-752,True,True,True,True
id-753,True,True,True,True
id-754,True,True,True,True
id-755,True,True,True,True
id-756,True,True,True,True
id-757,True,True,True,True
id-758,True,True,True,True
id-759,True,True,True,True
id-760,True,True,True,True
id-761,True,True,True,True
id-762,True,True,True,True
id-763,True,True,True,True
id-764,True,True,True,True
id-765,True,True,True,True
id-766,True,True,True,True
id-767,True,True,True,True
id-768,True,True,True,True
id-769,True,True,True,True
id-770,True,True,True,True
id-771,True,True,True,True
id-772,True,True,True,True
id-773,True,True,True,True
id-774,True,True,True,True
id-775,True,True,True,True
id-776,True,True,True,True
id-777,True,True,True,True
id-778,True,True,True,True
id-779,True,True,True,True
id-780,True,True,True,True
id-781,True,True,True,True
id-782,True,True,True,True
id-783,True,True,True,True
id-784,True,True,True,True
id-785,True,True,True,True
id-786,True,True,True,True
id-787,True,True,True,True
id-788,True,True,True,True
id-789,True,True,True,True
id-790,True,True,True,True
id-791,True,True,True,True
id-792,True,True,True,True
id-793,True,True,True,True
id-794,True,True,True,True
id-795,True,True,True,True
id-796,True,True,True,True
id-797,True,True,True,True
id-798,True,True,True,True
id-799,True,True,True,True
id-800,True,True,True,True
id-801,True,True,True,True
id-802,True,True,True,True
id-803,True,True,True,True
id-804,True,True,True,True
id-805,True,True,True,True
id-806,True,True,True,True
id-807,True,True,True,True
id-808,True,True,True,True
id-809,True,True,True,True
id-810,True,True,True,True
id-811,True,True,True,True
id-812,True,True,True,True
id-813,True,True,True,True
id-814,True,True,True,True
id-815,True,True,True,True
id-816,True,True,True,True
id-817,True,True,True,True
id-818,True,True,True,True
id-819,True,True,True,True
id-820,True,True,True,True
id-821,True,True,True,True
id-822,True,True,True,True
id-823,True,True,True,True
id-824,True,True,True,True
id-825,True,True,True,True
id-826,True,True,True,True
id-827,True,True,True,True
id-828,True,True,True,True
id-829,True,True,True,True
id-830,True,True,True,True
id-831,True,True,True,True
id-832,True,True,True,True
id-833,True,True,True,True
id-834,True,True,True,True
id-835,True,True,True,True
id-836,True,True,True,True
id-837,True,True,True,True
id-838,True,True,True,True
id-839,True,True,True,True
id-840,True,True,True,True
id-841,True,True,True,True
id-842,True,True,True,True
id-843,True,True,True,True
id-844,True,True,True,True
id-845,True,True,True,True
id-846,True,True,True,True
id-847,True,True,True,True
id-848,True,True,True,True
id-849,True,True,True,True
id-850,True,True,True,True
id-851,True,True,True,True
id-852,True,True,True,True
id-853,True,True,True,True
id-854,True,True,True,True
id-855,True,True,True,True
id-856,True,True,True,True
id-857,True,True,True,True
id-858,True,True,True,True
id-859,True,True,True,True
id-860,True,True,True,True
id-861,True,True,True,True
id-862,True,True,True,True
id-863,True,True,True,True
id-864,True,True,True,True
id-865,True,True,True,True
id-866,True,True,True,True
id-867,True,True,True,True
id-868,True,True,True,True
id-869,True,True,True,True
id-870,True,True,True,True
id-871,True,True,True,True
id-872,True,True,True,True
id-873,True,True,True,True
id-874,True,True,True,True
id-875,True,True,True,True
id-876,True,True,True,True
id-877,True,True,True,True
id-878,True,True,True,True
id-879,True,True,True,True
id-880,True,True,True,True
id-881,True,True,True,True
id-882,True,True,True,True
id-883,True,True,True,True
id-884,True,True,True,True
id-885,True,True,True,True
id-886,True,True,True,True
id-887,True,True,True,True
id-888,True,True,True,True
id-889,True,True,True,True
id-890,True,True,True,True
id-891,True,True,True,True
id-892,True,True,True,True
id-893,True,True,True,True
id-894,True,True,True,True
id-895,True,True,True,True
id-896,True,True,True,True
id-897,True,True,True,True
id-898,True,True,True,True
id-899,True,True,True,True
id-900,True,True,True,True
id-901,True,True,True,True
id-902,True,True,True,True
id-903,True,True,True,True
id-904,True,True,True,True
id-905,True,True,True,True
id-906,True,True,True,True
id-907,True,True,True,True
id-908,True,True,True,True
id-909,True,True,True,True
id-910,True,True,True,True
id-911,True,True,True,True
id-912,True,True,True,True
id-913,True,True,True,True
id-914,True,True,True,True
id-915,True,True,True,True
id-916,True,True,True,True
id-917,True,True,True,True
id-918,True,True,True,True
id-919,True,True,True,True
id-920,True,True,True,True
id-921,True,True,True,True
id-922,True,True,True,True
id-923,True,True,True,True
id-924,True,True,True,True
id-925,True,True,True,True
id-926,True,True,True,True
id-927,True,True,True,True
id-928,True,True,True,True
id-929,True,True,True,True
id-930,True,True,True,True
id-931,True,True,True,True
id-932,True,True,True,True
id-933,True,True,True,True
id-934,True,True,True,True
id-935,True,True,True,True
id-936,True,True,True,True
id-937,True,True,True,True
id-938,True,True,True,True
id-939,True,True,True,True
id-940,True,True,True,True
id-941,True,True,True,True
id-942,True,True,True,True
id-943,True,True,True,True
id-944,True,True,True,True
id-945,True,True,True,True
id-946,True,True,True,True
id-947,True,True,True,True
id-948,True,True,True,True
id-949,True,True,True,True
id-950,True,True,True,True
id-951,True,True,True,True
id-952,True,True,True,True
id-953,True,True,True,True
id-954,True,True,True,True
id-955,True,True,True,True
id-956,True,True,True,True
id-957,True,True,True,True
id-958,True,True,True,True
id-959,True,True,True,True
id-960,True,True,True,True
id-961,True,True,True,True
id-962,True,True,True,True
id-963,True,True,True,True
id-964,True,True,True,True
id-965,True,True,True,True
id-966,True,True,True,True
id-967,True,True,True,True
id-968,True,True,True,True
id-969,True,True,True,True
id-970,True,True,True,True
id-971,True,True,True,True
id-972,True,True,True,True
id-973,True,True,True,True
id-974,True,True,True,True
id-975,True,True,True,True
id-976,True,True,True,True
id-977,True,True,True,True
id-978,True,True,True,True
id-979,True,True,True,True
id-980,True,True,True,True
id-981,True,True,True,True
id-982,True,True,True,True
id-983,True,True,True,True
id-984,True,True,True,True
id-985,True,True,True,True
id-986,True,True,True,True
id-987,True,True,True,True
id-988,True,True,True,True
id-989,True,True,True,True
id-990,True,True,True,True
id-991,True,True,True,True
id-992,True,True,True,True
id-993,True,True,True,True
id-994,True,True,True,True
id-995,True,True,True,True
id-996,True,True,True,True
id-997,True,True,True,True
id-998,True,True,True,True
id-999,True,True,True,True
id-1000,True,True,True,True
id-1001,True,True,True,True
id-1002,True,True,True,True
id-1003,True,True,True,True
id-1004,True,True,True,True
id-1005,True,True,True,True
id-1006,True,True,True,True
id-1007,True,True,True,True
id-1008,True,True,True,True
id-1009,True,True,True,True
id-1010,True,True,True,True
id-1011,True,True,True,True
id-1012,True,True,True,True
id-1013,True,True,True,True
id-1014,True,True,True,True
id-1015,True,True,True,True
id-1016,True,True,True,True
id-1017,True,True,True,True
id-1018,True,True,True,True
id-1019,True,True,True,True
id-1020,True,True,True,True
id-1021,True,True,True,True
id-1022,True,True,True,True
id-1023,True,True,True,True
id-1024,True,True,True,True
id-1025,True,True,True,True
id-1026,True,True,True,True
id-1027,True,True,True,True
id-1028,True,True,True,True
id-1029,True,True,True,True
id-1030,True,True,True,True
id-1031,True,True,True,True
id-1032,True,True,True,True
id-1033,True,True,True,True
id-1034,True,True,True,True
id-1035,True,True,True,True
id-1036,True,True,True,True
id-1037,True,True,True,True
id-1038,True,True,True,True
id-1039,True,True,True,True
id-1040,True,True,True,True
id-1041,True,True,True,True
id-1042,True,True,True,True
id-1043,True,True,True,True
id-1044,True,True,True,True
id-1045,True,True,True,True
id-1046,True,True,True,True
id-1047,True,True,True,True
id-1048,True,True,True,True
id-1049,True,True,True,True
id-1050,True,True,True,True
id-1051,True,True,True,True
id-1052,True,True,True,True
id-1053,True,True,True,True
id-1054,True,True,True,True
id-1055,True,True,True,True
id-1056,True,True,True,True
id-1057,True,True,True,True
id-1058,True,True,True,True
id-1059,True,True,True,True
id-1060,True,True,True,True
id-1061,True,True,True,True
id-1062,True,True,True,True
id-1063,True,True,True,True
id-1064,True,True,True,True
id-1065,True,True,True,True
id-1066,True,True,True,True
id-1067,True,True,True,True
id-1068,True,True,True,True
id-1069,True,True,True,True
id-1070,True,True,True,True
id-1071,True,True,True,True
id-1072,True,True,True,True
id-1073,True,True,True,True
id-1074,True,True,True,True
id-1075,True,True,True,True
id-1076,True,True,True,True
id-1077,True,True,True,True
id-1078,True,True,True,True
id-1079,True,True,True,True
id-1080,True,True,True,True
id-1081,True,True,True,True
id-1082,True,True,True,True
id-1083,True,True,True,True
id-1084,True,True,True,True
id-1085,True,True,True,True
id-1086,True,True,True,True
id-1087,True,True,True,True
id-1088,True,True,True,True
id-1089,True,True,True,True
id-1090,True,True,True,True
id-1091,True,True,True,True
id-1092,True,True,True,True
id-1093,True,True,True,True
id-1094,True,True,True,True
id-1095,True,True,True,True
id-1096,True,True,True,True
id-1097,True,True,True,True
id-1098,True,True,True,True
id-1099,True,True,True,True
id-1100,True,True,True,True
id-1101,True,True,True,True
id-1102,True,True,True,True
id-1103,True,True,True,True
id-1104,True,True,True,True
id-1105,True,True,True,True
id-1106,True,True,True,True
id-1107,True,True,True,True
id-1108,True,True,True,True
id-1109,True,True,True,True
id-1110,True,True,True,True
id-1111,True,True,True,True
id-1112,True,True,True,True
id-1113,True,True,True,True
id-1114,True,True,True,True
id-1115,True,True,True,True
id-1116,True,True,True,True
id-1117,True,True,True,True
id-1118,True,True,True,True
id-1119,True,True,True,True
id-1120,True,True,True,True
id-1121,True,True,True,True
id-1122,True,True,True,True
id-1123,True,True,True,True
id-1124,True,True,True,True
id-1125,True,True,True,True
id-1126,True,True,True,True
id-1127,True,True,True,True
id-1128,True,True,True,True
id-1129,True,True,True,True
id-1130,True,True,True,True
id-1131,True,True,True,True
id-1132,True,True,True,True
id-1133,True,True,True,True
id-1134,True,True,True,True
id-1135,True,True,True,True
id-1136,True,True,True,True
id-1137,True,True,True,True
id-1138,True,True,True,True
id-1139,True,True,True,True
id-1140,True,True,True,True
id-1141,True,True,True,True
id-1142,True,True,True,True
id-1143,True,True,True,True
id-1144,True,True,True,True
id-1145,True,True,True,True
id-1146,True,True,True,True
id-1147,True,True,True,True
id-1148,True,True,True,True
id-1149,True,True,True,True
id-1150,True,True,True,True
